Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00012030,SCPA00012030,SIC0014809,PA00000002,2022-01-02,12:05:21,
SCPA00012031,SCPA00012031,SIC0005523,PA00000002,2022-01-02,12:05:21,
SCPA00012032,SCPA00012032,SIC0014246,PA00000002,2022-01-02,12:05:21,
SCPA00012033,SCPA00012033,SIC0016071,PA00000002,2022-01-02,12:05:21,
SCPA00012034,SCPA00012034,SIC0002091,PA00000002,2022-01-02,12:05:21,
SCPA00012035,SCPA00012035,SIC0013656,PA00000002,2022-01-02,12:05:21,
SCPA00012036,SCPA00012036,SIC0003115,PA00000002,2022-01-02,12:05:21,
SCPA00012037,SCPA00012037,SIC0004574,PA00000002,2022-01-02,12:05:21,
SCPA00012038,SCPA00012038,SIC0017592,PA00000002,2022-01-02,12:05:21,
SCPA00012039,SCPA00012039,SIC0010065,PA00000002,2022-01-02,12:05:21,
SCPA00012040,SCPA00012040,SIC0011394,PA00000002,2022-01-02,12:05:21,
SCPA00012041,SCPA00012041,SIC0004970,PA00000002,2022-01-02,12:05:21,
SCPA00012042,SCPA00012042,SIC0009636,PA00000002,2022-01-02,12:05:21,
SCPA00012043,SCPA00012043,SIC0005145,PA00000002,2022-01-02,12:05:21,
SCPA00012044,SCPA00012044,SIC0005057,PA00000002,2022-01-02,12:05:21,
SCPA00012045,SCPA00012045,SIC0004487,PA00000002,2022-01-02,12:05:21,
SCPA00012046,SCPA00012046,SIC0013780,PA00000002,2022-01-02,12:05:21,
SCPA00012047,SCPA00012047,SIC0004027,PA00000002,2022-01-02,12:05:21,
SCPA00012048,SCPA00012048,SIC0009560,PA00000002,2022-01-02,12:05:21,
SCPA00012049,SCPA00012049,SIC0002083,PA00000002,2022-01-02,12:05:21,
SCPA00012050,SCPA00012050,SIC0005544,PA00000002,2022-01-02,12:05:21,
SCPA00012051,SCPA00012051,SIC0011079,PA00000002,2022-01-02,12:05:21,
SCPA00012052,SCPA00012052,SIC0015826,PA00000002,2022-01-02,12:05:21,
SCPA00012053,SCPA00012053,SIC0015165,PA00000002,2022-01-02,12:05:21,
SCPA00012054,SCPA00012054,SIC0014910,PA00000002,2022-01-02,12:05:21,
SCPA00012055,SCPA00012055,SIC0004482,PA00000002,2022-01-02,12:05:21,
SCPA00012056,SCPA00012056,SIC0010267,PA00000002,2022-01-02,12:05:21,
SCPA00012057,SCPA00012057,SIC0003913,PA00000002,2022-01-02,12:05:21,
SCPA00012058,SCPA00012058,SIC0002210,PA00000002,2022-01-02,12:05:21,
SCPA00012059,SCPA00012059,SIC0001596,PA00000002,2022-01-02,12:05:21,
SCPA00012060,SCPA00012060,SIC0014080,PA00000002,2022-01-02,12:05:21,
SCPA00012061,SCPA00012061,SIC0016685,PA00000002,2022-01-02,12:05:21,
SCPA00012062,SCPA00012062,SIC0010413,PA00000002,2022-01-02,12:05:21,
SCPA00012063,SCPA00012063,SIC0002118,PA00000002,2022-01-02,12:05:21,
SCPA00012064,SCPA00012064,SIC0011743,PA00000002,2022-01-02,12:05:21,
SCPA00012065,SCPA00012065,SIC0014691,PA00000002,2022-01-02,12:05:21,
SCPA00012066,SCPA00012066,SIC0003405,PA00000002,2022-01-02,12:05:21,
SCPA00012067,SCPA00012067,SIC0003510,PA00000002,2022-01-02,12:05:21,
SCPA00012068,SCPA00012068,SIC0006622,PA00000002,2022-01-02,12:05:21,
SCPA00012069,SCPA00012069,SIC0003606,PA00000002,2022-01-02,12:05:21,
SCPA00012070,SCPA00012070,SIC0006184,PA00000002,2022-01-02,12:05:21,
SCPA00012071,SCPA00012071,SIC0001415,PA00000002,2022-01-02,12:05:21,
SCPA00012072,SCPA00012072,SIC0011779,PA00000002,2022-01-02,12:05:21,
SCPA00012073,SCPA00012073,SIC0006465,PA00000002,2022-01-02,12:05:21,
SCPA00012074,SCPA00012074,SIC0002302,PA00000002,2022-01-02,12:05:21,
SCPA00012075,SCPA00012075,SIC0000109,PA00000002,2022-01-02,12:05:21,
SCPA00012076,SCPA00012076,SIC0004028,PA00000002,2022-01-02,12:05:21,
SCPA00012077,SCPA00012077,SIC0008719,PA00000002,2022-01-02,12:05:21,
SCPA00012078,SCPA00012078,SIC0012080,PA00000002,2022-01-02,12:05:21,
SCPA00012079,SCPA00012079,SIC0015983,PA00000002,2022-01-02,12:05:21,
SCPA00012080,SCPA00012080,SIC0009694,PA00000002,2022-01-02,12:05:21,
SCPA00012081,SCPA00012081,SIC0003061,PA00000002,2022-01-02,12:05:21,
SCPA00012082,SCPA00012082,SIC0013838,PA00000002,2022-01-02,12:05:21,
SCPA00012083,SCPA00012083,SIC0001531,PA00000002,2022-01-02,12:05:21,
SCPA00012084,SCPA00012084,SIC0011921,PA00000002,2022-01-02,12:05:21,
SCPA00012085,SCPA00012085,SIC0008594,PA00000002,2022-01-02,12:05:21,
SCPA00012086,SCPA00012086,SIC0013058,PA00000002,2022-01-02,12:05:21,
SCPA00012087,SCPA00012087,SIC0000260,PA00000002,2022-01-02,12:05:21,
SCPA00012088,SCPA00012088,SIC0010476,PA00000002,2022-01-02,12:05:21,
SCPA00012089,SCPA00012089,SIC0016593,PA00000002,2022-01-02,12:05:21,
SCPA00012090,SCPA00012090,SIC0011993,PA00000002,2022-01-02,12:05:21,
SCPA00012091,SCPA00012091,SIC0017080,PA00000002,2022-01-02,12:05:21,
SCPA00012092,SCPA00012092,SIC0012057,PA00000002,2022-01-02,12:05:21,
SCPA00012093,SCPA00012093,SIC0017460,PA00000002,2022-01-02,12:05:21,
SCPA00012094,SCPA00012094,SIC0013655,PA00000002,2022-01-02,12:05:21,
SCPA00012095,SCPA00012095,SIC0010271,PA00000002,2022-01-02,12:05:21,
SCPA00012096,SCPA00012096,SIC0016505,PA00000002,2022-01-02,12:05:21,
SCPA00012097,SCPA00012097,SIC0015749,PA00000002,2022-01-02,12:05:21,
SCPA00012098,SCPA00012098,SIC0009019,PA00000002,2022-01-02,12:05:21,
SCPA00012099,SCPA00012099,SIC0000059,PA00000002,2022-01-02,12:05:21,
SCPA00012100,SCPA00012100,SIC0012043,PA00000002,2022-01-02,12:05:21,
SCPA00012101,SCPA00012101,SIC0016443,PA00000002,2022-01-02,12:05:21,
SCPA00012102,SCPA00012102,SIC0015275,PA00000002,2022-01-02,12:05:21,
SCPA00012103,SCPA00012103,SIC0013731,PA00000002,2022-01-02,12:05:21,
SCPA00012104,SCPA00012104,SIC0011332,PA00000002,2022-01-02,12:05:21,
SCPA00012105,SCPA00012105,SIC0010110,PA00000002,2022-01-02,12:05:21,
SCPA00012106,SCPA00012106,SIC0006653,PA00000002,2022-01-02,12:05:21,
SCPA00012107,SCPA00012107,SIC0016187,PA00000002,2022-01-02,12:05:21,
SCPA00012108,SCPA00012108,SIC0010099,PA00000002,2022-01-02,12:05:21,
SCPA00012109,SCPA00012109,SIC0008717,PA00000002,2022-01-02,12:05:21,
SCPA00012110,SCPA00012110,SIC0005008,PA00000002,2022-01-02,12:05:21,
SCPA00012111,SCPA00012111,SIC0000820,PA00000002,2022-01-02,12:05:21,
SCPA00012112,SCPA00012112,SIC0001555,PA00000002,2022-01-02,12:05:21,
SCPA00012113,SCPA00012113,SIC0012052,PA00000002,2022-01-02,12:05:21,
SCPA00012114,SCPA00012114,SIC0001194,PA00000002,2022-01-02,12:05:21,
SCPA00012115,SCPA00012115,SIC0005032,PA00000002,2022-01-02,12:05:21,
SCPA00012116,SCPA00012116,SIC0012796,PA00000002,2022-01-02,12:05:21,
SCPA00012117,SCPA00012117,SIC0005604,PA00000002,2022-01-02,12:05:21,
SCPA00012118,SCPA00012118,SIC0001811,PA00000002,2022-01-02,12:05:21,
SCPA00012119,SCPA00012119,SIC0014584,PA00000002,2022-01-02,12:05:21,
SCPA00012120,SCPA00012120,SIC0006479,PA00000002,2022-01-02,12:05:21,
SCPA00012121,SCPA00012121,SIC0002592,PA00000002,2022-01-02,12:05:21,
SCPA00012122,SCPA00012122,SIC0000741,PA00000002,2022-01-02,12:05:21,
SCPA00012123,SCPA00012123,SIC0000771,PA00000002,2022-01-02,12:05:21,
SCPA00012124,SCPA00012124,SIC0009983,PA00000002,2022-01-02,12:05:21,
SCPA00012125,SCPA00012125,SIC0004703,PA00000002,2022-01-02,12:05:21,
SCPA00012126,SCPA00012126,SIC0004318,PA00000002,2022-01-02,12:05:21,
SCPA00012127,SCPA00012127,SIC0016430,PA00000002,2022-01-02,12:05:21,
SCPA00012128,SCPA00012128,SIC0005549,PA00000002,2022-01-02,12:05:21,
SCPA00012129,SCPA00012129,SIC0015642,PA00000002,2022-01-02,12:05:21,
SCPA00012130,SCPA00012130,SIC0011027,PA00000002,2022-01-02,12:05:21,
SCPA00012131,SCPA00012131,SIC0004404,PA00000002,2022-01-02,12:05:21,
SCPA00012132,SCPA00012132,SIC0010286,PA00000002,2022-01-02,12:05:21,
SCPA00012133,SCPA00012133,SIC0000925,PA00000002,2022-01-02,12:05:21,
SCPA00012134,SCPA00012134,SIC0017776,PA00000002,2022-01-02,12:05:21,
SCPA00012135,SCPA00012135,SIC0001752,PA00000002,2022-01-02,12:05:21,
SCPA00012136,SCPA00012136,SIC0004633,PA00000002,2022-01-02,12:05:21,
SCPA00012137,SCPA00012137,SIC0006380,PA00000002,2022-01-02,12:05:21,
SCPA00012138,SCPA00012138,SIC0015110,PA00000002,2022-01-02,12:05:21,
SCPA00012139,SCPA00012139,SIC0010962,PA00000002,2022-01-02,12:05:21,
SCPA00012140,SCPA00012140,SIC0006243,PA00000002,2022-01-02,12:05:21,
SCPA00012141,SCPA00012141,SIC0006606,PA00000002,2022-01-02,12:05:21,
SCPA00012142,SCPA00012142,SIC0010002,PA00000002,2022-01-02,12:05:21,
SCPA00012143,SCPA00012143,SIC0017274,PA00000002,2022-01-02,12:05:21,
SCPA00012144,SCPA00012144,SIC0001941,PA00000002,2022-01-02,12:05:21,
SCPA00012145,SCPA00012145,SIC0016297,PA00000002,2022-01-02,12:05:21,
SCPA00012146,SCPA00012146,SIC0001670,PA00000002,2022-01-02,12:05:21,
SCPA00012147,SCPA00012147,SIC0002546,PA00000002,2022-01-02,12:05:21,
SCPA00012148,SCPA00012148,SIC0012837,PA00000002,2022-01-02,12:05:21,
SCPA00012149,SCPA00012149,SIC0009244,PA00000002,2022-01-02,12:05:21,
SCPA00012150,SCPA00012150,SIC0009194,PA00000002,2022-01-02,12:05:21,
SCPA00012151,SCPA00012151,SIC0012992,PA00000002,2022-01-02,12:05:21,
SCPA00012152,SCPA00012152,SIC0006594,PA00000002,2022-01-02,12:05:21,
SCPA00012153,SCPA00012153,SIC0017333,PA00000002,2022-01-02,12:05:21,
SCPA00012154,SCPA00012154,SIC0000006,PA00000002,2022-01-02,12:05:21,
SCPA00012155,SCPA00012155,SIC0005171,PA00000002,2022-01-02,12:05:21,
SCPA00012156,SCPA00012156,SIC0008657,PA00000002,2022-01-02,12:05:21,
SCPA00012157,SCPA00012157,SIC0009262,PA00000002,2022-01-02,12:05:21,
SCPA00012158,SCPA00012158,SIC0010040,PA00000002,2022-01-02,12:05:21,
SCPA00012159,SCPA00012159,SIC0016166,PA00000002,2022-01-02,12:05:21,
SCPA00012160,SCPA00012160,SIC0009763,PA00000002,2022-01-02,12:05:21,
SCPA00012161,SCPA00012161,SIC0011499,PA00000002,2022-01-02,12:05:21,
SCPA00012162,SCPA00012162,SIC0002713,PA00000002,2022-01-02,12:05:21,
SCPA00012163,SCPA00012163,SIC0004516,PA00000002,2022-01-02,12:05:21,
SCPA00012164,SCPA00012164,SIC0005873,PA00000002,2022-01-02,12:05:21,
SCPA00012165,SCPA00012165,SIC0002385,PA00000002,2022-01-02,12:05:21,
SCPA00012166,SCPA00012166,SIC0015596,PA00000002,2022-01-02,12:05:21,
SCPA00012167,SCPA00012167,SIC0015477,PA00000002,2022-01-02,12:05:21,
SCPA00012168,SCPA00012168,SIC0013661,PA00000002,2022-01-02,12:05:21,
SCPA00012169,SCPA00012169,SIC0004426,PA00000002,2022-01-02,12:05:21,
SCPA00012170,SCPA00012170,SIC0014512,PA00000002,2022-01-02,12:05:21,
SCPA00012171,SCPA00012171,SIC0012869,PA00000002,2022-01-02,12:05:21,
SCPA00012172,SCPA00012172,SIC0013343,PA00000002,2022-01-02,12:05:21,
SCPA00012173,SCPA00012173,SIC0017712,PA00000002,2022-01-02,12:05:21,
SCPA00012174,SCPA00012174,SIC0015925,PA00000002,2022-01-02,12:05:21,
SCPA00012175,SCPA00012175,SIC0006494,PA00000002,2022-01-02,12:05:21,
SCPA00012176,SCPA00012176,SIC0002556,PA00000002,2022-01-02,12:05:21,
SCPA00012177,SCPA00012177,SIC0015483,PA00000002,2022-01-02,12:05:21,
SCPA00012178,SCPA00012178,SIC0000326,PA00000002,2022-01-02,12:05:21,
SCPA00012179,SCPA00012179,SIC0009681,PA00000002,2022-01-02,12:05:21,
SCPA00012180,SCPA00012180,SIC0001914,PA00000002,2022-01-02,12:05:21,
SCPA00012181,SCPA00012181,SIC0009754,PA00000002,2022-01-02,12:05:21,
SCPA00012182,SCPA00012182,SIC0004578,PA00000002,2022-01-02,12:05:21,
SCPA00012183,SCPA00012183,SIC0014176,PA00000002,2022-01-02,12:05:21,
SCPA00012184,SCPA00012184,SIC0004982,PA00000002,2022-01-02,12:05:21,
SCPA00012185,SCPA00012185,SIC0012508,PA00000002,2022-01-02,12:05:21,
SCPA00012186,SCPA00012186,SIC0004594,PA00000002,2022-01-02,12:05:21,
SCPA00012187,SCPA00012187,SIC0002470,PA00000002,2022-01-02,12:05:21,
SCPA00012188,SCPA00012188,SIC0009463,PA00000002,2022-01-02,12:05:21,
SCPA00012189,SCPA00012189,SIC0014144,PA00000002,2022-01-02,12:05:21,
SCPA00012190,SCPA00012190,SIC0009080,PA00000002,2022-01-02,12:05:21,
SCPA00012191,SCPA00012191,SIC0001715,PA00000002,2022-01-02,12:05:21,
SCPA00012192,SCPA00012192,SIC0015334,PA00000002,2022-01-02,12:05:21,
SCPA00012193,SCPA00012193,SIC0009049,PA00000002,2022-01-02,12:05:21,
SCPA00012194,SCPA00012194,SIC0002495,PA00000002,2022-01-02,12:05:21,
SCPA00012195,SCPA00012195,SIC0016000,PA00000002,2022-01-02,12:05:21,
SCPA00012196,SCPA00012196,SIC0010966,PA00000002,2022-01-02,12:05:21,
SCPA00012197,SCPA00012197,SIC0005393,PA00000002,2022-01-02,12:05:21,
SCPA00012198,SCPA00012198,SIC0006595,PA00000002,2022-01-02,12:05:21,
SCPA00012199,SCPA00012199,SIC0012758,PA00000002,2022-01-02,12:05:21,
SCPA00012200,SCPA00012200,SIC0012878,PA00000002,2022-01-02,12:05:21,
SCPA00012201,SCPA00012201,SIC0009112,PA00000002,2022-01-02,12:05:21,
SCPA00012202,SCPA00012202,SIC0014568,PA00000002,2022-01-02,12:05:21,
SCPA00012203,SCPA00012203,SIC0002606,PA00000002,2022-01-02,12:05:21,
SCPA00012204,SCPA00012204,SIC0010532,PA00000002,2022-01-02,12:05:21,
SCPA00012205,SCPA00012205,SIC0000543,PA00000002,2022-01-02,12:05:21,
SCPA00012206,SCPA00012206,SIC0002520,PA00000002,2022-01-02,12:05:21,
SCPA00012207,SCPA00012207,SIC0004724,PA00000002,2022-01-02,12:05:21,
SCPA00012208,SCPA00012208,SIC0015868,PA00000002,2022-01-02,12:05:21,
SCPA00012209,SCPA00012209,SIC0006662,PA00000002,2022-01-02,12:05:21,
SCPA00012210,SCPA00012210,SIC0017782,PA00000002,2022-01-02,12:05:21,
SCPA00012211,SCPA00012211,SIC0014297,PA00000002,2022-01-02,12:05:21,
SCPA00012212,SCPA00012212,SIC0009610,PA00000002,2022-01-02,12:05:21,
SCPA00012213,SCPA00012213,SIC0003071,PA00000002,2022-01-02,12:05:21,
SCPA00012214,SCPA00012214,SIC0009799,PA00000002,2022-01-02,12:05:21,
SCPA00012215,SCPA00012215,SIC0014151,PA00000002,2022-01-02,12:05:21,
SCPA00012216,SCPA00012216,SIC0011728,PA00000002,2022-01-02,12:05:21,
SCPA00012217,SCPA00012217,SIC0015678,PA00000002,2022-01-02,12:05:21,
SCPA00012218,SCPA00012218,SIC0001293,PA00000002,2022-01-02,12:05:21,
SCPA00012219,SCPA00012219,SIC0010457,PA00000002,2022-01-02,12:05:21,
SCPA00012220,SCPA00012220,SIC0017212,PA00000002,2022-01-02,12:05:21,
SCPA00012221,SCPA00012221,SIC0006197,PA00000002,2022-01-02,12:05:21,
SCPA00012222,SCPA00012222,SIC0014395,PA00000002,2022-01-02,12:05:21,
SCPA00012223,SCPA00012223,SIC0012183,PA00000002,2022-01-02,12:05:21,
SCPA00012224,SCPA00012224,SIC0003764,PA00000002,2022-01-02,12:05:21,
SCPA00012225,SCPA00012225,SIC0001427,PA00000002,2022-01-02,12:05:21,
SCPA00012226,SCPA00012226,SIC0006601,PA00000002,2022-01-02,12:05:21,
SCPA00012227,SCPA00012227,SIC0012442,PA00000002,2022-01-02,12:05:21,
SCPA00012228,SCPA00012228,SIC0010006,PA00000002,2022-01-02,12:05:21,
SCPA00012229,SCPA00012229,SIC0004358,PA00000002,2022-01-02,12:05:21,
SCPA00012230,SCPA00012230,SIC0016500,PA00000002,2022-01-02,12:05:21,
SCPA00012231,SCPA00012231,SIC0003309,PA00000002,2022-01-02,12:05:21,
SCPA00012232,SCPA00012232,SIC0003942,PA00000002,2022-01-02,12:05:21,
SCPA00012233,SCPA00012233,SIC0006047,PA00000002,2022-01-02,12:05:21,
SCPA00012234,SCPA00012234,SIC0011139,PA00000002,2022-01-02,12:05:21,
SCPA00012235,SCPA00012235,SIC0001504,PA00000002,2022-01-02,12:05:21,
SCPA00012236,SCPA00012236,SIC0008550,PA00000002,2022-01-02,12:05:21,
SCPA00012237,SCPA00012237,SIC0013282,PA00000002,2022-01-02,12:05:21,
SCPA00012238,SCPA00012238,SIC0005668,PA00000002,2022-01-02,12:05:21,
SCPA00012239,SCPA00012239,SIC0009300,PA00000002,2022-01-02,12:05:21,
SCPA00012240,SCPA00012240,SIC0003339,PA00000002,2022-01-02,12:05:21,
SCPA00012241,SCPA00012241,SIC0012209,PA00000002,2022-01-02,12:05:21,
SCPA00012242,SCPA00012242,SIC0003910,PA00000002,2022-01-02,12:05:21,
SCPA00012243,SCPA00012243,SIC0001288,PA00000002,2022-01-02,12:05:21,
SCPA00012244,SCPA00012244,SIC0001995,PA00000002,2022-01-02,12:05:21,
SCPA00012245,SCPA00012245,SIC0005926,PA00000002,2022-01-02,12:05:21,
SCPA00012246,SCPA00012246,SIC0003775,PA00000002,2022-01-02,12:05:21,
SCPA00012247,SCPA00012247,SIC0012476,PA00000002,2022-01-02,12:05:21,
SCPA00012248,SCPA00012248,SIC0013688,PA00000002,2022-01-02,12:05:21,
SCPA00012249,SCPA00012249,SIC0009211,PA00000002,2022-01-02,12:05:21,
SCPA00012250,SCPA00012250,SIC0003114,PA00000002,2022-01-02,12:05:21,
SCPA00012251,SCPA00012251,SIC0016878,PA00000002,2022-01-02,12:05:21,
SCPA00012252,SCPA00012252,SIC0008693,PA00000002,2022-01-02,12:05:21,
SCPA00012253,SCPA00012253,SIC0016690,PA00000002,2022-01-02,12:05:21,
SCPA00012254,SCPA00012254,SIC0004588,PA00000002,2022-01-02,12:05:21,
SCPA00012255,SCPA00012255,SIC0017317,PA00000002,2022-01-02,12:05:21,
SCPA00012256,SCPA00012256,SIC0014441,PA00000002,2022-01-02,12:05:21,
SCPA00012257,SCPA00012257,SIC0002661,PA00000002,2022-01-02,12:05:21,
SCPA00012258,SCPA00012258,SIC0012882,PA00000002,2022-01-02,12:05:21,
SCPA00012259,SCPA00012259,SIC0013678,PA00000002,2022-01-02,12:05:21,
SCPA00012260,SCPA00012260,SIC0010379,PA00000002,2022-01-02,12:05:21,
SCPA00012261,SCPA00012261,SIC0013532,PA00000002,2022-01-02,12:05:21,
SCPA00012262,SCPA00012262,SIC0005320,PA00000002,2022-01-02,12:05:21,
SCPA00012263,SCPA00012263,SIC0006058,PA00000002,2022-01-02,12:05:21,
SCPA00012264,SCPA00012264,SIC0004382,PA00000002,2022-01-02,12:05:21,
SCPA00012265,SCPA00012265,SIC0008572,PA00000002,2022-01-02,12:05:21,
SCPA00012266,SCPA00012266,SIC0008627,PA00000002,2022-01-02,12:05:21,
SCPA00012267,SCPA00012267,SIC0016661,PA00000002,2022-01-02,12:05:21,
SCPA00012268,SCPA00012268,SIC0016133,PA00000002,2022-01-02,12:05:21,
SCPA00012269,SCPA00012269,SIC0014310,PA00000002,2022-01-02,12:05:21,
SCPA00012270,SCPA00012270,SIC0006444,PA00000002,2022-01-02,12:05:21,
SCPA00012271,SCPA00012271,SIC0014616,PA00000002,2022-01-02,12:05:21,
SCPA00012272,SCPA00012272,SIC0002899,PA00000002,2022-01-02,12:05:21,
SCPA00012273,SCPA00012273,SIC0000297,PA00000002,2022-01-02,12:05:21,
SCPA00012274,SCPA00012274,SIC0014886,PA00000002,2022-01-02,12:05:21,
SCPA00012275,SCPA00012275,SIC0014417,PA00000002,2022-01-02,12:05:21,
SCPA00012276,SCPA00012276,SIC0009158,PA00000002,2022-01-02,12:05:21,
SCPA00012277,SCPA00012277,SIC0003844,PA00000002,2022-01-02,12:05:21,
SCPA00012278,SCPA00012278,SIC0016694,PA00000002,2022-01-02,12:05:21,
SCPA00012279,SCPA00012279,SIC0000290,PA00000002,2022-01-02,12:05:21,
SCPA00012280,SCPA00012280,SIC0000053,PA00000002,2022-01-02,12:05:21,
SCPA00012281,SCPA00012281,SIC0013768,PA00000002,2022-01-02,12:05:21,
SCPA00012282,SCPA00012282,SIC0015745,PA00000002,2022-01-02,12:05:21,
SCPA00012283,SCPA00012283,SIC0001339,PA00000002,2022-01-02,12:05:21,
SCPA00012284,SCPA00012284,SIC0011720,PA00000002,2022-01-02,12:05:21,
SCPA00012285,SCPA00012285,SIC0014481,PA00000002,2022-01-02,12:05:21,
SCPA00012286,SCPA00012286,SIC0008646,PA00000002,2022-01-02,12:05:21,
SCPA00012287,SCPA00012287,SIC0013408,PA00000002,2022-01-02,12:05:21,
SCPA00012288,SCPA00012288,SIC0014184,PA00000002,2022-01-02,12:05:21,
SCPA00012289,SCPA00012289,SIC0009273,PA00000002,2022-01-02,12:05:21,
SCPA00012290,SCPA00012290,SIC0009948,PA00000002,2022-01-02,12:05:21,
SCPA00012291,SCPA00012291,SIC0006650,PA00000002,2022-01-02,12:05:21,
SCPA00012292,SCPA00012292,SIC0002598,PA00000002,2022-01-02,12:05:21,
SCPA00012293,SCPA00012293,SIC0011981,PA00000002,2022-01-02,12:05:21,
SCPA00012294,SCPA00012294,SIC0016309,PA00000002,2022-01-02,12:05:21,
SCPA00012295,SCPA00012295,SIC0016612,PA00000002,2022-01-02,12:05:21,
SCPA00012296,SCPA00012296,SIC0002371,PA00000002,2022-01-02,12:05:21,
SCPA00012297,SCPA00012297,SIC0016100,PA00000002,2022-01-02,12:05:21,
SCPA00012298,SCPA00012298,SIC0012567,PA00000002,2022-01-02,12:05:21,
SCPA00012299,SCPA00012299,SIC0003105,PA00000002,2022-01-02,12:05:21,
SCPA00012300,SCPA00012300,SIC0002972,PA00000002,2022-01-02,12:05:21,
SCPA00012301,SCPA00012301,SIC0011449,PA00000002,2022-01-02,12:05:21,
SCPA00012302,SCPA00012302,SIC0005452,PA00000002,2022-01-02,12:05:21,
SCPA00012303,SCPA00012303,SIC0015256,PA00000002,2022-01-02,12:05:21,
SCPA00012304,SCPA00012304,SIC0004758,PA00000002,2022-01-02,12:05:21,
SCPA00012305,SCPA00012305,SIC0005049,PA00000002,2022-01-02,12:05:21,
SCPA00012306,SCPA00012306,SIC0000717,PA00000002,2022-01-02,12:05:21,
SCPA00012307,SCPA00012307,SIC0002973,PA00000002,2022-01-02,12:05:21,
SCPA00012308,SCPA00012308,SIC0011195,PA00000002,2022-01-02,12:05:21,
SCPA00012309,SCPA00012309,SIC0001766,PA00000002,2022-01-02,12:05:21,
SCPA00012310,SCPA00012310,SIC0014064,PA00000002,2022-01-02,12:05:21,
SCPA00012311,SCPA00012311,SIC0002120,PA00000002,2022-01-02,12:05:21,
SCPA00012312,SCPA00012312,SIC0009986,PA00000002,2022-01-02,12:05:21,
SCPA00012313,SCPA00012313,SIC0010260,PA00000002,2022-01-02,12:05:21,
SCPA00012314,SCPA00012314,SIC0013101,PA00000002,2022-01-02,12:05:21,
SCPA00012315,SCPA00012315,SIC0017305,PA00000002,2022-01-02,12:05:21,
SCPA00012316,SCPA00012316,SIC0014061,PA00000002,2022-01-02,12:05:21,
SCPA00012317,SCPA00012317,SIC0011973,PA00000002,2022-01-02,12:05:21,
SCPA00012318,SCPA00012318,SIC0011879,PA00000002,2022-01-02,12:05:21,
SCPA00012319,SCPA00012319,SIC0001225,PA00000002,2022-01-02,12:05:21,
SCPA00012320,SCPA00012320,SIC0012579,PA00000002,2022-01-02,12:05:21,
SCPA00012321,SCPA00012321,SIC0004041,PA00000002,2022-01-02,12:05:21,
