Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00030083,SCPA00030083,SIC0005235,PA00000001,2022-01-02,12:05:21,
SCPA00030084,SCPA00030084,SIC0009432,PA00000001,2022-01-02,12:05:21,
SCPA00030085,SCPA00030085,SIC0001556,PA00000001,2022-01-02,12:05:21,
SCPA00030086,SCPA00030086,SIC0013709,PA00000001,2022-01-02,12:05:21,
SCPA00030087,SCPA00030087,SIC0000257,PA00000001,2022-01-02,12:05:21,
SCPA00030088,SCPA00030088,SIC0004777,PA00000001,2022-01-02,12:05:21,
SCPA00030089,SCPA00030089,SIC0012111,PA00000001,2022-01-02,12:05:21,
SCPA00030090,SCPA00030090,SIC0013559,PA00000001,2022-01-02,12:05:21,
SCPA00030091,SCPA00030091,SIC0013729,PA00000001,2022-01-02,12:05:21,
SCPA00030092,SCPA00030092,SIC0017119,PA00000001,2022-01-02,12:05:21,
SCPA00030093,SCPA00030093,SIC0001119,PA00000001,2022-01-02,12:05:21,
SCPA00030094,SCPA00030094,SIC0004184,PA00000001,2022-01-02,12:05:21,
SCPA00030095,SCPA00030095,SIC0009472,PA00000001,2022-01-02,12:05:21,
SCPA00030096,SCPA00030096,SIC0017251,PA00000001,2022-01-02,12:05:21,
SCPA00030097,SCPA00030097,SIC0003305,PA00000001,2022-01-02,12:05:21,
SCPA00030098,SCPA00030098,SIC0014317,PA00000001,2022-01-02,12:05:21,
SCPA00030099,SCPA00030099,SIC0000426,PA00000001,2022-01-02,12:05:21,
SCPA00030100,SCPA00030100,SIC0011242,PA00000001,2022-01-02,12:05:21,
SCPA00030101,SCPA00030101,SIC0004706,PA00000001,2022-01-02,12:05:21,
SCPA00030102,SCPA00030102,SIC0002660,PA00000001,2022-01-02,12:05:21,
SCPA00030103,SCPA00030103,SIC0017384,PA00000001,2022-01-02,12:05:21,
SCPA00030104,SCPA00030104,SIC0005659,PA00000001,2022-01-02,12:05:21,
SCPA00030105,SCPA00030105,SIC0005863,PA00000001,2022-01-02,12:05:21,
SCPA00030106,SCPA00030106,SIC0012853,PA00000001,2022-01-02,12:05:21,
SCPA00030107,SCPA00030107,SIC0012926,PA00000001,2022-01-02,12:05:21,
SCPA00030108,SCPA00030108,SIC0009498,PA00000001,2022-01-02,12:05:21,
SCPA00030109,SCPA00030109,SIC0010781,PA00000001,2022-01-02,12:05:21,
SCPA00030110,SCPA00030110,SIC0012962,PA00000001,2022-01-02,12:05:21,
SCPA00030111,SCPA00030111,SIC0009270,PA00000001,2022-01-02,12:05:21,
SCPA00030112,SCPA00030112,SIC0003668,PA00000001,2022-01-02,12:05:21,
SCPA00030113,SCPA00030113,SIC0002665,PA00000001,2022-01-02,12:05:21,
SCPA00030114,SCPA00030114,SIC0004954,PA00000001,2022-01-02,12:05:21,
SCPA00030115,SCPA00030115,SIC0015284,PA00000001,2022-01-02,12:05:21,
SCPA00030116,SCPA00030116,SIC0014681,PA00000001,2022-01-02,12:05:21,
SCPA00030117,SCPA00030117,SIC0010144,PA00000001,2022-01-02,12:05:21,
SCPA00030118,SCPA00030118,SIC0017298,PA00000001,2022-01-02,12:05:21,
SCPA00030119,SCPA00030119,SIC0010846,PA00000001,2022-01-02,12:05:21,
SCPA00030120,SCPA00030120,SIC0017102,PA00000001,2022-01-02,12:05:21,
SCPA00030121,SCPA00030121,SIC0009679,PA00000001,2022-01-02,12:05:21,
SCPA00030122,SCPA00030122,SIC0016047,PA00000001,2022-01-02,12:05:21,
SCPA00030123,SCPA00030123,SIC0001555,PA00000001,2022-01-02,12:05:21,
SCPA00030124,SCPA00030124,SIC0010929,PA00000001,2022-01-02,12:05:21,
SCPA00030125,SCPA00030125,SIC0013921,PA00000001,2022-01-02,12:05:21,
SCPA00030126,SCPA00030126,SIC0014880,PA00000001,2022-01-02,12:05:21,
SCPA00030127,SCPA00030127,SIC0013018,PA00000001,2022-01-02,12:05:21,
SCPA00030128,SCPA00030128,SIC0005222,PA00000001,2022-01-02,12:05:21,
SCPA00030129,SCPA00030129,SIC0015837,PA00000001,2022-01-02,12:05:21,
SCPA00030130,SCPA00030130,SIC0002712,PA00000001,2022-01-02,12:05:21,
SCPA00030131,SCPA00030131,SIC0005674,PA00000001,2022-01-02,12:05:21,
SCPA00030132,SCPA00030132,SIC0013669,PA00000001,2022-01-02,12:05:21,
SCPA00030133,SCPA00030133,SIC0008558,PA00000001,2022-01-02,12:05:21,
SCPA00030134,SCPA00030134,SIC0013754,PA00000001,2022-01-02,12:05:21,
SCPA00030135,SCPA00030135,SIC0012731,PA00000001,2022-01-02,12:05:21,
SCPA00030136,SCPA00030136,SIC0012857,PA00000001,2022-01-02,12:05:21,
SCPA00030137,SCPA00030137,SIC0013781,PA00000001,2022-01-02,12:05:21,
SCPA00030138,SCPA00030138,SIC0006137,PA00000001,2022-01-02,12:05:21,
SCPA00030139,SCPA00030139,SIC0003175,PA00000001,2022-01-02,12:05:21,
SCPA00030140,SCPA00030140,SIC0005784,PA00000001,2022-01-02,12:05:21,
SCPA00030141,SCPA00030141,SIC0011538,PA00000001,2022-01-02,12:05:21,
SCPA00030142,SCPA00030142,SIC0010857,PA00000001,2022-01-02,12:05:21,
SCPA00030143,SCPA00030143,SIC0003054,PA00000001,2022-01-02,12:05:21,
SCPA00030144,SCPA00030144,SIC0006625,PA00000001,2022-01-02,12:05:21,
SCPA00030145,SCPA00030145,SIC0012161,PA00000001,2022-01-02,12:05:21,
SCPA00030146,SCPA00030146,SIC0015369,PA00000001,2022-01-02,12:05:21,
SCPA00030147,SCPA00030147,SIC0000135,PA00000001,2022-01-02,12:05:21,
SCPA00030148,SCPA00030148,SIC0009669,PA00000001,2022-01-02,12:05:21,
SCPA00030149,SCPA00030149,SIC0013951,PA00000001,2022-01-02,12:05:21,
SCPA00030150,SCPA00030150,SIC0004430,PA00000001,2022-01-02,12:05:21,
SCPA00030151,SCPA00030151,SIC0017033,PA00000001,2022-01-02,12:05:21,
SCPA00030152,SCPA00030152,SIC0005240,PA00000001,2022-01-02,12:05:21,
SCPA00030153,SCPA00030153,SIC0003496,PA00000001,2022-01-02,12:05:21,
SCPA00030154,SCPA00030154,SIC0006652,PA00000001,2022-01-02,12:05:21,
SCPA00030155,SCPA00030155,SIC0015869,PA00000001,2022-01-02,12:05:21,
SCPA00030156,SCPA00030156,SIC0010821,PA00000001,2022-01-02,12:05:21,
SCPA00030157,SCPA00030157,SIC0010444,PA00000001,2022-01-02,12:05:21,
SCPA00030158,SCPA00030158,SIC0015481,PA00000001,2022-01-02,12:05:21,
SCPA00030159,SCPA00030159,SIC0012097,PA00000001,2022-01-02,12:05:21,
SCPA00030160,SCPA00030160,SIC0009461,PA00000001,2022-01-02,12:05:21,
SCPA00030161,SCPA00030161,SIC0013271,PA00000001,2022-01-02,12:05:21,
SCPA00030162,SCPA00030162,SIC0013190,PA00000001,2022-01-02,12:05:21,
SCPA00030163,SCPA00030163,SIC0011241,PA00000001,2022-01-02,12:05:21,
SCPA00030164,SCPA00030164,SIC0013735,PA00000001,2022-01-02,12:05:21,
SCPA00030165,SCPA00030165,SIC0014453,PA00000001,2022-01-02,12:05:21,
SCPA00030166,SCPA00030166,SIC0014023,PA00000001,2022-01-02,12:05:21,
SCPA00030167,SCPA00030167,SIC0014588,PA00000001,2022-01-02,12:05:21,
SCPA00030168,SCPA00030168,SIC0000367,PA00000001,2022-01-02,12:05:21,
SCPA00030169,SCPA00030169,SIC0013903,PA00000001,2022-01-02,12:05:21,
SCPA00030170,SCPA00030170,SIC0000729,PA00000001,2022-01-02,12:05:21,
SCPA00030171,SCPA00030171,SIC0008782,PA00000001,2022-01-02,12:05:21,
SCPA00030172,SCPA00030172,SIC0006060,PA00000001,2022-01-02,12:05:21,
SCPA00030173,SCPA00030173,SIC0017438,PA00000001,2022-01-02,12:05:21,
SCPA00030174,SCPA00030174,SIC0003321,PA00000001,2022-01-02,12:05:21,
SCPA00030175,SCPA00030175,SIC0009863,PA00000001,2022-01-02,12:05:21,
SCPA00030176,SCPA00030176,SIC0010251,PA00000001,2022-01-02,12:05:21,
SCPA00030177,SCPA00030177,SIC0011541,PA00000001,2022-01-02,12:05:21,
SCPA00030178,SCPA00030178,SIC0015615,PA00000001,2022-01-02,12:05:21,
SCPA00030179,SCPA00030179,SIC0000582,PA00000001,2022-01-02,12:05:21,
SCPA00030180,SCPA00030180,SIC0012092,PA00000001,2022-01-02,12:05:21,
SCPA00030181,SCPA00030181,SIC0001416,PA00000001,2022-01-02,12:05:21,
SCPA00030182,SCPA00030182,SIC0016596,PA00000001,2022-01-02,12:05:21,
SCPA00030183,SCPA00030183,SIC0001479,PA00000001,2022-01-02,12:05:21,
SCPA00030184,SCPA00030184,SIC0006617,PA00000001,2022-01-02,12:05:21,
SCPA00030185,SCPA00030185,SIC0014579,PA00000001,2022-01-02,12:05:21,
SCPA00030186,SCPA00030186,SIC0006123,PA00000001,2022-01-02,12:05:21,
SCPA00030187,SCPA00030187,SIC0010636,PA00000001,2022-01-02,12:05:21,
SCPA00030188,SCPA00030188,SIC0000965,PA00000001,2022-01-02,12:05:21,
SCPA00030189,SCPA00030189,SIC0000387,PA00000001,2022-01-02,12:05:21,
SCPA00030190,SCPA00030190,SIC0004431,PA00000001,2022-01-02,12:05:21,
SCPA00030191,SCPA00030191,SIC0015329,PA00000001,2022-01-02,12:05:21,
SCPA00030192,SCPA00030192,SIC0002719,PA00000001,2022-01-02,12:05:21,
SCPA00030193,SCPA00030193,SIC0004205,PA00000001,2022-01-02,12:05:21,
SCPA00030194,SCPA00030194,SIC0003576,PA00000001,2022-01-02,12:05:21,
SCPA00030195,SCPA00030195,SIC0002471,PA00000001,2022-01-02,12:05:21,
SCPA00030196,SCPA00030196,SIC0004944,PA00000001,2022-01-02,12:05:21,
SCPA00030197,SCPA00030197,SIC0015879,PA00000001,2022-01-02,12:05:21,
SCPA00030198,SCPA00030198,SIC0002160,PA00000001,2022-01-02,12:05:21,
SCPA00030199,SCPA00030199,SIC0006452,PA00000001,2022-01-02,12:05:21,
SCPA00030200,SCPA00030200,SIC0005170,PA00000001,2022-01-02,12:05:21,
SCPA00030201,SCPA00030201,SIC0009602,PA00000001,2022-01-02,12:05:21,
SCPA00030202,SCPA00030202,SIC0010912,PA00000001,2022-01-02,12:05:21,
SCPA00030203,SCPA00030203,SIC0009874,PA00000001,2022-01-02,12:05:21,
SCPA00030204,SCPA00030204,SIC0005803,PA00000001,2022-01-02,12:05:21,
SCPA00030205,SCPA00030205,SIC0005511,PA00000001,2022-01-02,12:05:21,
SCPA00030206,SCPA00030206,SIC0002375,PA00000001,2022-01-02,12:05:21,
SCPA00030207,SCPA00030207,SIC0003271,PA00000001,2022-01-02,12:05:21,
SCPA00030208,SCPA00030208,SIC0003081,PA00000001,2022-01-02,12:05:21,
SCPA00030209,SCPA00030209,SIC0010313,PA00000001,2022-01-02,12:05:21,
SCPA00030210,SCPA00030210,SIC0017249,PA00000001,2022-01-02,12:05:21,
SCPA00030211,SCPA00030211,SIC0005700,PA00000001,2022-01-02,12:05:21,
SCPA00030212,SCPA00030212,SIC0003528,PA00000001,2022-01-02,12:05:21,
SCPA00030213,SCPA00030213,SIC0017290,PA00000001,2022-01-02,12:05:21,
SCPA00030214,SCPA00030214,SIC0014481,PA00000001,2022-01-02,12:05:21,
SCPA00030215,SCPA00030215,SIC0010039,PA00000001,2022-01-02,12:05:21,
SCPA00030216,SCPA00030216,SIC0010474,PA00000001,2022-01-02,12:05:21,
SCPA00030217,SCPA00030217,SIC0005421,PA00000001,2022-01-02,12:05:21,
SCPA00030218,SCPA00030218,SIC0003778,PA00000001,2022-01-02,12:05:21,
SCPA00030219,SCPA00030219,SIC0005157,PA00000001,2022-01-02,12:05:21,
SCPA00030220,SCPA00030220,SIC0012913,PA00000001,2022-01-02,12:05:21,
SCPA00030221,SCPA00030221,SIC0015610,PA00000001,2022-01-02,12:05:21,
SCPA00030222,SCPA00030222,SIC0017483,PA00000001,2022-01-02,12:05:21,
SCPA00030223,SCPA00030223,SIC0011754,PA00000001,2022-01-02,12:05:21,
SCPA00030224,SCPA00030224,SIC0013475,PA00000001,2022-01-02,12:05:21,
SCPA00030225,SCPA00030225,SIC0016908,PA00000001,2022-01-02,12:05:21,
SCPA00030226,SCPA00030226,SIC0004870,PA00000001,2022-01-02,12:05:21,
SCPA00030227,SCPA00030227,SIC0001358,PA00000001,2022-01-02,12:05:21,
SCPA00030228,SCPA00030228,SIC0017459,PA00000001,2022-01-02,12:05:21,
SCPA00030229,SCPA00030229,SIC0010467,PA00000001,2022-01-02,12:05:21,
SCPA00030230,SCPA00030230,SIC0010970,PA00000001,2022-01-02,12:05:21,
SCPA00030231,SCPA00030231,SIC0009606,PA00000001,2022-01-02,12:05:21,
SCPA00030232,SCPA00030232,SIC0006321,PA00000001,2022-01-02,12:05:21,
SCPA00030233,SCPA00030233,SIC0011688,PA00000001,2022-01-02,12:05:21,
SCPA00030234,SCPA00030234,SIC0008724,PA00000001,2022-01-02,12:05:21,
SCPA00030235,SCPA00030235,SIC0013554,PA00000001,2022-01-02,12:05:21,
SCPA00030236,SCPA00030236,SIC0001094,PA00000001,2022-01-02,12:05:21,
SCPA00030237,SCPA00030237,SIC0011363,PA00000001,2022-01-02,12:05:21,
SCPA00030238,SCPA00030238,SIC0002971,PA00000001,2022-01-02,12:05:21,
SCPA00030239,SCPA00030239,SIC0017118,PA00000001,2022-01-02,12:05:21,
SCPA00030240,SCPA00030240,SIC0016774,PA00000001,2022-01-02,12:05:21,
SCPA00030241,SCPA00030241,SIC0001991,PA00000001,2022-01-02,12:05:21,
SCPA00030242,SCPA00030242,SIC0009120,PA00000001,2022-01-02,12:05:21,
SCPA00030243,SCPA00030243,SIC0005095,PA00000001,2022-01-02,12:05:21,
SCPA00030244,SCPA00030244,SIC0011992,PA00000001,2022-01-02,12:05:21,
SCPA00030245,SCPA00030245,SIC0010980,PA00000001,2022-01-02,12:05:21,
SCPA00030246,SCPA00030246,SIC0012880,PA00000001,2022-01-02,12:05:21,
SCPA00030247,SCPA00030247,SIC0014941,PA00000001,2022-01-02,12:05:21,
SCPA00030248,SCPA00030248,SIC0017173,PA00000001,2022-01-02,12:05:21,
SCPA00030249,SCPA00030249,SIC0015027,PA00000001,2022-01-02,12:05:21,
SCPA00030250,SCPA00030250,SIC0015504,PA00000001,2022-01-02,12:05:21,
SCPA00030251,SCPA00030251,SIC0001362,PA00000001,2022-01-02,12:05:21,
SCPA00030252,SCPA00030252,SIC0013300,PA00000001,2022-01-02,12:05:21,
SCPA00030253,SCPA00030253,SIC0008572,PA00000001,2022-01-02,12:05:21,
SCPA00030254,SCPA00030254,SIC0001616,PA00000001,2022-01-02,12:05:21,
SCPA00030255,SCPA00030255,SIC0013001,PA00000001,2022-01-02,12:05:21,
SCPA00030256,SCPA00030256,SIC0013663,PA00000001,2022-01-02,12:05:21,
SCPA00030257,SCPA00030257,SIC0014166,PA00000001,2022-01-02,12:05:21,
SCPA00030258,SCPA00030258,SIC0001711,PA00000001,2022-01-02,12:05:21,
SCPA00030259,SCPA00030259,SIC0001232,PA00000001,2022-01-02,12:05:21,
SCPA00030260,SCPA00030260,SIC0016461,PA00000001,2022-01-02,12:05:21,
SCPA00030261,SCPA00030261,SIC0001917,PA00000001,2022-01-02,12:05:21,
SCPA00030262,SCPA00030262,SIC0010693,PA00000001,2022-01-02,12:05:21,
SCPA00030263,SCPA00030263,SIC0017612,PA00000001,2022-01-02,12:05:21,
SCPA00030264,SCPA00030264,SIC0013111,PA00000001,2022-01-02,12:05:21,
SCPA00030265,SCPA00030265,SIC0001815,PA00000001,2022-01-02,12:05:21,
SCPA00030266,SCPA00030266,SIC0015320,PA00000001,2022-01-02,12:05:21,
SCPA00030267,SCPA00030267,SIC0000420,PA00000001,2022-01-02,12:05:21,
SCPA00030268,SCPA00030268,SIC0011662,PA00000001,2022-01-02,12:05:21,
SCPA00030269,SCPA00030269,SIC0017069,PA00000001,2022-01-02,12:05:21,
SCPA00030270,SCPA00030270,SIC0016176,PA00000001,2022-01-02,12:05:21,
SCPA00030271,SCPA00030271,SIC0000748,PA00000001,2022-01-02,12:05:21,
SCPA00030272,SCPA00030272,SIC0011429,PA00000001,2022-01-02,12:05:21,
SCPA00030273,SCPA00030273,SIC0004414,PA00000001,2022-01-02,12:05:21,
SCPA00030274,SCPA00030274,SIC0000552,PA00000001,2022-01-02,12:05:21,
SCPA00030275,SCPA00030275,SIC0014024,PA00000001,2022-01-02,12:05:21,
SCPA00030276,SCPA00030276,SIC0010595,PA00000001,2022-01-02,12:05:21,
SCPA00030277,SCPA00030277,SIC0017055,PA00000001,2022-01-02,12:05:21,
SCPA00030278,SCPA00030278,SIC0002308,PA00000001,2022-01-02,12:05:21,
SCPA00030279,SCPA00030279,SIC0009828,PA00000001,2022-01-02,12:05:21,
SCPA00030280,SCPA00030280,SIC0003144,PA00000001,2022-01-02,12:05:21,
SCPA00030281,SCPA00030281,SIC0013809,PA00000001,2022-01-02,12:05:21,
SCPA00030282,SCPA00030282,SIC0000024,PA00000001,2022-01-02,12:05:21,
SCPA00030283,SCPA00030283,SIC0004040,PA00000001,2022-01-02,12:05:21,
SCPA00030284,SCPA00030284,SIC0011590,PA00000001,2022-01-02,12:05:21,
SCPA00030285,SCPA00030285,SIC0012768,PA00000001,2022-01-02,12:05:21,
SCPA00030286,SCPA00030286,SIC0010426,PA00000001,2022-01-02,12:05:21,
SCPA00030287,SCPA00030287,SIC0012785,PA00000001,2022-01-02,12:05:21,
SCPA00030288,SCPA00030288,SIC0009651,PA00000001,2022-01-02,12:05:21,
SCPA00030289,SCPA00030289,SIC0017712,PA00000001,2022-01-02,12:05:21,
SCPA00030290,SCPA00030290,SIC0010532,PA00000001,2022-01-02,12:05:21,
SCPA00030291,SCPA00030291,SIC0013552,PA00000001,2022-01-02,12:05:21,
SCPA00030292,SCPA00030292,SIC0011960,PA00000001,2022-01-02,12:05:21,
SCPA00030293,SCPA00030293,SIC0001022,PA00000001,2022-01-02,12:05:21,
SCPA00030294,SCPA00030294,SIC0000789,PA00000001,2022-01-02,12:05:21,
SCPA00030295,SCPA00030295,SIC0015443,PA00000001,2022-01-02,12:05:21,
SCPA00030296,SCPA00030296,SIC0004120,PA00000001,2022-01-02,12:05:21,
SCPA00030297,SCPA00030297,SIC0006383,PA00000001,2022-01-02,12:05:21,
SCPA00030298,SCPA00030298,SIC0014562,PA00000001,2022-01-02,12:05:21,
SCPA00030299,SCPA00030299,SIC0002499,PA00000001,2022-01-02,12:05:21,
SCPA00030300,SCPA00030300,SIC0015539,PA00000001,2022-01-02,12:05:21,
SCPA00030301,SCPA00030301,SIC0013474,PA00000001,2022-01-02,12:05:21,
SCPA00030302,SCPA00030302,SIC0017594,PA00000001,2022-01-02,12:05:21,
SCPA00030303,SCPA00030303,SIC0006091,PA00000001,2022-01-02,12:05:21,
SCPA00030304,SCPA00030304,SIC0005234,PA00000001,2022-01-02,12:05:21,
SCPA00030305,SCPA00030305,SIC0017478,PA00000001,2022-01-02,12:05:21,
SCPA00030306,SCPA00030306,SIC0016619,PA00000001,2022-01-02,12:05:21,
SCPA00030307,SCPA00030307,SIC0003402,PA00000001,2022-01-02,12:05:21,
SCPA00030308,SCPA00030308,SIC0017254,PA00000001,2022-01-02,12:05:21,
SCPA00030309,SCPA00030309,SIC0012128,PA00000001,2022-01-02,12:05:21,
SCPA00030310,SCPA00030310,SIC0012892,PA00000001,2022-01-02,12:05:21,
SCPA00030311,SCPA00030311,SIC0012966,PA00000001,2022-01-02,12:05:21,
SCPA00030312,SCPA00030312,SIC0001869,PA00000001,2022-01-02,12:05:21,
SCPA00030313,SCPA00030313,SIC0009916,PA00000001,2022-01-02,12:05:21,
SCPA00030314,SCPA00030314,SIC0001320,PA00000001,2022-01-02,12:05:21,
SCPA00030315,SCPA00030315,SIC0006214,PA00000001,2022-01-02,12:05:21,
SCPA00030316,SCPA00030316,SIC0013930,PA00000001,2022-01-02,12:05:21,
SCPA00030317,SCPA00030317,SIC0009717,PA00000001,2022-01-02,12:05:21,
SCPA00030318,SCPA00030318,SIC0000436,PA00000001,2022-01-02,12:05:21,
SCPA00030319,SCPA00030319,SIC0006184,PA00000001,2022-01-02,12:05:21,
SCPA00030320,SCPA00030320,SIC0006143,PA00000001,2022-01-02,12:05:21,
SCPA00030321,SCPA00030321,SIC0008941,PA00000001,2022-01-02,12:05:21,
