Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00004522,SCPA00004522,SIC0016001,PA00000004,2022-01-02,12:05:21,
SCPA00004523,SCPA00004523,SIC0002986,PA00000004,2022-01-02,12:05:21,
SCPA00004524,SCPA00004524,SIC0010367,PA00000004,2022-01-02,12:05:21,
SCPA00004525,SCPA00004525,SIC0010343,PA00000004,2022-01-02,12:05:21,
SCPA00004526,SCPA00004526,SIC0017777,PA00000004,2022-01-02,12:05:21,
SCPA00004527,SCPA00004527,SIC0000256,PA00000004,2022-01-02,12:05:21,
SCPA00004528,SCPA00004528,SIC0015742,PA00000004,2022-01-02,12:05:21,
SCPA00004529,SCPA00004529,SIC0002692,PA00000004,2022-01-02,12:05:21,
SCPA00004530,SCPA00004530,SIC0000791,PA00000004,2022-01-02,12:05:21,
SCPA00004531,SCPA00004531,SIC0005150,PA00000004,2022-01-02,12:05:21,
SCPA00004532,SCPA00004532,SIC0000654,PA00000004,2022-01-02,12:05:21,
SCPA00004533,SCPA00004533,SIC0000826,PA00000004,2022-01-02,12:05:21,
SCPA00004534,SCPA00004534,SIC0008661,PA00000004,2022-01-02,12:05:21,
SCPA00004535,SCPA00004535,SIC0010482,PA00000004,2022-01-02,12:05:21,
SCPA00004536,SCPA00004536,SIC0009194,PA00000004,2022-01-02,12:05:21,
SCPA00004537,SCPA00004537,SIC0015943,PA00000004,2022-01-02,12:05:21,
SCPA00004538,SCPA00004538,SIC0003515,PA00000004,2022-01-02,12:05:21,
SCPA00004539,SCPA00004539,SIC0008739,PA00000004,2022-01-02,12:05:21,
SCPA00004540,SCPA00004540,SIC0016534,PA00000004,2022-01-02,12:05:21,
SCPA00004541,SCPA00004541,SIC0013469,PA00000004,2022-01-02,12:05:21,
SCPA00004542,SCPA00004542,SIC0015322,PA00000004,2022-01-02,12:05:21,
SCPA00004543,SCPA00004543,SIC0016063,PA00000004,2022-01-02,12:05:21,
SCPA00004544,SCPA00004544,SIC0002042,PA00000004,2022-01-02,12:05:21,
SCPA00004545,SCPA00004545,SIC0013733,PA00000004,2022-01-02,12:05:21,
SCPA00004546,SCPA00004546,SIC0003499,PA00000004,2022-01-02,12:05:21,
SCPA00004547,SCPA00004547,SIC0015889,PA00000004,2022-01-02,12:05:21,
SCPA00004548,SCPA00004548,SIC0015768,PA00000004,2022-01-02,12:05:21,
SCPA00004549,SCPA00004549,SIC0004580,PA00000004,2022-01-02,12:05:21,
SCPA00004550,SCPA00004550,SIC0004535,PA00000004,2022-01-02,12:05:21,
SCPA00004551,SCPA00004551,SIC0008675,PA00000004,2022-01-02,12:05:21,
SCPA00004552,SCPA00004552,SIC0016378,PA00000004,2022-01-02,12:05:21,
SCPA00004553,SCPA00004553,SIC0009203,PA00000004,2022-01-02,12:05:21,
SCPA00004554,SCPA00004554,SIC0013359,PA00000004,2022-01-02,12:05:21,
SCPA00004555,SCPA00004555,SIC0017756,PA00000004,2022-01-02,12:05:21,
SCPA00004556,SCPA00004556,SIC0012699,PA00000004,2022-01-02,12:05:21,
SCPA00004557,SCPA00004557,SIC0016883,PA00000004,2022-01-02,12:05:21,
SCPA00004558,SCPA00004558,SIC0014037,PA00000004,2022-01-02,12:05:21,
SCPA00004559,SCPA00004559,SIC0016789,PA00000004,2022-01-02,12:05:21,
SCPA00004560,SCPA00004560,SIC0014407,PA00000004,2022-01-02,12:05:21,
SCPA00004561,SCPA00004561,SIC0013617,PA00000004,2022-01-02,12:05:21,
SCPA00004562,SCPA00004562,SIC0004692,PA00000004,2022-01-02,12:05:21,
SCPA00004563,SCPA00004563,SIC0017215,PA00000004,2022-01-02,12:05:21,
SCPA00004564,SCPA00004564,SIC0016299,PA00000004,2022-01-02,12:05:21,
SCPA00004565,SCPA00004565,SIC0009163,PA00000004,2022-01-02,12:05:21,
SCPA00004566,SCPA00004566,SIC0011919,PA00000004,2022-01-02,12:05:21,
SCPA00004567,SCPA00004567,SIC0008911,PA00000004,2022-01-02,12:05:21,
SCPA00004568,SCPA00004568,SIC0003381,PA00000004,2022-01-02,12:05:21,
SCPA00004569,SCPA00004569,SIC0013398,PA00000004,2022-01-02,12:05:21,
SCPA00004570,SCPA00004570,SIC0004481,PA00000004,2022-01-02,12:05:21,
SCPA00004571,SCPA00004571,SIC0002914,PA00000004,2022-01-02,12:05:21,
SCPA00004572,SCPA00004572,SIC0013891,PA00000004,2022-01-02,12:05:21,
SCPA00004573,SCPA00004573,SIC0017121,PA00000004,2022-01-02,12:05:21,
SCPA00004574,SCPA00004574,SIC0002807,PA00000004,2022-01-02,12:05:21,
SCPA00004575,SCPA00004575,SIC0009971,PA00000004,2022-01-02,12:05:21,
SCPA00004576,SCPA00004576,SIC0012800,PA00000004,2022-01-02,12:05:21,
SCPA00004577,SCPA00004577,SIC0015937,PA00000004,2022-01-02,12:05:21,
SCPA00004578,SCPA00004578,SIC0014556,PA00000004,2022-01-02,12:05:21,
SCPA00004579,SCPA00004579,SIC0001375,PA00000004,2022-01-02,12:05:21,
SCPA00004580,SCPA00004580,SIC0009610,PA00000004,2022-01-02,12:05:21,
SCPA00004581,SCPA00004581,SIC0014042,PA00000004,2022-01-02,12:05:21,
SCPA00004582,SCPA00004582,SIC0015585,PA00000004,2022-01-02,12:05:21,
SCPA00004583,SCPA00004583,SIC0008550,PA00000004,2022-01-02,12:05:21,
SCPA00004584,SCPA00004584,SIC0017045,PA00000004,2022-01-02,12:05:21,
SCPA00004585,SCPA00004585,SIC0016511,PA00000004,2022-01-02,12:05:21,
SCPA00004586,SCPA00004586,SIC0003151,PA00000004,2022-01-02,12:05:21,
SCPA00004587,SCPA00004587,SIC0001609,PA00000004,2022-01-02,12:05:21,
SCPA00004588,SCPA00004588,SIC0012017,PA00000004,2022-01-02,12:05:21,
SCPA00004589,SCPA00004589,SIC0012714,PA00000004,2022-01-02,12:05:21,
SCPA00004590,SCPA00004590,SIC0011074,PA00000004,2022-01-02,12:05:21,
SCPA00004591,SCPA00004591,SIC0009969,PA00000004,2022-01-02,12:05:21,
SCPA00004592,SCPA00004592,SIC0009171,PA00000004,2022-01-02,12:05:21,
SCPA00004593,SCPA00004593,SIC0013846,PA00000004,2022-01-02,12:05:21,
SCPA00004594,SCPA00004594,SIC0005601,PA00000004,2022-01-02,12:05:21,
SCPA00004595,SCPA00004595,SIC0009509,PA00000004,2022-01-02,12:05:21,
SCPA00004596,SCPA00004596,SIC0005303,PA00000004,2022-01-02,12:05:21,
SCPA00004597,SCPA00004597,SIC0001616,PA00000004,2022-01-02,12:05:21,
SCPA00004598,SCPA00004598,SIC0012637,PA00000004,2022-01-02,12:05:21,
SCPA00004599,SCPA00004599,SIC0014040,PA00000004,2022-01-02,12:05:21,
SCPA00004600,SCPA00004600,SIC0005177,PA00000004,2022-01-02,12:05:21,
SCPA00004601,SCPA00004601,SIC0008647,PA00000004,2022-01-02,12:05:21,
SCPA00004602,SCPA00004602,SIC0009003,PA00000004,2022-01-02,12:05:21,
SCPA00004603,SCPA00004603,SIC0009668,PA00000004,2022-01-02,12:05:21,
SCPA00004604,SCPA00004604,SIC0005372,PA00000004,2022-01-02,12:05:21,
SCPA00004605,SCPA00004605,SIC0016533,PA00000004,2022-01-02,12:05:21,
SCPA00004606,SCPA00004606,SIC0006610,PA00000004,2022-01-02,12:05:21,
SCPA00004607,SCPA00004607,SIC0005519,PA00000004,2022-01-02,12:05:21,
SCPA00004608,SCPA00004608,SIC0006188,PA00000004,2022-01-02,12:05:21,
SCPA00004609,SCPA00004609,SIC0014409,PA00000004,2022-01-02,12:05:21,
SCPA00004610,SCPA00004610,SIC0001179,PA00000004,2022-01-02,12:05:21,
SCPA00004611,SCPA00004611,SIC0012810,PA00000004,2022-01-02,12:05:21,
SCPA00004612,SCPA00004612,SIC0010465,PA00000004,2022-01-02,12:05:21,
SCPA00004613,SCPA00004613,SIC0014491,PA00000004,2022-01-02,12:05:21,
SCPA00004614,SCPA00004614,SIC0015744,PA00000004,2022-01-02,12:05:21,
SCPA00004615,SCPA00004615,SIC0009156,PA00000004,2022-01-02,12:05:21,
SCPA00004616,SCPA00004616,SIC0006060,PA00000004,2022-01-02,12:05:21,
SCPA00004617,SCPA00004617,SIC0013209,PA00000004,2022-01-02,12:05:21,
SCPA00004618,SCPA00004618,SIC0014385,PA00000004,2022-01-02,12:05:21,
SCPA00004619,SCPA00004619,SIC0011400,PA00000004,2022-01-02,12:05:21,
SCPA00004620,SCPA00004620,SIC0003889,PA00000004,2022-01-02,12:05:21,
SCPA00004621,SCPA00004621,SIC0005538,PA00000004,2022-01-02,12:05:21,
SCPA00004622,SCPA00004622,SIC0004297,PA00000004,2022-01-02,12:05:21,
SCPA00004623,SCPA00004623,SIC0014158,PA00000004,2022-01-02,12:05:21,
SCPA00004624,SCPA00004624,SIC0016585,PA00000004,2022-01-02,12:05:21,
SCPA00004625,SCPA00004625,SIC0010067,PA00000004,2022-01-02,12:05:21,
SCPA00004626,SCPA00004626,SIC0001294,PA00000004,2022-01-02,12:05:21,
SCPA00004627,SCPA00004627,SIC0015291,PA00000004,2022-01-02,12:05:21,
SCPA00004628,SCPA00004628,SIC0013669,PA00000004,2022-01-02,12:05:21,
SCPA00004629,SCPA00004629,SIC0008748,PA00000004,2022-01-02,12:05:21,
SCPA00004630,SCPA00004630,SIC0004721,PA00000004,2022-01-02,12:05:21,
SCPA00004631,SCPA00004631,SIC0000742,PA00000004,2022-01-02,12:05:21,
SCPA00004632,SCPA00004632,SIC0017635,PA00000004,2022-01-02,12:05:21,
SCPA00004633,SCPA00004633,SIC0009919,PA00000004,2022-01-02,12:05:21,
SCPA00004634,SCPA00004634,SIC0001448,PA00000004,2022-01-02,12:05:21,
SCPA00004635,SCPA00004635,SIC0001308,PA00000004,2022-01-02,12:05:21,
SCPA00004636,SCPA00004636,SIC0006275,PA00000004,2022-01-02,12:05:21,
SCPA00004637,SCPA00004637,SIC0009925,PA00000004,2022-01-02,12:05:21,
SCPA00004638,SCPA00004638,SIC0015999,PA00000004,2022-01-02,12:05:21,
SCPA00004639,SCPA00004639,SIC0002360,PA00000004,2022-01-02,12:05:21,
SCPA00004640,SCPA00004640,SIC0005880,PA00000004,2022-01-02,12:05:21,
SCPA00004641,SCPA00004641,SIC0016917,PA00000004,2022-01-02,12:05:21,
SCPA00004642,SCPA00004642,SIC0004020,PA00000004,2022-01-02,12:05:21,
SCPA00004643,SCPA00004643,SIC0006550,PA00000004,2022-01-02,12:05:21,
SCPA00004644,SCPA00004644,SIC0017672,PA00000004,2022-01-02,12:05:21,
SCPA00004645,SCPA00004645,SIC0011570,PA00000004,2022-01-02,12:05:21,
SCPA00004646,SCPA00004646,SIC0014961,PA00000004,2022-01-02,12:05:21,
SCPA00004647,SCPA00004647,SIC0003593,PA00000004,2022-01-02,12:05:21,
SCPA00004648,SCPA00004648,SIC0000731,PA00000004,2022-01-02,12:05:21,
SCPA00004649,SCPA00004649,SIC0010923,PA00000004,2022-01-02,12:05:21,
SCPA00004650,SCPA00004650,SIC0006372,PA00000004,2022-01-02,12:05:21,
SCPA00004651,SCPA00004651,SIC0004174,PA00000004,2022-01-02,12:05:21,
SCPA00004652,SCPA00004652,SIC0014728,PA00000004,2022-01-02,12:05:21,
SCPA00004653,SCPA00004653,SIC0000038,PA00000004,2022-01-02,12:05:21,
SCPA00004654,SCPA00004654,SIC0002357,PA00000004,2022-01-02,12:05:21,
SCPA00004655,SCPA00004655,SIC0014876,PA00000004,2022-01-02,12:05:21,
SCPA00004656,SCPA00004656,SIC0001399,PA00000004,2022-01-02,12:05:21,
SCPA00004657,SCPA00004657,SIC0013303,PA00000004,2022-01-02,12:05:21,
SCPA00004658,SCPA00004658,SIC0014561,PA00000004,2022-01-02,12:05:21,
SCPA00004659,SCPA00004659,SIC0014293,PA00000004,2022-01-02,12:05:21,
SCPA00004660,SCPA00004660,SIC0015016,PA00000004,2022-01-02,12:05:21,
SCPA00004661,SCPA00004661,SIC0002528,PA00000004,2022-01-02,12:05:21,
SCPA00004662,SCPA00004662,SIC0001209,PA00000004,2022-01-02,12:05:21,
SCPA00004663,SCPA00004663,SIC0015071,PA00000004,2022-01-02,12:05:21,
SCPA00004664,SCPA00004664,SIC0002078,PA00000004,2022-01-02,12:05:21,
SCPA00004665,SCPA00004665,SIC0009938,PA00000004,2022-01-02,12:05:21,
SCPA00004666,SCPA00004666,SIC0000335,PA00000004,2022-01-02,12:05:21,
SCPA00004667,SCPA00004667,SIC0005121,PA00000004,2022-01-02,12:05:21,
SCPA00004668,SCPA00004668,SIC0015411,PA00000004,2022-01-02,12:05:21,
SCPA00004669,SCPA00004669,SIC0001814,PA00000004,2022-01-02,12:05:21,
SCPA00004670,SCPA00004670,SIC0001799,PA00000004,2022-01-02,12:05:21,
SCPA00004671,SCPA00004671,SIC0017335,PA00000004,2022-01-02,12:05:21,
SCPA00004672,SCPA00004672,SIC0000870,PA00000004,2022-01-02,12:05:21,
SCPA00004673,SCPA00004673,SIC0012527,PA00000004,2022-01-02,12:05:21,
SCPA00004674,SCPA00004674,SIC0016529,PA00000004,2022-01-02,12:05:21,
SCPA00004675,SCPA00004675,SIC0001648,PA00000004,2022-01-02,12:05:21,
SCPA00004676,SCPA00004676,SIC0006620,PA00000004,2022-01-02,12:05:21,
SCPA00004677,SCPA00004677,SIC0015893,PA00000004,2022-01-02,12:05:21,
SCPA00004678,SCPA00004678,SIC0003582,PA00000004,2022-01-02,12:05:21,
SCPA00004679,SCPA00004679,SIC0002592,PA00000004,2022-01-02,12:05:21,
SCPA00004680,SCPA00004680,SIC0013013,PA00000004,2022-01-02,12:05:21,
SCPA00004681,SCPA00004681,SIC0002041,PA00000004,2022-01-02,12:05:21,
SCPA00004682,SCPA00004682,SIC0009046,PA00000004,2022-01-02,12:05:21,
SCPA00004683,SCPA00004683,SIC0013967,PA00000004,2022-01-02,12:05:21,
SCPA00004684,SCPA00004684,SIC0017332,PA00000004,2022-01-02,12:05:21,
SCPA00004685,SCPA00004685,SIC0012342,PA00000004,2022-01-02,12:05:21,
SCPA00004686,SCPA00004686,SIC0016513,PA00000004,2022-01-02,12:05:21,
SCPA00004687,SCPA00004687,SIC0002691,PA00000004,2022-01-02,12:05:21,
SCPA00004688,SCPA00004688,SIC0013852,PA00000004,2022-01-02,12:05:21,
SCPA00004689,SCPA00004689,SIC0013873,PA00000004,2022-01-02,12:05:21,
SCPA00004690,SCPA00004690,SIC0015875,PA00000004,2022-01-02,12:05:21,
SCPA00004691,SCPA00004691,SIC0004938,PA00000004,2022-01-02,12:05:21,
SCPA00004692,SCPA00004692,SIC0015556,PA00000004,2022-01-02,12:05:21,
SCPA00004693,SCPA00004693,SIC0003523,PA00000004,2022-01-02,12:05:21,
SCPA00004694,SCPA00004694,SIC0016538,PA00000004,2022-01-02,12:05:21,
SCPA00004695,SCPA00004695,SIC0003596,PA00000004,2022-01-02,12:05:21,
SCPA00004696,SCPA00004696,SIC0001991,PA00000004,2022-01-02,12:05:21,
SCPA00004697,SCPA00004697,SIC0005343,PA00000004,2022-01-02,12:05:21,
SCPA00004698,SCPA00004698,SIC0000147,PA00000004,2022-01-02,12:05:21,
SCPA00004699,SCPA00004699,SIC0004821,PA00000004,2022-01-02,12:05:21,
SCPA00004700,SCPA00004700,SIC0015817,PA00000004,2022-01-02,12:05:21,
SCPA00004701,SCPA00004701,SIC0001511,PA00000004,2022-01-02,12:05:21,
SCPA00004702,SCPA00004702,SIC0011662,PA00000004,2022-01-02,12:05:21,
SCPA00004703,SCPA00004703,SIC0003976,PA00000004,2022-01-02,12:05:21,
SCPA00004704,SCPA00004704,SIC0014261,PA00000004,2022-01-02,12:05:21,
SCPA00004705,SCPA00004705,SIC0017115,PA00000004,2022-01-02,12:05:21,
SCPA00004706,SCPA00004706,SIC0000421,PA00000004,2022-01-02,12:05:21,
SCPA00004707,SCPA00004707,SIC0008749,PA00000004,2022-01-02,12:05:21,
SCPA00004708,SCPA00004708,SIC0000099,PA00000004,2022-01-02,12:05:21,
SCPA00004709,SCPA00004709,SIC0013721,PA00000004,2022-01-02,12:05:21,
SCPA00004710,SCPA00004710,SIC0006224,PA00000004,2022-01-02,12:05:21,
SCPA00004711,SCPA00004711,SIC0002547,PA00000004,2022-01-02,12:05:21,
SCPA00004712,SCPA00004712,SIC0001541,PA00000004,2022-01-02,12:05:21,
SCPA00004713,SCPA00004713,SIC0016827,PA00000004,2022-01-02,12:05:21,
SCPA00004714,SCPA00004714,SIC0009390,PA00000004,2022-01-02,12:05:21,
SCPA00004715,SCPA00004715,SIC0004731,PA00000004,2022-01-02,12:05:21,
SCPA00004716,SCPA00004716,SIC0002457,PA00000004,2022-01-02,12:05:21,
SCPA00004717,SCPA00004717,SIC0015905,PA00000004,2022-01-02,12:05:21,
SCPA00004718,SCPA00004718,SIC0003884,PA00000004,2022-01-02,12:05:21,
SCPA00004719,SCPA00004719,SIC0002827,PA00000004,2022-01-02,12:05:21,
SCPA00004720,SCPA00004720,SIC0009245,PA00000004,2022-01-02,12:05:21,
SCPA00004721,SCPA00004721,SIC0015182,PA00000004,2022-01-02,12:05:21,
SCPA00004722,SCPA00004722,SIC0015859,PA00000004,2022-01-02,12:05:21,
SCPA00004723,SCPA00004723,SIC0010507,PA00000004,2022-01-02,12:05:21,
SCPA00004724,SCPA00004724,SIC0012781,PA00000004,2022-01-02,12:05:21,
SCPA00004725,SCPA00004725,SIC0012089,PA00000004,2022-01-02,12:05:21,
SCPA00004726,SCPA00004726,SIC0004461,PA00000004,2022-01-02,12:05:21,
SCPA00004727,SCPA00004727,SIC0006528,PA00000004,2022-01-02,12:05:21,
SCPA00004728,SCPA00004728,SIC0004011,PA00000004,2022-01-02,12:05:21,
SCPA00004729,SCPA00004729,SIC0012550,PA00000004,2022-01-02,12:05:21,
SCPA00004730,SCPA00004730,SIC0012581,PA00000004,2022-01-02,12:05:21,
SCPA00004731,SCPA00004731,SIC0015807,PA00000004,2022-01-02,12:05:21,
SCPA00004732,SCPA00004732,SIC0002702,PA00000004,2022-01-02,12:05:21,
SCPA00004733,SCPA00004733,SIC0015238,PA00000004,2022-01-02,12:05:21,
SCPA00004734,SCPA00004734,SIC0005152,PA00000004,2022-01-02,12:05:21,
SCPA00004735,SCPA00004735,SIC0003919,PA00000004,2022-01-02,12:05:21,
SCPA00004736,SCPA00004736,SIC0000597,PA00000004,2022-01-02,12:05:21,
SCPA00004737,SCPA00004737,SIC0000814,PA00000004,2022-01-02,12:05:21,
SCPA00004738,SCPA00004738,SIC0004684,PA00000004,2022-01-02,12:05:21,
SCPA00004739,SCPA00004739,SIC0011873,PA00000004,2022-01-02,12:05:21,
SCPA00004740,SCPA00004740,SIC0004266,PA00000004,2022-01-02,12:05:21,
SCPA00004741,SCPA00004741,SIC0002494,PA00000004,2022-01-02,12:05:21,
SCPA00004742,SCPA00004742,SIC0012531,PA00000004,2022-01-02,12:05:21,
SCPA00004743,SCPA00004743,SIC0012429,PA00000004,2022-01-02,12:05:21,
SCPA00004744,SCPA00004744,SIC0009766,PA00000004,2022-01-02,12:05:21,
SCPA00004745,SCPA00004745,SIC0010785,PA00000004,2022-01-02,12:05:21,
SCPA00004746,SCPA00004746,SIC0005999,PA00000004,2022-01-02,12:05:21,
SCPA00004747,SCPA00004747,SIC0013434,PA00000004,2022-01-02,12:05:21,
SCPA00004748,SCPA00004748,SIC0014914,PA00000004,2022-01-02,12:05:21,
SCPA00004749,SCPA00004749,SIC0012936,PA00000004,2022-01-02,12:05:21,
SCPA00004750,SCPA00004750,SIC0004289,PA00000004,2022-01-02,12:05:21,
SCPA00004751,SCPA00004751,SIC0016201,PA00000004,2022-01-02,12:05:21,
SCPA00004752,SCPA00004752,SIC0005522,PA00000004,2022-01-02,12:05:21,
SCPA00004753,SCPA00004753,SIC0012574,PA00000004,2022-01-02,12:05:21,
SCPA00004754,SCPA00004754,SIC0004480,PA00000004,2022-01-02,12:05:21,
SCPA00004755,SCPA00004755,SIC0012341,PA00000004,2022-01-02,12:05:21,
SCPA00004756,SCPA00004756,SIC0014446,PA00000004,2022-01-02,12:05:21,
SCPA00004757,SCPA00004757,SIC0013191,PA00000004,2022-01-02,12:05:21,
SCPA00004758,SCPA00004758,SIC0014692,PA00000004,2022-01-02,12:05:21,
SCPA00004759,SCPA00004759,SIC0015452,PA00000004,2022-01-02,12:05:21,
SCPA00004760,SCPA00004760,SIC0001545,PA00000004,2022-01-02,12:05:21,
SCPA00004761,SCPA00004761,SIC0005190,PA00000004,2022-01-02,12:05:21,
SCPA00004762,SCPA00004762,SIC0005822,PA00000004,2022-01-02,12:05:21,
SCPA00004763,SCPA00004763,SIC0016041,PA00000004,2022-01-02,12:05:21,
SCPA00004764,SCPA00004764,SIC0005410,PA00000004,2022-01-02,12:05:21,
SCPA00004765,SCPA00004765,SIC0004658,PA00000004,2022-01-02,12:05:21,
SCPA00004766,SCPA00004766,SIC0010938,PA00000004,2022-01-02,12:05:21,
SCPA00004767,SCPA00004767,SIC0003303,PA00000004,2022-01-02,12:05:21,
SCPA00004768,SCPA00004768,SIC0001405,PA00000004,2022-01-02,12:05:21,
SCPA00004769,SCPA00004769,SIC0014687,PA00000004,2022-01-02,12:05:21,
SCPA00004770,SCPA00004770,SIC0001542,PA00000004,2022-01-02,12:05:21,
SCPA00004771,SCPA00004771,SIC0003922,PA00000004,2022-01-02,12:05:21,
SCPA00004772,SCPA00004772,SIC0010617,PA00000004,2022-01-02,12:05:21,
SCPA00004773,SCPA00004773,SIC0001095,PA00000004,2022-01-02,12:05:21,
SCPA00004774,SCPA00004774,SIC0016327,PA00000004,2022-01-02,12:05:21,
SCPA00004775,SCPA00004775,SIC0002488,PA00000004,2022-01-02,12:05:21,
SCPA00004776,SCPA00004776,SIC0005427,PA00000004,2022-01-02,12:05:21,
SCPA00004777,SCPA00004777,SIC0010732,PA00000004,2022-01-02,12:05:21,
SCPA00004778,SCPA00004778,SIC0010640,PA00000004,2022-01-02,12:05:21,
SCPA00004779,SCPA00004779,SIC0016026,PA00000004,2022-01-02,12:05:21,
SCPA00004780,SCPA00004780,SIC0004867,PA00000004,2022-01-02,12:05:21,
SCPA00004781,SCPA00004781,SIC0017390,PA00000004,2022-01-02,12:05:21,
SCPA00004782,SCPA00004782,SIC0006043,PA00000004,2022-01-02,12:05:21,
SCPA00004783,SCPA00004783,SIC0016049,PA00000004,2022-01-02,12:05:21,
SCPA00004784,SCPA00004784,SIC0005134,PA00000004,2022-01-02,12:05:21,
SCPA00004785,SCPA00004785,SIC0009995,PA00000004,2022-01-02,12:05:21,
SCPA00004786,SCPA00004786,SIC0004929,PA00000004,2022-01-02,12:05:21,
SCPA00004787,SCPA00004787,SIC0016228,PA00000004,2022-01-02,12:05:21,
SCPA00004788,SCPA00004788,SIC0015303,PA00000004,2022-01-02,12:05:21,
SCPA00004789,SCPA00004789,SIC0005181,PA00000004,2022-01-02,12:05:21,
SCPA00004790,SCPA00004790,SIC0014569,PA00000004,2022-01-02,12:05:21,
SCPA00004791,SCPA00004791,SIC0001153,PA00000004,2022-01-02,12:05:21,
SCPA00004792,SCPA00004792,SIC0009739,PA00000004,2022-01-02,12:05:21,
SCPA00004793,SCPA00004793,SIC0001042,PA00000004,2022-01-02,12:05:21,
SCPA00004794,SCPA00004794,SIC0016979,PA00000004,2022-01-02,12:05:21,
SCPA00004795,SCPA00004795,SIC0014172,PA00000004,2022-01-02,12:05:21,
SCPA00004796,SCPA00004796,SIC0017601,PA00000004,2022-01-02,12:05:21,
SCPA00004797,SCPA00004797,SIC0015393,PA00000004,2022-01-02,12:05:21,
SCPA00004798,SCPA00004798,SIC0005124,PA00000004,2022-01-02,12:05:21,
SCPA00004799,SCPA00004799,SIC0014805,PA00000004,2022-01-02,12:05:21,
SCPA00004800,SCPA00004800,SIC0005864,PA00000004,2022-01-02,12:05:21,
SCPA00004801,SCPA00004801,SIC0002546,PA00000004,2022-01-02,12:05:21,
SCPA00004802,SCPA00004802,SIC0004544,PA00000004,2022-01-02,12:05:21,
SCPA00004803,SCPA00004803,SIC0005186,PA00000004,2022-01-02,12:05:21,
SCPA00004804,SCPA00004804,SIC0011853,PA00000004,2022-01-02,12:05:21,
SCPA00004805,SCPA00004805,SIC0010914,PA00000004,2022-01-02,12:05:21,
SCPA00004806,SCPA00004806,SIC0000452,PA00000004,2022-01-02,12:05:21,
SCPA00004807,SCPA00004807,SIC0006087,PA00000004,2022-01-02,12:05:21,
SCPA00004808,SCPA00004808,SIC0000792,PA00000004,2022-01-02,12:05:21,
SCPA00004809,SCPA00004809,SIC0011202,PA00000004,2022-01-02,12:05:21,
SCPA00004810,SCPA00004810,SIC0015386,PA00000004,2022-01-02,12:05:21,
SCPA00004811,SCPA00004811,SIC0003163,PA00000004,2022-01-02,12:05:21,
SCPA00004812,SCPA00004812,SIC0015361,PA00000004,2022-01-02,12:05:21,
SCPA00004813,SCPA00004813,SIC0016508,PA00000004,2022-01-02,12:05:21,
SCPA00004814,SCPA00004814,SIC0009080,PA00000004,2022-01-02,12:05:21,
SCPA00004815,SCPA00004815,SIC0015821,PA00000004,2022-01-02,12:05:21,
SCPA00004816,SCPA00004816,SIC0002190,PA00000004,2022-01-02,12:05:21,
SCPA00004817,SCPA00004817,SIC0004292,PA00000004,2022-01-02,12:05:21,
SCPA00004818,SCPA00004818,SIC0010816,PA00000004,2022-01-02,12:05:21,
SCPA00004819,SCPA00004819,SIC0008563,PA00000004,2022-01-02,12:05:21,
SCPA00004820,SCPA00004820,SIC0000122,PA00000004,2022-01-02,12:05:21,
SCPA00004821,SCPA00004821,SIC0003602,PA00000004,2022-01-02,12:05:21,
