Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00010574,SCPA00010574,SIC0010127,PA00000002,2022-01-02,12:05:21,
SCPA00010575,SCPA00010575,SIC0005324,PA00000002,2022-01-02,12:05:21,
SCPA00010576,SCPA00010576,SIC0001585,PA00000002,2022-01-02,12:05:21,
SCPA00010577,SCPA00010577,SIC0015146,PA00000002,2022-01-02,12:05:21,
SCPA00010578,SCPA00010578,SIC0012384,PA00000002,2022-01-02,12:05:21,
SCPA00010579,SCPA00010579,SIC0013928,PA00000002,2022-01-02,12:05:21,
SCPA00010580,SCPA00010580,SIC0016090,PA00000002,2022-01-02,12:05:21,
SCPA00010581,SCPA00010581,SIC0008985,PA00000002,2022-01-02,12:05:21,
SCPA00010582,SCPA00010582,SIC0004477,PA00000002,2022-01-02,12:05:21,
SCPA00010583,SCPA00010583,SIC0013438,PA00000002,2022-01-02,12:05:21,
SCPA00010584,SCPA00010584,SIC0004069,PA00000002,2022-01-02,12:05:21,
SCPA00010585,SCPA00010585,SIC0002718,PA00000002,2022-01-02,12:05:21,
SCPA00010586,SCPA00010586,SIC0012083,PA00000002,2022-01-02,12:05:21,
SCPA00010587,SCPA00010587,SIC0014089,PA00000002,2022-01-02,12:05:21,
SCPA00010588,SCPA00010588,SIC0015829,PA00000002,2022-01-02,12:05:21,
SCPA00010589,SCPA00010589,SIC0000334,PA00000002,2022-01-02,12:05:21,
SCPA00010590,SCPA00010590,SIC0002460,PA00000002,2022-01-02,12:05:21,
SCPA00010591,SCPA00010591,SIC0001140,PA00000002,2022-01-02,12:05:21,
SCPA00010592,SCPA00010592,SIC0011110,PA00000002,2022-01-02,12:05:21,
SCPA00010593,SCPA00010593,SIC0002067,PA00000002,2022-01-02,12:05:21,
SCPA00010594,SCPA00010594,SIC0000616,PA00000002,2022-01-02,12:05:21,
SCPA00010595,SCPA00010595,SIC0016007,PA00000002,2022-01-02,12:05:21,
SCPA00010596,SCPA00010596,SIC0017266,PA00000002,2022-01-02,12:05:21,
SCPA00010597,SCPA00010597,SIC0014058,PA00000002,2022-01-02,12:05:21,
SCPA00010598,SCPA00010598,SIC0000946,PA00000002,2022-01-02,12:05:21,
SCPA00010599,SCPA00010599,SIC0005763,PA00000002,2022-01-02,12:05:21,
SCPA00010600,SCPA00010600,SIC0015779,PA00000002,2022-01-02,12:05:21,
SCPA00010601,SCPA00010601,SIC0005295,PA00000002,2022-01-02,12:05:21,
SCPA00010602,SCPA00010602,SIC0012996,PA00000002,2022-01-02,12:05:21,
SCPA00010603,SCPA00010603,SIC0006396,PA00000002,2022-01-02,12:05:21,
SCPA00010604,SCPA00010604,SIC0002554,PA00000002,2022-01-02,12:05:21,
SCPA00010605,SCPA00010605,SIC0016508,PA00000002,2022-01-02,12:05:21,
SCPA00010606,SCPA00010606,SIC0017489,PA00000002,2022-01-02,12:05:21,
SCPA00010607,SCPA00010607,SIC0001221,PA00000002,2022-01-02,12:05:21,
SCPA00010608,SCPA00010608,SIC0015762,PA00000002,2022-01-02,12:05:21,
SCPA00010609,SCPA00010609,SIC0005013,PA00000002,2022-01-02,12:05:21,
SCPA00010610,SCPA00010610,SIC0010475,PA00000002,2022-01-02,12:05:21,
SCPA00010611,SCPA00010611,SIC0010083,PA00000002,2022-01-02,12:05:21,
SCPA00010612,SCPA00010612,SIC0014722,PA00000002,2022-01-02,12:05:21,
SCPA00010613,SCPA00010613,SIC0002336,PA00000002,2022-01-02,12:05:21,
SCPA00010614,SCPA00010614,SIC0010589,PA00000002,2022-01-02,12:05:21,
SCPA00010615,SCPA00010615,SIC0005545,PA00000002,2022-01-02,12:05:21,
SCPA00010616,SCPA00010616,SIC0016491,PA00000002,2022-01-02,12:05:21,
SCPA00010617,SCPA00010617,SIC0011176,PA00000002,2022-01-02,12:05:21,
SCPA00010618,SCPA00010618,SIC0011576,PA00000002,2022-01-02,12:05:21,
SCPA00010619,SCPA00010619,SIC0017030,PA00000002,2022-01-02,12:05:21,
SCPA00010620,SCPA00010620,SIC0004227,PA00000002,2022-01-02,12:05:21,
SCPA00010621,SCPA00010621,SIC0002929,PA00000002,2022-01-02,12:05:21,
SCPA00010622,SCPA00010622,SIC0013107,PA00000002,2022-01-02,12:05:21,
SCPA00010623,SCPA00010623,SIC0016316,PA00000002,2022-01-02,12:05:21,
SCPA00010624,SCPA00010624,SIC0017099,PA00000002,2022-01-02,12:05:21,
SCPA00010625,SCPA00010625,SIC0016985,PA00000002,2022-01-02,12:05:21,
SCPA00010626,SCPA00010626,SIC0015393,PA00000002,2022-01-02,12:05:21,
SCPA00010627,SCPA00010627,SIC0010649,PA00000002,2022-01-02,12:05:21,
SCPA00010628,SCPA00010628,SIC0011485,PA00000002,2022-01-02,12:05:21,
SCPA00010629,SCPA00010629,SIC0003916,PA00000002,2022-01-02,12:05:21,
SCPA00010630,SCPA00010630,SIC0009592,PA00000002,2022-01-02,12:05:21,
SCPA00010631,SCPA00010631,SIC0017172,PA00000002,2022-01-02,12:05:21,
SCPA00010632,SCPA00010632,SIC0014277,PA00000002,2022-01-02,12:05:21,
SCPA00010633,SCPA00010633,SIC0004414,PA00000002,2022-01-02,12:05:21,
SCPA00010634,SCPA00010634,SIC0015743,PA00000002,2022-01-02,12:05:21,
SCPA00010635,SCPA00010635,SIC0004348,PA00000002,2022-01-02,12:05:21,
SCPA00010636,SCPA00010636,SIC0012516,PA00000002,2022-01-02,12:05:21,
SCPA00010637,SCPA00010637,SIC0005026,PA00000002,2022-01-02,12:05:21,
SCPA00010638,SCPA00010638,SIC0002399,PA00000002,2022-01-02,12:05:21,
SCPA00010639,SCPA00010639,SIC0004485,PA00000002,2022-01-02,12:05:21,
SCPA00010640,SCPA00010640,SIC0015506,PA00000002,2022-01-02,12:05:21,
SCPA00010641,SCPA00010641,SIC0012676,PA00000002,2022-01-02,12:05:21,
SCPA00010642,SCPA00010642,SIC0009691,PA00000002,2022-01-02,12:05:21,
SCPA00010643,SCPA00010643,SIC0004142,PA00000002,2022-01-02,12:05:21,
SCPA00010644,SCPA00010644,SIC0005002,PA00000002,2022-01-02,12:05:21,
SCPA00010645,SCPA00010645,SIC0011405,PA00000002,2022-01-02,12:05:21,
SCPA00010646,SCPA00010646,SIC0010054,PA00000002,2022-01-02,12:05:21,
SCPA00010647,SCPA00010647,SIC0016553,PA00000002,2022-01-02,12:05:21,
SCPA00010648,SCPA00010648,SIC0010911,PA00000002,2022-01-02,12:05:21,
SCPA00010649,SCPA00010649,SIC0005447,PA00000002,2022-01-02,12:05:21,
SCPA00010650,SCPA00010650,SIC0012059,PA00000002,2022-01-02,12:05:21,
SCPA00010651,SCPA00010651,SIC0005781,PA00000002,2022-01-02,12:05:21,
SCPA00010652,SCPA00010652,SIC0004099,PA00000002,2022-01-02,12:05:21,
SCPA00010653,SCPA00010653,SIC0017739,PA00000002,2022-01-02,12:05:21,
SCPA00010654,SCPA00010654,SIC0005812,PA00000002,2022-01-02,12:05:21,
SCPA00010655,SCPA00010655,SIC0003172,PA00000002,2022-01-02,12:05:21,
SCPA00010656,SCPA00010656,SIC0013048,PA00000002,2022-01-02,12:05:21,
SCPA00010657,SCPA00010657,SIC0005620,PA00000002,2022-01-02,12:05:21,
SCPA00010658,SCPA00010658,SIC0006316,PA00000002,2022-01-02,12:05:21,
SCPA00010659,SCPA00010659,SIC0001073,PA00000002,2022-01-02,12:05:21,
SCPA00010660,SCPA00010660,SIC0004040,PA00000002,2022-01-02,12:05:21,
SCPA00010661,SCPA00010661,SIC0009032,PA00000002,2022-01-02,12:05:21,
SCPA00010662,SCPA00010662,SIC0002934,PA00000002,2022-01-02,12:05:21,
SCPA00010663,SCPA00010663,SIC0010544,PA00000002,2022-01-02,12:05:21,
SCPA00010664,SCPA00010664,SIC0015493,PA00000002,2022-01-02,12:05:21,
SCPA00010665,SCPA00010665,SIC0004320,PA00000002,2022-01-02,12:05:21,
SCPA00010666,SCPA00010666,SIC0002604,PA00000002,2022-01-02,12:05:21,
SCPA00010667,SCPA00010667,SIC0000299,PA00000002,2022-01-02,12:05:21,
SCPA00010668,SCPA00010668,SIC0017267,PA00000002,2022-01-02,12:05:21,
SCPA00010669,SCPA00010669,SIC0001361,PA00000002,2022-01-02,12:05:21,
SCPA00010670,SCPA00010670,SIC0011693,PA00000002,2022-01-02,12:05:21,
SCPA00010671,SCPA00010671,SIC0003327,PA00000002,2022-01-02,12:05:21,
SCPA00010672,SCPA00010672,SIC0009928,PA00000002,2022-01-02,12:05:21,
SCPA00010673,SCPA00010673,SIC0001658,PA00000002,2022-01-02,12:05:21,
SCPA00010674,SCPA00010674,SIC0012891,PA00000002,2022-01-02,12:05:21,
SCPA00010675,SCPA00010675,SIC0010519,PA00000002,2022-01-02,12:05:21,
SCPA00010676,SCPA00010676,SIC0014744,PA00000002,2022-01-02,12:05:21,
SCPA00010677,SCPA00010677,SIC0011619,PA00000002,2022-01-02,12:05:21,
SCPA00010678,SCPA00010678,SIC0012094,PA00000002,2022-01-02,12:05:21,
SCPA00010679,SCPA00010679,SIC0000606,PA00000002,2022-01-02,12:05:21,
SCPA00010680,SCPA00010680,SIC0005022,PA00000002,2022-01-02,12:05:21,
SCPA00010681,SCPA00010681,SIC0011268,PA00000002,2022-01-02,12:05:21,
SCPA00010682,SCPA00010682,SIC0004776,PA00000002,2022-01-02,12:05:21,
SCPA00010683,SCPA00010683,SIC0010973,PA00000002,2022-01-02,12:05:21,
SCPA00010684,SCPA00010684,SIC0005577,PA00000002,2022-01-02,12:05:21,
SCPA00010685,SCPA00010685,SIC0014186,PA00000002,2022-01-02,12:05:21,
SCPA00010686,SCPA00010686,SIC0003995,PA00000002,2022-01-02,12:05:21,
SCPA00010687,SCPA00010687,SIC0009619,PA00000002,2022-01-02,12:05:21,
SCPA00010688,SCPA00010688,SIC0004513,PA00000002,2022-01-02,12:05:21,
SCPA00010689,SCPA00010689,SIC0011565,PA00000002,2022-01-02,12:05:21,
SCPA00010690,SCPA00010690,SIC0005270,PA00000002,2022-01-02,12:05:21,
SCPA00010691,SCPA00010691,SIC0009696,PA00000002,2022-01-02,12:05:21,
SCPA00010692,SCPA00010692,SIC0012572,PA00000002,2022-01-02,12:05:21,
SCPA00010693,SCPA00010693,SIC0005588,PA00000002,2022-01-02,12:05:21,
SCPA00010694,SCPA00010694,SIC0003275,PA00000002,2022-01-02,12:05:21,
SCPA00010695,SCPA00010695,SIC0001772,PA00000002,2022-01-02,12:05:21,
SCPA00010696,SCPA00010696,SIC0009635,PA00000002,2022-01-02,12:05:21,
SCPA00010697,SCPA00010697,SIC0014653,PA00000002,2022-01-02,12:05:21,
SCPA00010698,SCPA00010698,SIC0008753,PA00000002,2022-01-02,12:05:21,
SCPA00010699,SCPA00010699,SIC0014453,PA00000002,2022-01-02,12:05:21,
SCPA00010700,SCPA00010700,SIC0003344,PA00000002,2022-01-02,12:05:21,
SCPA00010701,SCPA00010701,SIC0000667,PA00000002,2022-01-02,12:05:21,
SCPA00010702,SCPA00010702,SIC0005471,PA00000002,2022-01-02,12:05:21,
SCPA00010703,SCPA00010703,SIC0009298,PA00000002,2022-01-02,12:05:21,
SCPA00010704,SCPA00010704,SIC0004081,PA00000002,2022-01-02,12:05:21,
SCPA00010705,SCPA00010705,SIC0010347,PA00000002,2022-01-02,12:05:21,
SCPA00010706,SCPA00010706,SIC0010909,PA00000002,2022-01-02,12:05:21,
SCPA00010707,SCPA00010707,SIC0014851,PA00000002,2022-01-02,12:05:21,
SCPA00010708,SCPA00010708,SIC0010130,PA00000002,2022-01-02,12:05:21,
SCPA00010709,SCPA00010709,SIC0017265,PA00000002,2022-01-02,12:05:21,
SCPA00010710,SCPA00010710,SIC0013915,PA00000002,2022-01-02,12:05:21,
SCPA00010711,SCPA00010711,SIC0006660,PA00000002,2022-01-02,12:05:21,
SCPA00010712,SCPA00010712,SIC0004552,PA00000002,2022-01-02,12:05:21,
SCPA00010713,SCPA00010713,SIC0003937,PA00000002,2022-01-02,12:05:21,
SCPA00010714,SCPA00010714,SIC0010772,PA00000002,2022-01-02,12:05:21,
SCPA00010715,SCPA00010715,SIC0004111,PA00000002,2022-01-02,12:05:21,
SCPA00010716,SCPA00010716,SIC0000332,PA00000002,2022-01-02,12:05:21,
SCPA00010717,SCPA00010717,SIC0012245,PA00000002,2022-01-02,12:05:21,
SCPA00010718,SCPA00010718,SIC0011456,PA00000002,2022-01-02,12:05:21,
SCPA00010719,SCPA00010719,SIC0006345,PA00000002,2022-01-02,12:05:21,
SCPA00010720,SCPA00010720,SIC0012988,PA00000002,2022-01-02,12:05:21,
SCPA00010721,SCPA00010721,SIC0000911,PA00000002,2022-01-02,12:05:21,
SCPA00010722,SCPA00010722,SIC0009278,PA00000002,2022-01-02,12:05:21,
SCPA00010723,SCPA00010723,SIC0003956,PA00000002,2022-01-02,12:05:21,
SCPA00010724,SCPA00010724,SIC0014465,PA00000002,2022-01-02,12:05:21,
SCPA00010725,SCPA00010725,SIC0013859,PA00000002,2022-01-02,12:05:21,
SCPA00010726,SCPA00010726,SIC0009230,PA00000002,2022-01-02,12:05:21,
SCPA00010727,SCPA00010727,SIC0011107,PA00000002,2022-01-02,12:05:21,
SCPA00010728,SCPA00010728,SIC0013687,PA00000002,2022-01-02,12:05:21,
SCPA00010729,SCPA00010729,SIC0008505,PA00000002,2022-01-02,12:05:21,
SCPA00010730,SCPA00010730,SIC0005971,PA00000002,2022-01-02,12:05:21,
SCPA00010731,SCPA00010731,SIC0003300,PA00000002,2022-01-02,12:05:21,
SCPA00010732,SCPA00010732,SIC0006613,PA00000002,2022-01-02,12:05:21,
SCPA00010733,SCPA00010733,SIC0006046,PA00000002,2022-01-02,12:05:21,
SCPA00010734,SCPA00010734,SIC0010963,PA00000002,2022-01-02,12:05:21,
SCPA00010735,SCPA00010735,SIC0016337,PA00000002,2022-01-02,12:05:21,
SCPA00010736,SCPA00010736,SIC0004481,PA00000002,2022-01-02,12:05:21,
SCPA00010737,SCPA00010737,SIC0015051,PA00000002,2022-01-02,12:05:21,
SCPA00010738,SCPA00010738,SIC0014270,PA00000002,2022-01-02,12:05:21,
SCPA00010739,SCPA00010739,SIC0003375,PA00000002,2022-01-02,12:05:21,
SCPA00010740,SCPA00010740,SIC0015662,PA00000002,2022-01-02,12:05:21,
SCPA00010741,SCPA00010741,SIC0014782,PA00000002,2022-01-02,12:05:21,
SCPA00010742,SCPA00010742,SIC0003506,PA00000002,2022-01-02,12:05:21,
SCPA00010743,SCPA00010743,SIC0002544,PA00000002,2022-01-02,12:05:21,
SCPA00010744,SCPA00010744,SIC0005331,PA00000002,2022-01-02,12:05:21,
SCPA00010745,SCPA00010745,SIC0009593,PA00000002,2022-01-02,12:05:21,
SCPA00010746,SCPA00010746,SIC0006193,PA00000002,2022-01-02,12:05:21,
SCPA00010747,SCPA00010747,SIC0013206,PA00000002,2022-01-02,12:05:21,
SCPA00010748,SCPA00010748,SIC0001455,PA00000002,2022-01-02,12:05:21,
SCPA00010749,SCPA00010749,SIC0001095,PA00000002,2022-01-02,12:05:21,
SCPA00010750,SCPA00010750,SIC0010349,PA00000002,2022-01-02,12:05:21,
SCPA00010751,SCPA00010751,SIC0001966,PA00000002,2022-01-02,12:05:21,
SCPA00010752,SCPA00010752,SIC0014330,PA00000002,2022-01-02,12:05:21,
SCPA00010753,SCPA00010753,SIC0013449,PA00000002,2022-01-02,12:05:21,
SCPA00010754,SCPA00010754,SIC0000763,PA00000002,2022-01-02,12:05:21,
SCPA00010755,SCPA00010755,SIC0000221,PA00000002,2022-01-02,12:05:21,
SCPA00010756,SCPA00010756,SIC0003067,PA00000002,2022-01-02,12:05:21,
SCPA00010757,SCPA00010757,SIC0001213,PA00000002,2022-01-02,12:05:21,
SCPA00010758,SCPA00010758,SIC0011192,PA00000002,2022-01-02,12:05:21,
SCPA00010759,SCPA00010759,SIC0011689,PA00000002,2022-01-02,12:05:21,
SCPA00010760,SCPA00010760,SIC0001522,PA00000002,2022-01-02,12:05:21,
SCPA00010761,SCPA00010761,SIC0001059,PA00000002,2022-01-02,12:05:21,
SCPA00010762,SCPA00010762,SIC0004368,PA00000002,2022-01-02,12:05:21,
SCPA00010763,SCPA00010763,SIC0000603,PA00000002,2022-01-02,12:05:21,
SCPA00010764,SCPA00010764,SIC0013512,PA00000002,2022-01-02,12:05:21,
SCPA00010765,SCPA00010765,SIC0016131,PA00000002,2022-01-02,12:05:21,
SCPA00010766,SCPA00010766,SIC0004327,PA00000002,2022-01-02,12:05:21,
SCPA00010767,SCPA00010767,SIC0000357,PA00000002,2022-01-02,12:05:21,
SCPA00010768,SCPA00010768,SIC0014052,PA00000002,2022-01-02,12:05:21,
SCPA00010769,SCPA00010769,SIC0006574,PA00000002,2022-01-02,12:05:21,
SCPA00010770,SCPA00010770,SIC0016095,PA00000002,2022-01-02,12:05:21,
SCPA00010771,SCPA00010771,SIC0004214,PA00000002,2022-01-02,12:05:21,
SCPA00010772,SCPA00010772,SIC0002966,PA00000002,2022-01-02,12:05:21,
SCPA00010773,SCPA00010773,SIC0004992,PA00000002,2022-01-02,12:05:21,
SCPA00010774,SCPA00010774,SIC0010343,PA00000002,2022-01-02,12:05:21,
SCPA00010775,SCPA00010775,SIC0003592,PA00000002,2022-01-02,12:05:21,
SCPA00010776,SCPA00010776,SIC0017467,PA00000002,2022-01-02,12:05:21,
SCPA00010777,SCPA00010777,SIC0014096,PA00000002,2022-01-02,12:05:21,
SCPA00010778,SCPA00010778,SIC0010174,PA00000002,2022-01-02,12:05:21,
SCPA00010779,SCPA00010779,SIC0003316,PA00000002,2022-01-02,12:05:21,
SCPA00010780,SCPA00010780,SIC0012879,PA00000002,2022-01-02,12:05:21,
SCPA00010781,SCPA00010781,SIC0011151,PA00000002,2022-01-02,12:05:21,
SCPA00010782,SCPA00010782,SIC0014133,PA00000002,2022-01-02,12:05:21,
SCPA00010783,SCPA00010783,SIC0009091,PA00000002,2022-01-02,12:05:21,
SCPA00010784,SCPA00010784,SIC0016554,PA00000002,2022-01-02,12:05:21,
SCPA00010785,SCPA00010785,SIC0017670,PA00000002,2022-01-02,12:05:21,
SCPA00010786,SCPA00010786,SIC0009914,PA00000002,2022-01-02,12:05:21,
SCPA00010787,SCPA00010787,SIC0015626,PA00000002,2022-01-02,12:05:21,
SCPA00010788,SCPA00010788,SIC0001270,PA00000002,2022-01-02,12:05:21,
SCPA00010789,SCPA00010789,SIC0010522,PA00000002,2022-01-02,12:05:21,
SCPA00010790,SCPA00010790,SIC0011913,PA00000002,2022-01-02,12:05:21,
SCPA00010791,SCPA00010791,SIC0003354,PA00000002,2022-01-02,12:05:21,
SCPA00010792,SCPA00010792,SIC0009458,PA00000002,2022-01-02,12:05:21,
SCPA00010793,SCPA00010793,SIC0017130,PA00000002,2022-01-02,12:05:21,
SCPA00010794,SCPA00010794,SIC0011223,PA00000002,2022-01-02,12:05:21,
SCPA00010795,SCPA00010795,SIC0009114,PA00000002,2022-01-02,12:05:21,
SCPA00010796,SCPA00010796,SIC0015021,PA00000002,2022-01-02,12:05:21,
SCPA00010797,SCPA00010797,SIC0001983,PA00000002,2022-01-02,12:05:21,
SCPA00010798,SCPA00010798,SIC0003457,PA00000002,2022-01-02,12:05:21,
SCPA00010799,SCPA00010799,SIC0016998,PA00000002,2022-01-02,12:05:21,
SCPA00010800,SCPA00010800,SIC0004140,PA00000002,2022-01-02,12:05:21,
SCPA00010801,SCPA00010801,SIC0006410,PA00000002,2022-01-02,12:05:21,
SCPA00010802,SCPA00010802,SIC0017417,PA00000002,2022-01-02,12:05:21,
SCPA00010803,SCPA00010803,SIC0015197,PA00000002,2022-01-02,12:05:21,
SCPA00010804,SCPA00010804,SIC0017038,PA00000002,2022-01-02,12:05:21,
SCPA00010805,SCPA00010805,SIC0002998,PA00000002,2022-01-02,12:05:21,
SCPA00010806,SCPA00010806,SIC0014496,PA00000002,2022-01-02,12:05:21,
SCPA00010807,SCPA00010807,SIC0015476,PA00000002,2022-01-02,12:05:21,
SCPA00010808,SCPA00010808,SIC0001935,PA00000002,2022-01-02,12:05:21,
SCPA00010809,SCPA00010809,SIC0013974,PA00000002,2022-01-02,12:05:21,
SCPA00010810,SCPA00010810,SIC0016124,PA00000002,2022-01-02,12:05:21,
SCPA00010811,SCPA00010811,SIC0009766,PA00000002,2022-01-02,12:05:21,
SCPA00010812,SCPA00010812,SIC0006205,PA00000002,2022-01-02,12:05:21,
SCPA00010813,SCPA00010813,SIC0001979,PA00000002,2022-01-02,12:05:21,
SCPA00010814,SCPA00010814,SIC0013216,PA00000002,2022-01-02,12:05:21,
SCPA00010815,SCPA00010815,SIC0002229,PA00000002,2022-01-02,12:05:21,
SCPA00010816,SCPA00010816,SIC0006578,PA00000002,2022-01-02,12:05:21,
SCPA00010817,SCPA00010817,SIC0001092,PA00000002,2022-01-02,12:05:21,
SCPA00010818,SCPA00010818,SIC0010205,PA00000002,2022-01-02,12:05:21,
SCPA00010819,SCPA00010819,SIC0017476,PA00000002,2022-01-02,12:05:21,
SCPA00010820,SCPA00010820,SIC0000341,PA00000002,2022-01-02,12:05:21,
SCPA00010821,SCPA00010821,SIC0014063,PA00000002,2022-01-02,12:05:21,
