Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00013597,SCPA00013597,SIC0000653,PA00000002,2022-01-02,12:05:21,
SCPA00013598,SCPA00013598,SIC0014528,PA00000002,2022-01-02,12:05:21,
SCPA00013599,SCPA00013599,SIC0010044,PA00000002,2022-01-02,12:05:21,
SCPA00013600,SCPA00013600,SIC0017196,PA00000002,2022-01-02,12:05:21,
SCPA00013601,SCPA00013601,SIC0005876,PA00000002,2022-01-02,12:05:21,
SCPA00013602,SCPA00013602,SIC0015276,PA00000002,2022-01-02,12:05:21,
SCPA00013603,SCPA00013603,SIC0004274,PA00000002,2022-01-02,12:05:21,
SCPA00013604,SCPA00013604,SIC0012430,PA00000002,2022-01-02,12:05:21,
SCPA00013605,SCPA00013605,SIC0005010,PA00000002,2022-01-02,12:05:21,
SCPA00013606,SCPA00013606,SIC0010968,PA00000002,2022-01-02,12:05:21,
SCPA00013607,SCPA00013607,SIC0011440,PA00000002,2022-01-02,12:05:21,
SCPA00013608,SCPA00013608,SIC0009046,PA00000002,2022-01-02,12:05:21,
SCPA00013609,SCPA00013609,SIC0009838,PA00000002,2022-01-02,12:05:21,
SCPA00013610,SCPA00013610,SIC0014452,PA00000002,2022-01-02,12:05:21,
SCPA00013611,SCPA00013611,SIC0009933,PA00000002,2022-01-02,12:05:21,
SCPA00013612,SCPA00013612,SIC0002483,PA00000002,2022-01-02,12:05:21,
SCPA00013613,SCPA00013613,SIC0017117,PA00000002,2022-01-02,12:05:21,
SCPA00013614,SCPA00013614,SIC0009742,PA00000002,2022-01-02,12:05:21,
SCPA00013615,SCPA00013615,SIC0013536,PA00000002,2022-01-02,12:05:21,
SCPA00013616,SCPA00013616,SIC0004223,PA00000002,2022-01-02,12:05:21,
SCPA00013617,SCPA00013617,SIC0017465,PA00000002,2022-01-02,12:05:21,
SCPA00013618,SCPA00013618,SIC0000265,PA00000002,2022-01-02,12:05:21,
SCPA00013619,SCPA00013619,SIC0012309,PA00000002,2022-01-02,12:05:21,
SCPA00013620,SCPA00013620,SIC0010790,PA00000002,2022-01-02,12:05:21,
SCPA00013621,SCPA00013621,SIC0000224,PA00000002,2022-01-02,12:05:21,
SCPA00013622,SCPA00013622,SIC0006091,PA00000002,2022-01-02,12:05:21,
SCPA00013623,SCPA00013623,SIC0002890,PA00000002,2022-01-02,12:05:21,
SCPA00013624,SCPA00013624,SIC0001896,PA00000002,2022-01-02,12:05:21,
SCPA00013625,SCPA00013625,SIC0012910,PA00000002,2022-01-02,12:05:21,
SCPA00013626,SCPA00013626,SIC0013742,PA00000002,2022-01-02,12:05:21,
SCPA00013627,SCPA00013627,SIC0004402,PA00000002,2022-01-02,12:05:21,
SCPA00013628,SCPA00013628,SIC0013733,PA00000002,2022-01-02,12:05:21,
SCPA00013629,SCPA00013629,SIC0003247,PA00000002,2022-01-02,12:05:21,
SCPA00013630,SCPA00013630,SIC0006339,PA00000002,2022-01-02,12:05:21,
SCPA00013631,SCPA00013631,SIC0015703,PA00000002,2022-01-02,12:05:21,
SCPA00013632,SCPA00013632,SIC0010336,PA00000002,2022-01-02,12:05:21,
SCPA00013633,SCPA00013633,SIC0006179,PA00000002,2022-01-02,12:05:21,
SCPA00013634,SCPA00013634,SIC0013880,PA00000002,2022-01-02,12:05:21,
SCPA00013635,SCPA00013635,SIC0002275,PA00000002,2022-01-02,12:05:21,
SCPA00013636,SCPA00013636,SIC0005456,PA00000002,2022-01-02,12:05:21,
SCPA00013637,SCPA00013637,SIC0009016,PA00000002,2022-01-02,12:05:21,
SCPA00013638,SCPA00013638,SIC0012934,PA00000002,2022-01-02,12:05:21,
SCPA00013639,SCPA00013639,SIC0009217,PA00000002,2022-01-02,12:05:21,
SCPA00013640,SCPA00013640,SIC0017434,PA00000002,2022-01-02,12:05:21,
SCPA00013641,SCPA00013641,SIC0012469,PA00000002,2022-01-02,12:05:21,
SCPA00013642,SCPA00013642,SIC0004875,PA00000002,2022-01-02,12:05:21,
SCPA00013643,SCPA00013643,SIC0000462,PA00000002,2022-01-02,12:05:21,
SCPA00013644,SCPA00013644,SIC0006196,PA00000002,2022-01-02,12:05:21,
SCPA00013645,SCPA00013645,SIC0005973,PA00000002,2022-01-02,12:05:21,
SCPA00013646,SCPA00013646,SIC0006608,PA00000002,2022-01-02,12:05:21,
SCPA00013647,SCPA00013647,SIC0013659,PA00000002,2022-01-02,12:05:21,
SCPA00013648,SCPA00013648,SIC0003600,PA00000002,2022-01-02,12:05:21,
SCPA00013649,SCPA00013649,SIC0017731,PA00000002,2022-01-02,12:05:21,
SCPA00013650,SCPA00013650,SIC0009042,PA00000002,2022-01-02,12:05:21,
SCPA00013651,SCPA00013651,SIC0000813,PA00000002,2022-01-02,12:05:21,
SCPA00013652,SCPA00013652,SIC0003758,PA00000002,2022-01-02,12:05:21,
SCPA00013653,SCPA00013653,SIC0017105,PA00000002,2022-01-02,12:05:21,
SCPA00013654,SCPA00013654,SIC0016965,PA00000002,2022-01-02,12:05:21,
SCPA00013655,SCPA00013655,SIC0012021,PA00000002,2022-01-02,12:05:21,
SCPA00013656,SCPA00013656,SIC0016642,PA00000002,2022-01-02,12:05:21,
SCPA00013657,SCPA00013657,SIC0001844,PA00000002,2022-01-02,12:05:21,
SCPA00013658,SCPA00013658,SIC0010184,PA00000002,2022-01-02,12:05:21,
SCPA00013659,SCPA00013659,SIC0005914,PA00000002,2022-01-02,12:05:21,
SCPA00013660,SCPA00013660,SIC0016426,PA00000002,2022-01-02,12:05:21,
SCPA00013661,SCPA00013661,SIC0000995,PA00000002,2022-01-02,12:05:21,
SCPA00013662,SCPA00013662,SIC0000368,PA00000002,2022-01-02,12:05:21,
SCPA00013663,SCPA00013663,SIC0008930,PA00000002,2022-01-02,12:05:21,
SCPA00013664,SCPA00013664,SIC0016506,PA00000002,2022-01-02,12:05:21,
SCPA00013665,SCPA00013665,SIC0009720,PA00000002,2022-01-02,12:05:21,
SCPA00013666,SCPA00013666,SIC0010355,PA00000002,2022-01-02,12:05:21,
SCPA00013667,SCPA00013667,SIC0001488,PA00000002,2022-01-02,12:05:21,
SCPA00013668,SCPA00013668,SIC0009054,PA00000002,2022-01-02,12:05:21,
SCPA00013669,SCPA00013669,SIC0008625,PA00000002,2022-01-02,12:05:21,
SCPA00013670,SCPA00013670,SIC0004887,PA00000002,2022-01-02,12:05:21,
SCPA00013671,SCPA00013671,SIC0013593,PA00000002,2022-01-02,12:05:21,
SCPA00013672,SCPA00013672,SIC0016067,PA00000002,2022-01-02,12:05:21,
SCPA00013673,SCPA00013673,SIC0011515,PA00000002,2022-01-02,12:05:21,
SCPA00013674,SCPA00013674,SIC0015343,PA00000002,2022-01-02,12:05:21,
SCPA00013675,SCPA00013675,SIC0005478,PA00000002,2022-01-02,12:05:21,
SCPA00013676,SCPA00013676,SIC0000219,PA00000002,2022-01-02,12:05:21,
SCPA00013677,SCPA00013677,SIC0013609,PA00000002,2022-01-02,12:05:21,
SCPA00013678,SCPA00013678,SIC0013129,PA00000002,2022-01-02,12:05:21,
SCPA00013679,SCPA00013679,SIC0012843,PA00000002,2022-01-02,12:05:21,
SCPA00013680,SCPA00013680,SIC0016991,PA00000002,2022-01-02,12:05:21,
SCPA00013681,SCPA00013681,SIC0001509,PA00000002,2022-01-02,12:05:21,
SCPA00013682,SCPA00013682,SIC0016699,PA00000002,2022-01-02,12:05:21,
SCPA00013683,SCPA00013683,SIC0003640,PA00000002,2022-01-02,12:05:21,
SCPA00013684,SCPA00013684,SIC0011334,PA00000002,2022-01-02,12:05:21,
SCPA00013685,SCPA00013685,SIC0009425,PA00000002,2022-01-02,12:05:21,
SCPA00013686,SCPA00013686,SIC0003943,PA00000002,2022-01-02,12:05:21,
SCPA00013687,SCPA00013687,SIC0009483,PA00000002,2022-01-02,12:05:21,
SCPA00013688,SCPA00013688,SIC0014746,PA00000002,2022-01-02,12:05:21,
SCPA00013689,SCPA00013689,SIC0000394,PA00000002,2022-01-02,12:05:21,
SCPA00013690,SCPA00013690,SIC0012717,PA00000002,2022-01-02,12:05:21,
SCPA00013691,SCPA00013691,SIC0003011,PA00000002,2022-01-02,12:05:21,
SCPA00013692,SCPA00013692,SIC0002570,PA00000002,2022-01-02,12:05:21,
SCPA00013693,SCPA00013693,SIC0000369,PA00000002,2022-01-02,12:05:21,
SCPA00013694,SCPA00013694,SIC0010325,PA00000002,2022-01-02,12:05:21,
SCPA00013695,SCPA00013695,SIC0009760,PA00000002,2022-01-02,12:05:21,
SCPA00013696,SCPA00013696,SIC0014497,PA00000002,2022-01-02,12:05:21,
SCPA00013697,SCPA00013697,SIC0011810,PA00000002,2022-01-02,12:05:21,
SCPA00013698,SCPA00013698,SIC0013998,PA00000002,2022-01-02,12:05:21,
SCPA00013699,SCPA00013699,SIC0009131,PA00000002,2022-01-02,12:05:21,
SCPA00013700,SCPA00013700,SIC0009651,PA00000002,2022-01-02,12:05:21,
SCPA00013701,SCPA00013701,SIC0011875,PA00000002,2022-01-02,12:05:21,
SCPA00013702,SCPA00013702,SIC0000522,PA00000002,2022-01-02,12:05:21,
SCPA00013703,SCPA00013703,SIC0015100,PA00000002,2022-01-02,12:05:21,
SCPA00013704,SCPA00013704,SIC0005077,PA00000002,2022-01-02,12:05:21,
SCPA00013705,SCPA00013705,SIC0000938,PA00000002,2022-01-02,12:05:21,
SCPA00013706,SCPA00013706,SIC0009778,PA00000002,2022-01-02,12:05:21,
SCPA00013707,SCPA00013707,SIC0000058,PA00000002,2022-01-02,12:05:21,
SCPA00013708,SCPA00013708,SIC0010423,PA00000002,2022-01-02,12:05:21,
SCPA00013709,SCPA00013709,SIC0003628,PA00000002,2022-01-02,12:05:21,
SCPA00013710,SCPA00013710,SIC0016028,PA00000002,2022-01-02,12:05:21,
SCPA00013711,SCPA00013711,SIC0012839,PA00000002,2022-01-02,12:05:21,
SCPA00013712,SCPA00013712,SIC0005287,PA00000002,2022-01-02,12:05:21,
SCPA00013713,SCPA00013713,SIC0014016,PA00000002,2022-01-02,12:05:21,
SCPA00013714,SCPA00013714,SIC0013635,PA00000002,2022-01-02,12:05:21,
SCPA00013715,SCPA00013715,SIC0002098,PA00000002,2022-01-02,12:05:21,
SCPA00013716,SCPA00013716,SIC0001516,PA00000002,2022-01-02,12:05:21,
SCPA00013717,SCPA00013717,SIC0015210,PA00000002,2022-01-02,12:05:21,
SCPA00013718,SCPA00013718,SIC0011309,PA00000002,2022-01-02,12:05:21,
SCPA00013719,SCPA00013719,SIC0009753,PA00000002,2022-01-02,12:05:21,
SCPA00013720,SCPA00013720,SIC0003991,PA00000002,2022-01-02,12:05:21,
SCPA00013721,SCPA00013721,SIC0013509,PA00000002,2022-01-02,12:05:21,
SCPA00013722,SCPA00013722,SIC0009572,PA00000002,2022-01-02,12:05:21,
SCPA00013723,SCPA00013723,SIC0010756,PA00000002,2022-01-02,12:05:21,
SCPA00013724,SCPA00013724,SIC0010875,PA00000002,2022-01-02,12:05:21,
SCPA00013725,SCPA00013725,SIC0011218,PA00000002,2022-01-02,12:05:21,
SCPA00013726,SCPA00013726,SIC0010700,PA00000002,2022-01-02,12:05:21,
SCPA00013727,SCPA00013727,SIC0010499,PA00000002,2022-01-02,12:05:21,
SCPA00013728,SCPA00013728,SIC0014087,PA00000002,2022-01-02,12:05:21,
SCPA00013729,SCPA00013729,SIC0000910,PA00000002,2022-01-02,12:05:21,
SCPA00013730,SCPA00013730,SIC0017533,PA00000002,2022-01-02,12:05:21,
SCPA00013731,SCPA00013731,SIC0005490,PA00000002,2022-01-02,12:05:21,
SCPA00013732,SCPA00013732,SIC0017186,PA00000002,2022-01-02,12:05:21,
SCPA00013733,SCPA00013733,SIC0015536,PA00000002,2022-01-02,12:05:21,
SCPA00013734,SCPA00013734,SIC0009643,PA00000002,2022-01-02,12:05:21,
SCPA00013735,SCPA00013735,SIC0016894,PA00000002,2022-01-02,12:05:21,
SCPA00013736,SCPA00013736,SIC0009085,PA00000002,2022-01-02,12:05:21,
SCPA00013737,SCPA00013737,SIC0014156,PA00000002,2022-01-02,12:05:21,
SCPA00013738,SCPA00013738,SIC0004375,PA00000002,2022-01-02,12:05:21,
SCPA00013739,SCPA00013739,SIC0015033,PA00000002,2022-01-02,12:05:21,
SCPA00013740,SCPA00013740,SIC0005982,PA00000002,2022-01-02,12:05:21,
SCPA00013741,SCPA00013741,SIC0013514,PA00000002,2022-01-02,12:05:21,
SCPA00013742,SCPA00013742,SIC0001686,PA00000002,2022-01-02,12:05:21,
SCPA00013743,SCPA00013743,SIC0008722,PA00000002,2022-01-02,12:05:21,
SCPA00013744,SCPA00013744,SIC0004023,PA00000002,2022-01-02,12:05:21,
SCPA00013745,SCPA00013745,SIC0017613,PA00000002,2022-01-02,12:05:21,
SCPA00013746,SCPA00013746,SIC0012230,PA00000002,2022-01-02,12:05:21,
SCPA00013747,SCPA00013747,SIC0006614,PA00000002,2022-01-02,12:05:21,
SCPA00013748,SCPA00013748,SIC0000157,PA00000002,2022-01-02,12:05:21,
SCPA00013749,SCPA00013749,SIC0009374,PA00000002,2022-01-02,12:05:21,
SCPA00013750,SCPA00013750,SIC0005038,PA00000002,2022-01-02,12:05:21,
SCPA00013751,SCPA00013751,SIC0003953,PA00000002,2022-01-02,12:05:21,
SCPA00013752,SCPA00013752,SIC0011506,PA00000002,2022-01-02,12:05:21,
SCPA00013753,SCPA00013753,SIC0006279,PA00000002,2022-01-02,12:05:21,
SCPA00013754,SCPA00013754,SIC0004935,PA00000002,2022-01-02,12:05:21,
SCPA00013755,SCPA00013755,SIC0017443,PA00000002,2022-01-02,12:05:21,
SCPA00013756,SCPA00013756,SIC0004598,PA00000002,2022-01-02,12:05:21,
SCPA00013757,SCPA00013757,SIC0003171,PA00000002,2022-01-02,12:05:21,
SCPA00013758,SCPA00013758,SIC0012409,PA00000002,2022-01-02,12:05:21,
SCPA00013759,SCPA00013759,SIC0001139,PA00000002,2022-01-02,12:05:21,
SCPA00013760,SCPA00013760,SIC0014978,PA00000002,2022-01-02,12:05:21,
SCPA00013761,SCPA00013761,SIC0004542,PA00000002,2022-01-02,12:05:21,
SCPA00013762,SCPA00013762,SIC0012912,PA00000002,2022-01-02,12:05:21,
SCPA00013763,SCPA00013763,SIC0003636,PA00000002,2022-01-02,12:05:21,
SCPA00013764,SCPA00013764,SIC0009247,PA00000002,2022-01-02,12:05:21,
SCPA00013765,SCPA00013765,SIC0013668,PA00000002,2022-01-02,12:05:21,
SCPA00013766,SCPA00013766,SIC0005507,PA00000002,2022-01-02,12:05:21,
SCPA00013767,SCPA00013767,SIC0011411,PA00000002,2022-01-02,12:05:21,
SCPA00013768,SCPA00013768,SIC0006544,PA00000002,2022-01-02,12:05:21,
SCPA00013769,SCPA00013769,SIC0001665,PA00000002,2022-01-02,12:05:21,
SCPA00013770,SCPA00013770,SIC0000262,PA00000002,2022-01-02,12:05:21,
SCPA00013771,SCPA00013771,SIC0017611,PA00000002,2022-01-02,12:05:21,
SCPA00013772,SCPA00013772,SIC0005556,PA00000002,2022-01-02,12:05:21,
SCPA00013773,SCPA00013773,SIC0001874,PA00000002,2022-01-02,12:05:21,
SCPA00013774,SCPA00013774,SIC0008969,PA00000002,2022-01-02,12:05:21,
SCPA00013775,SCPA00013775,SIC0016096,PA00000002,2022-01-02,12:05:21,
SCPA00013776,SCPA00013776,SIC0013657,PA00000002,2022-01-02,12:05:21,
SCPA00013777,SCPA00013777,SIC0006394,PA00000002,2022-01-02,12:05:21,
SCPA00013778,SCPA00013778,SIC0013137,PA00000002,2022-01-02,12:05:21,
SCPA00013779,SCPA00013779,SIC0010757,PA00000002,2022-01-02,12:05:21,
SCPA00013780,SCPA00013780,SIC0015802,PA00000002,2022-01-02,12:05:21,
SCPA00013781,SCPA00013781,SIC0015059,PA00000002,2022-01-02,12:05:21,
SCPA00013782,SCPA00013782,SIC0011461,PA00000002,2022-01-02,12:05:21,
SCPA00013783,SCPA00013783,SIC0001943,PA00000002,2022-01-02,12:05:21,
SCPA00013784,SCPA00013784,SIC0013281,PA00000002,2022-01-02,12:05:21,
SCPA00013785,SCPA00013785,SIC0001989,PA00000002,2022-01-02,12:05:21,
SCPA00013786,SCPA00013786,SIC0009971,PA00000002,2022-01-02,12:05:21,
SCPA00013787,SCPA00013787,SIC0010867,PA00000002,2022-01-02,12:05:21,
SCPA00013788,SCPA00013788,SIC0016794,PA00000002,2022-01-02,12:05:21,
SCPA00013789,SCPA00013789,SIC0009813,PA00000002,2022-01-02,12:05:21,
SCPA00013790,SCPA00013790,SIC0003877,PA00000002,2022-01-02,12:05:21,
SCPA00013791,SCPA00013791,SIC0010417,PA00000002,2022-01-02,12:05:21,
SCPA00013792,SCPA00013792,SIC0005481,PA00000002,2022-01-02,12:05:21,
SCPA00013793,SCPA00013793,SIC0015376,PA00000002,2022-01-02,12:05:21,
SCPA00013794,SCPA00013794,SIC0003444,PA00000002,2022-01-02,12:05:21,
SCPA00013795,SCPA00013795,SIC0012385,PA00000002,2022-01-02,12:05:21,
SCPA00013796,SCPA00013796,SIC0006075,PA00000002,2022-01-02,12:05:21,
SCPA00013797,SCPA00013797,SIC0010176,PA00000002,2022-01-02,12:05:21,
SCPA00013798,SCPA00013798,SIC0013963,PA00000002,2022-01-02,12:05:21,
SCPA00013799,SCPA00013799,SIC0015103,PA00000002,2022-01-02,12:05:21,
SCPA00013800,SCPA00013800,SIC0006207,PA00000002,2022-01-02,12:05:21,
SCPA00013801,SCPA00013801,SIC0012481,PA00000002,2022-01-02,12:05:21,
SCPA00013802,SCPA00013802,SIC0003166,PA00000002,2022-01-02,12:05:21,
SCPA00013803,SCPA00013803,SIC0010311,PA00000002,2022-01-02,12:05:21,
SCPA00013804,SCPA00013804,SIC0004899,PA00000002,2022-01-02,12:05:21,
SCPA00013805,SCPA00013805,SIC0011114,PA00000002,2022-01-02,12:05:21,
SCPA00013806,SCPA00013806,SIC0001028,PA00000002,2022-01-02,12:05:21,
SCPA00013807,SCPA00013807,SIC0005116,PA00000002,2022-01-02,12:05:21,
SCPA00013808,SCPA00013808,SIC0001758,PA00000002,2022-01-02,12:05:21,
SCPA00013809,SCPA00013809,SIC0002758,PA00000002,2022-01-02,12:05:21,
SCPA00013810,SCPA00013810,SIC0016386,PA00000002,2022-01-02,12:05:21,
SCPA00013811,SCPA00013811,SIC0010163,PA00000002,2022-01-02,12:05:21,
SCPA00013812,SCPA00013812,SIC0004729,PA00000002,2022-01-02,12:05:21,
SCPA00013813,SCPA00013813,SIC0015133,PA00000002,2022-01-02,12:05:21,
SCPA00013814,SCPA00013814,SIC0004085,PA00000002,2022-01-02,12:05:21,
SCPA00013815,SCPA00013815,SIC0017643,PA00000002,2022-01-02,12:05:21,
SCPA00013816,SCPA00013816,SIC0000080,PA00000002,2022-01-02,12:05:21,
SCPA00013817,SCPA00013817,SIC0004610,PA00000002,2022-01-02,12:05:21,
SCPA00013818,SCPA00013818,SIC0004141,PA00000002,2022-01-02,12:05:21,
SCPA00013819,SCPA00013819,SIC0010833,PA00000002,2022-01-02,12:05:21,
SCPA00013820,SCPA00013820,SIC0009285,PA00000002,2022-01-02,12:05:21,
SCPA00013821,SCPA00013821,SIC0017386,PA00000002,2022-01-02,12:05:21,
