Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00025610,SCPA00025610,SIC0010542,PA00000001,2022-01-02,12:05:21,
SCPA00025611,SCPA00025611,SIC0006180,PA00000001,2022-01-02,12:05:21,
SCPA00025612,SCPA00025612,SIC0016965,PA00000001,2022-01-02,12:05:21,
SCPA00025613,SCPA00025613,SIC0005770,PA00000001,2022-01-02,12:05:21,
SCPA00025614,SCPA00025614,SIC0010269,PA00000001,2022-01-02,12:05:21,
SCPA00025615,SCPA00025615,SIC0001865,PA00000001,2022-01-02,12:05:21,
SCPA00025616,SCPA00025616,SIC0016926,PA00000001,2022-01-02,12:05:21,
SCPA00025617,SCPA00025617,SIC0011187,PA00000001,2022-01-02,12:05:21,
SCPA00025618,SCPA00025618,SIC0006348,PA00000001,2022-01-02,12:05:21,
SCPA00025619,SCPA00025619,SIC0009502,PA00000001,2022-01-02,12:05:21,
SCPA00025620,SCPA00025620,SIC0001026,PA00000001,2022-01-02,12:05:21,
SCPA00025621,SCPA00025621,SIC0014746,PA00000001,2022-01-02,12:05:21,
SCPA00025622,SCPA00025622,SIC0004215,PA00000001,2022-01-02,12:05:21,
SCPA00025623,SCPA00025623,SIC0015049,PA00000001,2022-01-02,12:05:21,
SCPA00025624,SCPA00025624,SIC0013654,PA00000001,2022-01-02,12:05:21,
SCPA00025625,SCPA00025625,SIC0011962,PA00000001,2022-01-02,12:05:21,
SCPA00025626,SCPA00025626,SIC0014653,PA00000001,2022-01-02,12:05:21,
SCPA00025627,SCPA00025627,SIC0000624,PA00000001,2022-01-02,12:05:21,
SCPA00025628,SCPA00025628,SIC0014968,PA00000001,2022-01-02,12:05:21,
SCPA00025629,SCPA00025629,SIC0015375,PA00000001,2022-01-02,12:05:21,
SCPA00025630,SCPA00025630,SIC0005353,PA00000001,2022-01-02,12:05:21,
SCPA00025631,SCPA00025631,SIC0014391,PA00000001,2022-01-02,12:05:21,
SCPA00025632,SCPA00025632,SIC0004479,PA00000001,2022-01-02,12:05:21,
SCPA00025633,SCPA00025633,SIC0005434,PA00000001,2022-01-02,12:05:21,
SCPA00025634,SCPA00025634,SIC0006604,PA00000001,2022-01-02,12:05:21,
SCPA00025635,SCPA00025635,SIC0002068,PA00000001,2022-01-02,12:05:21,
SCPA00025636,SCPA00025636,SIC0001862,PA00000001,2022-01-02,12:05:21,
SCPA00025637,SCPA00025637,SIC0006431,PA00000001,2022-01-02,12:05:21,
SCPA00025638,SCPA00025638,SIC0003226,PA00000001,2022-01-02,12:05:21,
SCPA00025639,SCPA00025639,SIC0009133,PA00000001,2022-01-02,12:05:21,
SCPA00025640,SCPA00025640,SIC0011023,PA00000001,2022-01-02,12:05:21,
SCPA00025641,SCPA00025641,SIC0010545,PA00000001,2022-01-02,12:05:21,
SCPA00025642,SCPA00025642,SIC0009352,PA00000001,2022-01-02,12:05:21,
SCPA00025643,SCPA00025643,SIC0001240,PA00000001,2022-01-02,12:05:21,
SCPA00025644,SCPA00025644,SIC0006004,PA00000001,2022-01-02,12:05:21,
SCPA00025645,SCPA00025645,SIC0000083,PA00000001,2022-01-02,12:05:21,
SCPA00025646,SCPA00025646,SIC0012804,PA00000001,2022-01-02,12:05:21,
SCPA00025647,SCPA00025647,SIC0012258,PA00000001,2022-01-02,12:05:21,
SCPA00025648,SCPA00025648,SIC0002032,PA00000001,2022-01-02,12:05:21,
SCPA00025649,SCPA00025649,SIC0011504,PA00000001,2022-01-02,12:05:21,
SCPA00025650,SCPA00025650,SIC0013662,PA00000001,2022-01-02,12:05:21,
SCPA00025651,SCPA00025651,SIC0006017,PA00000001,2022-01-02,12:05:21,
SCPA00025652,SCPA00025652,SIC0004788,PA00000001,2022-01-02,12:05:21,
SCPA00025653,SCPA00025653,SIC0015230,PA00000001,2022-01-02,12:05:21,
SCPA00025654,SCPA00025654,SIC0012394,PA00000001,2022-01-02,12:05:21,
SCPA00025655,SCPA00025655,SIC0003307,PA00000001,2022-01-02,12:05:21,
SCPA00025656,SCPA00025656,SIC0017576,PA00000001,2022-01-02,12:05:21,
SCPA00025657,SCPA00025657,SIC0001347,PA00000001,2022-01-02,12:05:21,
SCPA00025658,SCPA00025658,SIC0005417,PA00000001,2022-01-02,12:05:21,
SCPA00025659,SCPA00025659,SIC0010949,PA00000001,2022-01-02,12:05:21,
SCPA00025660,SCPA00025660,SIC0006440,PA00000001,2022-01-02,12:05:21,
SCPA00025661,SCPA00025661,SIC0004563,PA00000001,2022-01-02,12:05:21,
SCPA00025662,SCPA00025662,SIC0013424,PA00000001,2022-01-02,12:05:21,
SCPA00025663,SCPA00025663,SIC0003580,PA00000001,2022-01-02,12:05:21,
SCPA00025664,SCPA00025664,SIC0002133,PA00000001,2022-01-02,12:05:21,
SCPA00025665,SCPA00025665,SIC0009074,PA00000001,2022-01-02,12:05:21,
SCPA00025666,SCPA00025666,SIC0002629,PA00000001,2022-01-02,12:05:21,
SCPA00025667,SCPA00025667,SIC0004426,PA00000001,2022-01-02,12:05:21,
SCPA00025668,SCPA00025668,SIC0015348,PA00000001,2022-01-02,12:05:21,
SCPA00025669,SCPA00025669,SIC0015612,PA00000001,2022-01-02,12:05:21,
SCPA00025670,SCPA00025670,SIC0015624,PA00000001,2022-01-02,12:05:21,
SCPA00025671,SCPA00025671,SIC0011602,PA00000001,2022-01-02,12:05:21,
SCPA00025672,SCPA00025672,SIC0010614,PA00000001,2022-01-02,12:05:21,
SCPA00025673,SCPA00025673,SIC0002493,PA00000001,2022-01-02,12:05:21,
SCPA00025674,SCPA00025674,SIC0013186,PA00000001,2022-01-02,12:05:21,
SCPA00025675,SCPA00025675,SIC0001946,PA00000001,2022-01-02,12:05:21,
SCPA00025676,SCPA00025676,SIC0015077,PA00000001,2022-01-02,12:05:21,
SCPA00025677,SCPA00025677,SIC0012683,PA00000001,2022-01-02,12:05:21,
SCPA00025678,SCPA00025678,SIC0015214,PA00000001,2022-01-02,12:05:21,
SCPA00025679,SCPA00025679,SIC0016427,PA00000001,2022-01-02,12:05:21,
SCPA00025680,SCPA00025680,SIC0015319,PA00000001,2022-01-02,12:05:21,
SCPA00025681,SCPA00025681,SIC0011041,PA00000001,2022-01-02,12:05:21,
SCPA00025682,SCPA00025682,SIC0013985,PA00000001,2022-01-02,12:05:21,
SCPA00025683,SCPA00025683,SIC0013184,PA00000001,2022-01-02,12:05:21,
SCPA00025684,SCPA00025684,SIC0002496,PA00000001,2022-01-02,12:05:21,
SCPA00025685,SCPA00025685,SIC0016418,PA00000001,2022-01-02,12:05:21,
SCPA00025686,SCPA00025686,SIC0012558,PA00000001,2022-01-02,12:05:21,
SCPA00025687,SCPA00025687,SIC0015760,PA00000001,2022-01-02,12:05:21,
SCPA00025688,SCPA00025688,SIC0017133,PA00000001,2022-01-02,12:05:21,
SCPA00025689,SCPA00025689,SIC0000105,PA00000001,2022-01-02,12:05:21,
SCPA00025690,SCPA00025690,SIC0002557,PA00000001,2022-01-02,12:05:21,
SCPA00025691,SCPA00025691,SIC0014543,PA00000001,2022-01-02,12:05:21,
SCPA00025692,SCPA00025692,SIC0009325,PA00000001,2022-01-02,12:05:21,
SCPA00025693,SCPA00025693,SIC0017404,PA00000001,2022-01-02,12:05:21,
SCPA00025694,SCPA00025694,SIC0002954,PA00000001,2022-01-02,12:05:21,
SCPA00025695,SCPA00025695,SIC0005139,PA00000001,2022-01-02,12:05:21,
SCPA00025696,SCPA00025696,SIC0009851,PA00000001,2022-01-02,12:05:21,
SCPA00025697,SCPA00025697,SIC0001820,PA00000001,2022-01-02,12:05:21,
SCPA00025698,SCPA00025698,SIC0002735,PA00000001,2022-01-02,12:05:21,
SCPA00025699,SCPA00025699,SIC0015352,PA00000001,2022-01-02,12:05:21,
SCPA00025700,SCPA00025700,SIC0006134,PA00000001,2022-01-02,12:05:21,
SCPA00025701,SCPA00025701,SIC0009720,PA00000001,2022-01-02,12:05:21,
SCPA00025702,SCPA00025702,SIC0003486,PA00000001,2022-01-02,12:05:21,
SCPA00025703,SCPA00025703,SIC0001311,PA00000001,2022-01-02,12:05:21,
SCPA00025704,SCPA00025704,SIC0017000,PA00000001,2022-01-02,12:05:21,
SCPA00025705,SCPA00025705,SIC0015034,PA00000001,2022-01-02,12:05:21,
SCPA00025706,SCPA00025706,SIC0002024,PA00000001,2022-01-02,12:05:21,
SCPA00025707,SCPA00025707,SIC0008932,PA00000001,2022-01-02,12:05:21,
SCPA00025708,SCPA00025708,SIC0013020,PA00000001,2022-01-02,12:05:21,
SCPA00025709,SCPA00025709,SIC0012899,PA00000001,2022-01-02,12:05:21,
SCPA00025710,SCPA00025710,SIC0011896,PA00000001,2022-01-02,12:05:21,
SCPA00025711,SCPA00025711,SIC0014283,PA00000001,2022-01-02,12:05:21,
SCPA00025712,SCPA00025712,SIC0012805,PA00000001,2022-01-02,12:05:21,
SCPA00025713,SCPA00025713,SIC0011530,PA00000001,2022-01-02,12:05:21,
SCPA00025714,SCPA00025714,SIC0008592,PA00000001,2022-01-02,12:05:21,
SCPA00025715,SCPA00025715,SIC0009345,PA00000001,2022-01-02,12:05:21,
SCPA00025716,SCPA00025716,SIC0016252,PA00000001,2022-01-02,12:05:21,
SCPA00025717,SCPA00025717,SIC0005287,PA00000001,2022-01-02,12:05:21,
SCPA00025718,SCPA00025718,SIC0010722,PA00000001,2022-01-02,12:05:21,
SCPA00025719,SCPA00025719,SIC0015074,PA00000001,2022-01-02,12:05:21,
SCPA00025720,SCPA00025720,SIC0010934,PA00000001,2022-01-02,12:05:21,
SCPA00025721,SCPA00025721,SIC0012274,PA00000001,2022-01-02,12:05:21,
SCPA00025722,SCPA00025722,SIC0006171,PA00000001,2022-01-02,12:05:21,
SCPA00025723,SCPA00025723,SIC0006007,PA00000001,2022-01-02,12:05:21,
SCPA00025724,SCPA00025724,SIC0002965,PA00000001,2022-01-02,12:05:21,
SCPA00025725,SCPA00025725,SIC0015394,PA00000001,2022-01-02,12:05:21,
SCPA00025726,SCPA00025726,SIC0013283,PA00000001,2022-01-02,12:05:21,
SCPA00025727,SCPA00025727,SIC0012282,PA00000001,2022-01-02,12:05:21,
SCPA00025728,SCPA00025728,SIC0000174,PA00000001,2022-01-02,12:05:21,
SCPA00025729,SCPA00025729,SIC0013352,PA00000001,2022-01-02,12:05:21,
SCPA00025730,SCPA00025730,SIC0014138,PA00000001,2022-01-02,12:05:21,
SCPA00025731,SCPA00025731,SIC0010070,PA00000001,2022-01-02,12:05:21,
SCPA00025732,SCPA00025732,SIC0010003,PA00000001,2022-01-02,12:05:21,
SCPA00025733,SCPA00025733,SIC0014295,PA00000001,2022-01-02,12:05:21,
SCPA00025734,SCPA00025734,SIC0016480,PA00000001,2022-01-02,12:05:21,
SCPA00025735,SCPA00025735,SIC0008565,PA00000001,2022-01-02,12:05:21,
SCPA00025736,SCPA00025736,SIC0003495,PA00000001,2022-01-02,12:05:21,
SCPA00025737,SCPA00025737,SIC0001424,PA00000001,2022-01-02,12:05:21,
SCPA00025738,SCPA00025738,SIC0010877,PA00000001,2022-01-02,12:05:21,
SCPA00025739,SCPA00025739,SIC0005350,PA00000001,2022-01-02,12:05:21,
SCPA00025740,SCPA00025740,SIC0014761,PA00000001,2022-01-02,12:05:21,
SCPA00025741,SCPA00025741,SIC0015478,PA00000001,2022-01-02,12:05:21,
SCPA00025742,SCPA00025742,SIC0012390,PA00000001,2022-01-02,12:05:21,
SCPA00025743,SCPA00025743,SIC0002420,PA00000001,2022-01-02,12:05:21,
SCPA00025744,SCPA00025744,SIC0015452,PA00000001,2022-01-02,12:05:21,
SCPA00025745,SCPA00025745,SIC0017183,PA00000001,2022-01-02,12:05:21,
SCPA00025746,SCPA00025746,SIC0004680,PA00000001,2022-01-02,12:05:21,
SCPA00025747,SCPA00025747,SIC0003722,PA00000001,2022-01-02,12:05:21,
SCPA00025748,SCPA00025748,SIC0003049,PA00000001,2022-01-02,12:05:21,
SCPA00025749,SCPA00025749,SIC0017120,PA00000001,2022-01-02,12:05:21,
SCPA00025750,SCPA00025750,SIC0015693,PA00000001,2022-01-02,12:05:21,
SCPA00025751,SCPA00025751,SIC0004312,PA00000001,2022-01-02,12:05:21,
SCPA00025752,SCPA00025752,SIC0005933,PA00000001,2022-01-02,12:05:21,
SCPA00025753,SCPA00025753,SIC0010458,PA00000001,2022-01-02,12:05:21,
SCPA00025754,SCPA00025754,SIC0010716,PA00000001,2022-01-02,12:05:21,
SCPA00025755,SCPA00025755,SIC0008605,PA00000001,2022-01-02,12:05:21,
SCPA00025756,SCPA00025756,SIC0015444,PA00000001,2022-01-02,12:05:21,
SCPA00025757,SCPA00025757,SIC0016830,PA00000001,2022-01-02,12:05:21,
SCPA00025758,SCPA00025758,SIC0009379,PA00000001,2022-01-02,12:05:21,
SCPA00025759,SCPA00025759,SIC0015652,PA00000001,2022-01-02,12:05:21,
SCPA00025760,SCPA00025760,SIC0006079,PA00000001,2022-01-02,12:05:21,
SCPA00025761,SCPA00025761,SIC0010092,PA00000001,2022-01-02,12:05:21,
SCPA00025762,SCPA00025762,SIC0013393,PA00000001,2022-01-02,12:05:21,
SCPA00025763,SCPA00025763,SIC0009693,PA00000001,2022-01-02,12:05:21,
SCPA00025764,SCPA00025764,SIC0014853,PA00000001,2022-01-02,12:05:21,
SCPA00025765,SCPA00025765,SIC0010628,PA00000001,2022-01-02,12:05:21,
SCPA00025766,SCPA00025766,SIC0015773,PA00000001,2022-01-02,12:05:21,
SCPA00025767,SCPA00025767,SIC0009122,PA00000001,2022-01-02,12:05:21,
SCPA00025768,SCPA00025768,SIC0011351,PA00000001,2022-01-02,12:05:21,
SCPA00025769,SCPA00025769,SIC0001749,PA00000001,2022-01-02,12:05:21,
SCPA00025770,SCPA00025770,SIC0004360,PA00000001,2022-01-02,12:05:21,
SCPA00025771,SCPA00025771,SIC0006357,PA00000001,2022-01-02,12:05:21,
SCPA00025772,SCPA00025772,SIC0004804,PA00000001,2022-01-02,12:05:21,
SCPA00025773,SCPA00025773,SIC0016694,PA00000001,2022-01-02,12:05:21,
SCPA00025774,SCPA00025774,SIC0000572,PA00000001,2022-01-02,12:05:21,
SCPA00025775,SCPA00025775,SIC0014913,PA00000001,2022-01-02,12:05:21,
SCPA00025776,SCPA00025776,SIC0009418,PA00000001,2022-01-02,12:05:21,
SCPA00025777,SCPA00025777,SIC0000127,PA00000001,2022-01-02,12:05:21,
SCPA00025778,SCPA00025778,SIC0009215,PA00000001,2022-01-02,12:05:21,
SCPA00025779,SCPA00025779,SIC0016646,PA00000001,2022-01-02,12:05:21,
SCPA00025780,SCPA00025780,SIC0013205,PA00000001,2022-01-02,12:05:21,
SCPA00025781,SCPA00025781,SIC0009641,PA00000001,2022-01-02,12:05:21,
SCPA00025782,SCPA00025782,SIC0017306,PA00000001,2022-01-02,12:05:21,
SCPA00025783,SCPA00025783,SIC0008766,PA00000001,2022-01-02,12:05:21,
SCPA00025784,SCPA00025784,SIC0006482,PA00000001,2022-01-02,12:05:21,
SCPA00025785,SCPA00025785,SIC0001637,PA00000001,2022-01-02,12:05:21,
SCPA00025786,SCPA00025786,SIC0015169,PA00000001,2022-01-02,12:05:21,
SCPA00025787,SCPA00025787,SIC0004485,PA00000001,2022-01-02,12:05:21,
SCPA00025788,SCPA00025788,SIC0013428,PA00000001,2022-01-02,12:05:21,
SCPA00025789,SCPA00025789,SIC0010461,PA00000001,2022-01-02,12:05:21,
SCPA00025790,SCPA00025790,SIC0002571,PA00000001,2022-01-02,12:05:21,
SCPA00025791,SCPA00025791,SIC0015254,PA00000001,2022-01-02,12:05:21,
SCPA00025792,SCPA00025792,SIC0014882,PA00000001,2022-01-02,12:05:21,
SCPA00025793,SCPA00025793,SIC0001974,PA00000001,2022-01-02,12:05:21,
SCPA00025794,SCPA00025794,SIC0001109,PA00000001,2022-01-02,12:05:21,
SCPA00025795,SCPA00025795,SIC0005810,PA00000001,2022-01-02,12:05:21,
SCPA00025796,SCPA00025796,SIC0016295,PA00000001,2022-01-02,12:05:21,
SCPA00025797,SCPA00025797,SIC0017502,PA00000001,2022-01-02,12:05:21,
SCPA00025798,SCPA00025798,SIC0009401,PA00000001,2022-01-02,12:05:21,
SCPA00025799,SCPA00025799,SIC0014011,PA00000001,2022-01-02,12:05:21,
SCPA00025800,SCPA00025800,SIC0005581,PA00000001,2022-01-02,12:05:21,
SCPA00025801,SCPA00025801,SIC0013197,PA00000001,2022-01-02,12:05:21,
SCPA00025802,SCPA00025802,SIC0003696,PA00000001,2022-01-02,12:05:21,
SCPA00025803,SCPA00025803,SIC0016201,PA00000001,2022-01-02,12:05:21,
SCPA00025804,SCPA00025804,SIC0001702,PA00000001,2022-01-02,12:05:21,
SCPA00025805,SCPA00025805,SIC0005534,PA00000001,2022-01-02,12:05:21,
SCPA00025806,SCPA00025806,SIC0005080,PA00000001,2022-01-02,12:05:21,
SCPA00025807,SCPA00025807,SIC0012491,PA00000001,2022-01-02,12:05:21,
SCPA00025808,SCPA00025808,SIC0000012,PA00000001,2022-01-02,12:05:21,
SCPA00025809,SCPA00025809,SIC0015361,PA00000001,2022-01-02,12:05:21,
SCPA00025810,SCPA00025810,SIC0004851,PA00000001,2022-01-02,12:05:21,
SCPA00025811,SCPA00025811,SIC0009957,PA00000001,2022-01-02,12:05:21,
SCPA00025812,SCPA00025812,SIC0004848,PA00000001,2022-01-02,12:05:21,
SCPA00025813,SCPA00025813,SIC0006067,PA00000001,2022-01-02,12:05:21,
SCPA00025814,SCPA00025814,SIC0011548,PA00000001,2022-01-02,12:05:21,
SCPA00025815,SCPA00025815,SIC0015107,PA00000001,2022-01-02,12:05:21,
SCPA00025816,SCPA00025816,SIC0011111,PA00000001,2022-01-02,12:05:21,
SCPA00025817,SCPA00025817,SIC0003820,PA00000001,2022-01-02,12:05:21,
SCPA00025818,SCPA00025818,SIC0006115,PA00000001,2022-01-02,12:05:21,
SCPA00025819,SCPA00025819,SIC0004966,PA00000001,2022-01-02,12:05:21,
SCPA00025820,SCPA00025820,SIC0011174,PA00000001,2022-01-02,12:05:21,
SCPA00025821,SCPA00025821,SIC0017665,PA00000001,2022-01-02,12:05:21,
