Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00003092,SCPA00003092,SIC0008713,PA00000004,2022-01-02,12:05:21,
SCPA00003093,SCPA00003093,SIC0011371,PA00000004,2022-01-02,12:05:21,
SCPA00003094,SCPA00003094,SIC0009135,PA00000004,2022-01-02,12:05:21,
SCPA00003095,SCPA00003095,SIC0009675,PA00000004,2022-01-02,12:05:21,
SCPA00003096,SCPA00003096,SIC0001188,PA00000004,2022-01-02,12:05:21,
SCPA00003097,SCPA00003097,SIC0008591,PA00000004,2022-01-02,12:05:21,
SCPA00003098,SCPA00003098,SIC0013795,PA00000004,2022-01-02,12:05:21,
SCPA00003099,SCPA00003099,SIC0005481,PA00000004,2022-01-02,12:05:21,
SCPA00003100,SCPA00003100,SIC0003338,PA00000004,2022-01-02,12:05:21,
SCPA00003101,SCPA00003101,SIC0003428,PA00000004,2022-01-02,12:05:21,
SCPA00003102,SCPA00003102,SIC0013727,PA00000004,2022-01-02,12:05:21,
SCPA00003103,SCPA00003103,SIC0010788,PA00000004,2022-01-02,12:05:21,
SCPA00003104,SCPA00003104,SIC0014897,PA00000004,2022-01-02,12:05:21,
SCPA00003105,SCPA00003105,SIC0009927,PA00000004,2022-01-02,12:05:21,
SCPA00003106,SCPA00003106,SIC0015537,PA00000004,2022-01-02,12:05:21,
SCPA00003107,SCPA00003107,SIC0012852,PA00000004,2022-01-02,12:05:21,
SCPA00003108,SCPA00003108,SIC0011962,PA00000004,2022-01-02,12:05:21,
SCPA00003109,SCPA00003109,SIC0004527,PA00000004,2022-01-02,12:05:21,
SCPA00003110,SCPA00003110,SIC0001894,PA00000004,2022-01-02,12:05:21,
SCPA00003111,SCPA00003111,SIC0004500,PA00000004,2022-01-02,12:05:21,
SCPA00003112,SCPA00003112,SIC0003451,PA00000004,2022-01-02,12:05:21,
SCPA00003113,SCPA00003113,SIC0011901,PA00000004,2022-01-02,12:05:21,
SCPA00003114,SCPA00003114,SIC0016174,PA00000004,2022-01-02,12:05:21,
SCPA00003115,SCPA00003115,SIC0013807,PA00000004,2022-01-02,12:05:21,
SCPA00003116,SCPA00003116,SIC0002819,PA00000004,2022-01-02,12:05:21,
SCPA00003117,SCPA00003117,SIC0013031,PA00000004,2022-01-02,12:05:21,
SCPA00003118,SCPA00003118,SIC0005657,PA00000004,2022-01-02,12:05:21,
SCPA00003119,SCPA00003119,SIC0004206,PA00000004,2022-01-02,12:05:21,
SCPA00003120,SCPA00003120,SIC0011674,PA00000004,2022-01-02,12:05:21,
SCPA00003121,SCPA00003121,SIC0012201,PA00000004,2022-01-02,12:05:21,
SCPA00003122,SCPA00003122,SIC0003803,PA00000004,2022-01-02,12:05:21,
SCPA00003123,SCPA00003123,SIC0017433,PA00000004,2022-01-02,12:05:21,
SCPA00003124,SCPA00003124,SIC0017032,PA00000004,2022-01-02,12:05:21,
SCPA00003125,SCPA00003125,SIC0012155,PA00000004,2022-01-02,12:05:21,
SCPA00003126,SCPA00003126,SIC0000060,PA00000004,2022-01-02,12:05:21,
SCPA00003127,SCPA00003127,SIC0012934,PA00000004,2022-01-02,12:05:21,
SCPA00003128,SCPA00003128,SIC0011386,PA00000004,2022-01-02,12:05:21,
SCPA00003129,SCPA00003129,SIC0001198,PA00000004,2022-01-02,12:05:21,
SCPA00003130,SCPA00003130,SIC0002047,PA00000004,2022-01-02,12:05:21,
SCPA00003131,SCPA00003131,SIC0011029,PA00000004,2022-01-02,12:05:21,
SCPA00003132,SCPA00003132,SIC0001628,PA00000004,2022-01-02,12:05:21,
SCPA00003133,SCPA00003133,SIC0010079,PA00000004,2022-01-02,12:05:21,
SCPA00003134,SCPA00003134,SIC0012242,PA00000004,2022-01-02,12:05:21,
SCPA00003135,SCPA00003135,SIC0000228,PA00000004,2022-01-02,12:05:21,
SCPA00003136,SCPA00003136,SIC0006040,PA00000004,2022-01-02,12:05:21,
SCPA00003137,SCPA00003137,SIC0000877,PA00000004,2022-01-02,12:05:21,
SCPA00003138,SCPA00003138,SIC0013864,PA00000004,2022-01-02,12:05:21,
SCPA00003139,SCPA00003139,SIC0009026,PA00000004,2022-01-02,12:05:21,
SCPA00003140,SCPA00003140,SIC0005115,PA00000004,2022-01-02,12:05:21,
SCPA00003141,SCPA00003141,SIC0001898,PA00000004,2022-01-02,12:05:21,
SCPA00003142,SCPA00003142,SIC0014948,PA00000004,2022-01-02,12:05:21,
SCPA00003143,SCPA00003143,SIC0010837,PA00000004,2022-01-02,12:05:21,
SCPA00003144,SCPA00003144,SIC0003954,PA00000004,2022-01-02,12:05:21,
SCPA00003145,SCPA00003145,SIC0010860,PA00000004,2022-01-02,12:05:21,
SCPA00003146,SCPA00003146,SIC0005275,PA00000004,2022-01-02,12:05:21,
SCPA00003147,SCPA00003147,SIC0010702,PA00000004,2022-01-02,12:05:21,
SCPA00003148,SCPA00003148,SIC0016028,PA00000004,2022-01-02,12:05:21,
SCPA00003149,SCPA00003149,SIC0003442,PA00000004,2022-01-02,12:05:21,
SCPA00003150,SCPA00003150,SIC0009182,PA00000004,2022-01-02,12:05:21,
SCPA00003151,SCPA00003151,SIC0005735,PA00000004,2022-01-02,12:05:21,
SCPA00003152,SCPA00003152,SIC0012489,PA00000004,2022-01-02,12:05:21,
SCPA00003153,SCPA00003153,SIC0009832,PA00000004,2022-01-02,12:05:21,
SCPA00003154,SCPA00003154,SIC0010600,PA00000004,2022-01-02,12:05:21,
SCPA00003155,SCPA00003155,SIC0017084,PA00000004,2022-01-02,12:05:21,
SCPA00003156,SCPA00003156,SIC0016224,PA00000004,2022-01-02,12:05:21,
SCPA00003157,SCPA00003157,SIC0016127,PA00000004,2022-01-02,12:05:21,
SCPA00003158,SCPA00003158,SIC0011395,PA00000004,2022-01-02,12:05:21,
SCPA00003159,SCPA00003159,SIC0017309,PA00000004,2022-01-02,12:05:21,
SCPA00003160,SCPA00003160,SIC0009738,PA00000004,2022-01-02,12:05:21,
SCPA00003161,SCPA00003161,SIC0009712,PA00000004,2022-01-02,12:05:21,
SCPA00003162,SCPA00003162,SIC0015838,PA00000004,2022-01-02,12:05:21,
SCPA00003163,SCPA00003163,SIC0014568,PA00000004,2022-01-02,12:05:21,
SCPA00003164,SCPA00003164,SIC0004728,PA00000004,2022-01-02,12:05:21,
SCPA00003165,SCPA00003165,SIC0001358,PA00000004,2022-01-02,12:05:21,
SCPA00003166,SCPA00003166,SIC0012143,PA00000004,2022-01-02,12:05:21,
SCPA00003167,SCPA00003167,SIC0009755,PA00000004,2022-01-02,12:05:21,
SCPA00003168,SCPA00003168,SIC0004028,PA00000004,2022-01-02,12:05:21,
SCPA00003169,SCPA00003169,SIC0012809,PA00000004,2022-01-02,12:05:21,
SCPA00003170,SCPA00003170,SIC0017447,PA00000004,2022-01-02,12:05:21,
SCPA00003171,SCPA00003171,SIC0013980,PA00000004,2022-01-02,12:05:21,
SCPA00003172,SCPA00003172,SIC0005730,PA00000004,2022-01-02,12:05:21,
SCPA00003173,SCPA00003173,SIC0008611,PA00000004,2022-01-02,12:05:21,
SCPA00003174,SCPA00003174,SIC0011127,PA00000004,2022-01-02,12:05:21,
SCPA00003175,SCPA00003175,SIC0012159,PA00000004,2022-01-02,12:05:21,
SCPA00003176,SCPA00003176,SIC0000170,PA00000004,2022-01-02,12:05:21,
SCPA00003177,SCPA00003177,SIC0000534,PA00000004,2022-01-02,12:05:21,
SCPA00003178,SCPA00003178,SIC0003005,PA00000004,2022-01-02,12:05:21,
SCPA00003179,SCPA00003179,SIC0011249,PA00000004,2022-01-02,12:05:21,
SCPA00003180,SCPA00003180,SIC0005921,PA00000004,2022-01-02,12:05:21,
SCPA00003181,SCPA00003181,SIC0015738,PA00000004,2022-01-02,12:05:21,
SCPA00003182,SCPA00003182,SIC0017175,PA00000004,2022-01-02,12:05:21,
SCPA00003183,SCPA00003183,SIC0013678,PA00000004,2022-01-02,12:05:21,
SCPA00003184,SCPA00003184,SIC0004069,PA00000004,2022-01-02,12:05:21,
SCPA00003185,SCPA00003185,SIC0017381,PA00000004,2022-01-02,12:05:21,
SCPA00003186,SCPA00003186,SIC0015121,PA00000004,2022-01-02,12:05:21,
SCPA00003187,SCPA00003187,SIC0012245,PA00000004,2022-01-02,12:05:21,
SCPA00003188,SCPA00003188,SIC0014188,PA00000004,2022-01-02,12:05:21,
SCPA00003189,SCPA00003189,SIC0005787,PA00000004,2022-01-02,12:05:21,
SCPA00003190,SCPA00003190,SIC0013431,PA00000004,2022-01-02,12:05:21,
SCPA00003191,SCPA00003191,SIC0011002,PA00000004,2022-01-02,12:05:21,
SCPA00003192,SCPA00003192,SIC0016819,PA00000004,2022-01-02,12:05:21,
SCPA00003193,SCPA00003193,SIC0009295,PA00000004,2022-01-02,12:05:21,
SCPA00003194,SCPA00003194,SIC0003782,PA00000004,2022-01-02,12:05:21,
SCPA00003195,SCPA00003195,SIC0004936,PA00000004,2022-01-02,12:05:21,
SCPA00003196,SCPA00003196,SIC0013565,PA00000004,2022-01-02,12:05:21,
SCPA00003197,SCPA00003197,SIC0015125,PA00000004,2022-01-02,12:05:21,
SCPA00003198,SCPA00003198,SIC0001753,PA00000004,2022-01-02,12:05:21,
SCPA00003199,SCPA00003199,SIC0003421,PA00000004,2022-01-02,12:05:21,
SCPA00003200,SCPA00003200,SIC0001058,PA00000004,2022-01-02,12:05:21,
SCPA00003201,SCPA00003201,SIC0004171,PA00000004,2022-01-02,12:05:21,
SCPA00003202,SCPA00003202,SIC0004091,PA00000004,2022-01-02,12:05:21,
SCPA00003203,SCPA00003203,SIC0005488,PA00000004,2022-01-02,12:05:21,
SCPA00003204,SCPA00003204,SIC0001565,PA00000004,2022-01-02,12:05:21,
SCPA00003205,SCPA00003205,SIC0010567,PA00000004,2022-01-02,12:05:21,
SCPA00003206,SCPA00003206,SIC0011951,PA00000004,2022-01-02,12:05:21,
SCPA00003207,SCPA00003207,SIC0012075,PA00000004,2022-01-02,12:05:21,
SCPA00003208,SCPA00003208,SIC0011934,PA00000004,2022-01-02,12:05:21,
SCPA00003209,SCPA00003209,SIC0012238,PA00000004,2022-01-02,12:05:21,
SCPA00003210,SCPA00003210,SIC0010159,PA00000004,2022-01-02,12:05:21,
SCPA00003211,SCPA00003211,SIC0005582,PA00000004,2022-01-02,12:05:21,
SCPA00003212,SCPA00003212,SIC0001378,PA00000004,2022-01-02,12:05:21,
SCPA00003213,SCPA00003213,SIC0011301,PA00000004,2022-01-02,12:05:21,
SCPA00003214,SCPA00003214,SIC0013607,PA00000004,2022-01-02,12:05:21,
SCPA00003215,SCPA00003215,SIC0015201,PA00000004,2022-01-02,12:05:21,
SCPA00003216,SCPA00003216,SIC0012925,PA00000004,2022-01-02,12:05:21,
SCPA00003217,SCPA00003217,SIC0002109,PA00000004,2022-01-02,12:05:21,
SCPA00003218,SCPA00003218,SIC0001537,PA00000004,2022-01-02,12:05:21,
SCPA00003219,SCPA00003219,SIC0011759,PA00000004,2022-01-02,12:05:21,
SCPA00003220,SCPA00003220,SIC0011967,PA00000004,2022-01-02,12:05:21,
SCPA00003221,SCPA00003221,SIC0015405,PA00000004,2022-01-02,12:05:21,
SCPA00003222,SCPA00003222,SIC0006163,PA00000004,2022-01-02,12:05:21,
SCPA00003223,SCPA00003223,SIC0014215,PA00000004,2022-01-02,12:05:21,
SCPA00003224,SCPA00003224,SIC0016981,PA00000004,2022-01-02,12:05:21,
SCPA00003225,SCPA00003225,SIC0005192,PA00000004,2022-01-02,12:05:21,
SCPA00003226,SCPA00003226,SIC0013859,PA00000004,2022-01-02,12:05:21,
SCPA00003227,SCPA00003227,SIC0005262,PA00000004,2022-01-02,12:05:21,
SCPA00003228,SCPA00003228,SIC0000130,PA00000004,2022-01-02,12:05:21,
SCPA00003229,SCPA00003229,SIC0008755,PA00000004,2022-01-02,12:05:21,
SCPA00003230,SCPA00003230,SIC0004348,PA00000004,2022-01-02,12:05:21,
SCPA00003231,SCPA00003231,SIC0006347,PA00000004,2022-01-02,12:05:21,
SCPA00003232,SCPA00003232,SIC0009783,PA00000004,2022-01-02,12:05:21,
SCPA00003233,SCPA00003233,SIC0006159,PA00000004,2022-01-02,12:05:21,
SCPA00003234,SCPA00003234,SIC0004077,PA00000004,2022-01-02,12:05:21,
SCPA00003235,SCPA00003235,SIC0005572,PA00000004,2022-01-02,12:05:21,
SCPA00003236,SCPA00003236,SIC0004187,PA00000004,2022-01-02,12:05:21,
SCPA00003237,SCPA00003237,SIC0012787,PA00000004,2022-01-02,12:05:21,
SCPA00003238,SCPA00003238,SIC0017667,PA00000004,2022-01-02,12:05:21,
SCPA00003239,SCPA00003239,SIC0017430,PA00000004,2022-01-02,12:05:21,
SCPA00003240,SCPA00003240,SIC0009990,PA00000004,2022-01-02,12:05:21,
SCPA00003241,SCPA00003241,SIC0014347,PA00000004,2022-01-02,12:05:21,
SCPA00003242,SCPA00003242,SIC0005891,PA00000004,2022-01-02,12:05:21,
SCPA00003243,SCPA00003243,SIC0015673,PA00000004,2022-01-02,12:05:21,
SCPA00003244,SCPA00003244,SIC0009797,PA00000004,2022-01-02,12:05:21,
SCPA00003245,SCPA00003245,SIC0013652,PA00000004,2022-01-02,12:05:21,
SCPA00003246,SCPA00003246,SIC0003155,PA00000004,2022-01-02,12:05:21,
SCPA00003247,SCPA00003247,SIC0012282,PA00000004,2022-01-02,12:05:21,
SCPA00003248,SCPA00003248,SIC0009849,PA00000004,2022-01-02,12:05:21,
SCPA00003249,SCPA00003249,SIC0006218,PA00000004,2022-01-02,12:05:21,
SCPA00003250,SCPA00003250,SIC0017002,PA00000004,2022-01-02,12:05:21,
SCPA00003251,SCPA00003251,SIC0015994,PA00000004,2022-01-02,12:05:21,
SCPA00003252,SCPA00003252,SIC0016131,PA00000004,2022-01-02,12:05:21,
SCPA00003253,SCPA00003253,SIC0017410,PA00000004,2022-01-02,12:05:21,
SCPA00003254,SCPA00003254,SIC0017469,PA00000004,2022-01-02,12:05:21,
SCPA00003255,SCPA00003255,SIC0000379,PA00000004,2022-01-02,12:05:21,
SCPA00003256,SCPA00003256,SIC0006265,PA00000004,2022-01-02,12:05:21,
SCPA00003257,SCPA00003257,SIC0011473,PA00000004,2022-01-02,12:05:21,
SCPA00003258,SCPA00003258,SIC0003568,PA00000004,2022-01-02,12:05:21,
SCPA00003259,SCPA00003259,SIC0009102,PA00000004,2022-01-02,12:05:21,
SCPA00003260,SCPA00003260,SIC0017269,PA00000004,2022-01-02,12:05:21,
SCPA00003261,SCPA00003261,SIC0010763,PA00000004,2022-01-02,12:05:21,
SCPA00003262,SCPA00003262,SIC0017044,PA00000004,2022-01-02,12:05:21,
SCPA00003263,SCPA00003263,SIC0013425,PA00000004,2022-01-02,12:05:21,
SCPA00003264,SCPA00003264,SIC0014798,PA00000004,2022-01-02,12:05:21,
SCPA00003265,SCPA00003265,SIC0001692,PA00000004,2022-01-02,12:05:21,
SCPA00003266,SCPA00003266,SIC0012487,PA00000004,2022-01-02,12:05:21,
SCPA00003267,SCPA00003267,SIC0015001,PA00000004,2022-01-02,12:05:21,
SCPA00003268,SCPA00003268,SIC0001603,PA00000004,2022-01-02,12:05:21,
SCPA00003269,SCPA00003269,SIC0015376,PA00000004,2022-01-02,12:05:21,
SCPA00003270,SCPA00003270,SIC0011382,PA00000004,2022-01-02,12:05:21,
SCPA00003271,SCPA00003271,SIC0004376,PA00000004,2022-01-02,12:05:21,
SCPA00003272,SCPA00003272,SIC0000326,PA00000004,2022-01-02,12:05:21,
SCPA00003273,SCPA00003273,SIC0014636,PA00000004,2022-01-02,12:05:21,
SCPA00003274,SCPA00003274,SIC0008757,PA00000004,2022-01-02,12:05:21,
SCPA00003275,SCPA00003275,SIC0004249,PA00000004,2022-01-02,12:05:21,
SCPA00003276,SCPA00003276,SIC0011521,PA00000004,2022-01-02,12:05:21,
SCPA00003277,SCPA00003277,SIC0011746,PA00000004,2022-01-02,12:05:21,
SCPA00003278,SCPA00003278,SIC0016431,PA00000004,2022-01-02,12:05:21,
SCPA00003279,SCPA00003279,SIC0012228,PA00000004,2022-01-02,12:05:21,
SCPA00003280,SCPA00003280,SIC0001168,PA00000004,2022-01-02,12:05:21,
SCPA00003281,SCPA00003281,SIC0005077,PA00000004,2022-01-02,12:05:21,
SCPA00003282,SCPA00003282,SIC0012129,PA00000004,2022-01-02,12:05:21,
SCPA00003283,SCPA00003283,SIC0009081,PA00000004,2022-01-02,12:05:21,
SCPA00003284,SCPA00003284,SIC0017092,PA00000004,2022-01-02,12:05:21,
SCPA00003285,SCPA00003285,SIC0012408,PA00000004,2022-01-02,12:05:21,
SCPA00003286,SCPA00003286,SIC0005061,PA00000004,2022-01-02,12:05:21,
SCPA00003287,SCPA00003287,SIC0004151,PA00000004,2022-01-02,12:05:21,
SCPA00003288,SCPA00003288,SIC0016333,PA00000004,2022-01-02,12:05:21,
SCPA00003289,SCPA00003289,SIC0010822,PA00000004,2022-01-02,12:05:21,
SCPA00003290,SCPA00003290,SIC0013337,PA00000004,2022-01-02,12:05:21,
SCPA00003291,SCPA00003291,SIC0016943,PA00000004,2022-01-02,12:05:21,
SCPA00003292,SCPA00003292,SIC0017708,PA00000004,2022-01-02,12:05:21,
SCPA00003293,SCPA00003293,SIC0010564,PA00000004,2022-01-02,12:05:21,
SCPA00003294,SCPA00003294,SIC0009529,PA00000004,2022-01-02,12:05:21,
SCPA00003295,SCPA00003295,SIC0010725,PA00000004,2022-01-02,12:05:21,
SCPA00003296,SCPA00003296,SIC0014892,PA00000004,2022-01-02,12:05:21,
SCPA00003297,SCPA00003297,SIC0000603,PA00000004,2022-01-02,12:05:21,
SCPA00003298,SCPA00003298,SIC0005392,PA00000004,2022-01-02,12:05:21,
SCPA00003299,SCPA00003299,SIC0009993,PA00000004,2022-01-02,12:05:21,
SCPA00003300,SCPA00003300,SIC0002143,PA00000004,2022-01-02,12:05:21,
SCPA00003301,SCPA00003301,SIC0005329,PA00000004,2022-01-02,12:05:21,
SCPA00003302,SCPA00003302,SIC0004619,PA00000004,2022-01-02,12:05:21,
SCPA00003303,SCPA00003303,SIC0003800,PA00000004,2022-01-02,12:05:21,
SCPA00003304,SCPA00003304,SIC0001248,PA00000004,2022-01-02,12:05:21,
SCPA00003305,SCPA00003305,SIC0009091,PA00000004,2022-01-02,12:05:21,
SCPA00003306,SCPA00003306,SIC0010719,PA00000004,2022-01-02,12:05:21,
SCPA00003307,SCPA00003307,SIC0011248,PA00000004,2022-01-02,12:05:21,
SCPA00003308,SCPA00003308,SIC0009680,PA00000004,2022-01-02,12:05:21,
SCPA00003309,SCPA00003309,SIC0016645,PA00000004,2022-01-02,12:05:21,
SCPA00003310,SCPA00003310,SIC0009987,PA00000004,2022-01-02,12:05:21,
SCPA00003311,SCPA00003311,SIC0002253,PA00000004,2022-01-02,12:05:21,
SCPA00003312,SCPA00003312,SIC0012753,PA00000004,2022-01-02,12:05:21,
SCPA00003313,SCPA00003313,SIC0001821,PA00000004,2022-01-02,12:05:21,
SCPA00003314,SCPA00003314,SIC0011837,PA00000004,2022-01-02,12:05:21,
SCPA00003315,SCPA00003315,SIC0014214,PA00000004,2022-01-02,12:05:21,
SCPA00003316,SCPA00003316,SIC0014389,PA00000004,2022-01-02,12:05:21,
SCPA00003317,SCPA00003317,SIC0015496,PA00000004,2022-01-02,12:05:21,
SCPA00003318,SCPA00003318,SIC0004833,PA00000004,2022-01-02,12:05:21,
SCPA00003319,SCPA00003319,SIC0017287,PA00000004,2022-01-02,12:05:21,
SCPA00003320,SCPA00003320,SIC0013377,PA00000004,2022-01-02,12:05:21,
SCPA00003321,SCPA00003321,SIC0004105,PA00000004,2022-01-02,12:05:21,
