Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00019522,SCPA00019522,SIC0012209,PA00000001,2022-01-02,12:05:21,
SCPA00019523,SCPA00019523,SIC0001798,PA00000001,2022-01-02,12:05:21,
SCPA00019524,SCPA00019524,SIC0015582,PA00000001,2022-01-02,12:05:21,
SCPA00019525,SCPA00019525,SIC0009047,PA00000001,2022-01-02,12:05:21,
SCPA00019526,SCPA00019526,SIC0003471,PA00000001,2022-01-02,12:05:21,
SCPA00019527,SCPA00019527,SIC0001766,PA00000001,2022-01-02,12:05:21,
SCPA00019528,SCPA00019528,SIC0003041,PA00000001,2022-01-02,12:05:21,
SCPA00019529,SCPA00019529,SIC0004761,PA00000001,2022-01-02,12:05:21,
SCPA00019530,SCPA00019530,SIC0000089,PA00000001,2022-01-02,12:05:21,
SCPA00019531,SCPA00019531,SIC0000466,PA00000001,2022-01-02,12:05:21,
SCPA00019532,SCPA00019532,SIC0008957,PA00000001,2022-01-02,12:05:21,
SCPA00019533,SCPA00019533,SIC0014254,PA00000001,2022-01-02,12:05:21,
SCPA00019534,SCPA00019534,SIC0005076,PA00000001,2022-01-02,12:05:21,
SCPA00019535,SCPA00019535,SIC0017100,PA00000001,2022-01-02,12:05:21,
SCPA00019536,SCPA00019536,SIC0010154,PA00000001,2022-01-02,12:05:21,
SCPA00019537,SCPA00019537,SIC0011422,PA00000001,2022-01-02,12:05:21,
SCPA00019538,SCPA00019538,SIC0017144,PA00000001,2022-01-02,12:05:21,
SCPA00019539,SCPA00019539,SIC0012750,PA00000001,2022-01-02,12:05:21,
SCPA00019540,SCPA00019540,SIC0014250,PA00000001,2022-01-02,12:05:21,
SCPA00019541,SCPA00019541,SIC0006512,PA00000001,2022-01-02,12:05:21,
SCPA00019542,SCPA00019542,SIC0017135,PA00000001,2022-01-02,12:05:21,
SCPA00019543,SCPA00019543,SIC0000187,PA00000001,2022-01-02,12:05:21,
SCPA00019544,SCPA00019544,SIC0015600,PA00000001,2022-01-02,12:05:21,
SCPA00019545,SCPA00019545,SIC0006398,PA00000001,2022-01-02,12:05:21,
SCPA00019546,SCPA00019546,SIC0002861,PA00000001,2022-01-02,12:05:21,
SCPA00019547,SCPA00019547,SIC0010815,PA00000001,2022-01-02,12:05:21,
SCPA00019548,SCPA00019548,SIC0016438,PA00000001,2022-01-02,12:05:21,
SCPA00019549,SCPA00019549,SIC0012362,PA00000001,2022-01-02,12:05:21,
SCPA00019550,SCPA00019550,SIC0003333,PA00000001,2022-01-02,12:05:21,
SCPA00019551,SCPA00019551,SIC0006581,PA00000001,2022-01-02,12:05:21,
SCPA00019552,SCPA00019552,SIC0003680,PA00000001,2022-01-02,12:05:21,
SCPA00019553,SCPA00019553,SIC0005096,PA00000001,2022-01-02,12:05:21,
SCPA00019554,SCPA00019554,SIC0012690,PA00000001,2022-01-02,12:05:21,
SCPA00019555,SCPA00019555,SIC0012451,PA00000001,2022-01-02,12:05:21,
SCPA00019556,SCPA00019556,SIC0016064,PA00000001,2022-01-02,12:05:21,
SCPA00019557,SCPA00019557,SIC0010983,PA00000001,2022-01-02,12:05:21,
SCPA00019558,SCPA00019558,SIC0011247,PA00000001,2022-01-02,12:05:21,
SCPA00019559,SCPA00019559,SIC0011597,PA00000001,2022-01-02,12:05:21,
SCPA00019560,SCPA00019560,SIC0005339,PA00000001,2022-01-02,12:05:21,
SCPA00019561,SCPA00019561,SIC0010233,PA00000001,2022-01-02,12:05:21,
SCPA00019562,SCPA00019562,SIC0013627,PA00000001,2022-01-02,12:05:21,
SCPA00019563,SCPA00019563,SIC0000304,PA00000001,2022-01-02,12:05:21,
SCPA00019564,SCPA00019564,SIC0012628,PA00000001,2022-01-02,12:05:21,
SCPA00019565,SCPA00019565,SIC0016347,PA00000001,2022-01-02,12:05:21,
SCPA00019566,SCPA00019566,SIC0004997,PA00000001,2022-01-02,12:05:21,
SCPA00019567,SCPA00019567,SIC0013337,PA00000001,2022-01-02,12:05:21,
SCPA00019568,SCPA00019568,SIC0013949,PA00000001,2022-01-02,12:05:21,
SCPA00019569,SCPA00019569,SIC0014266,PA00000001,2022-01-02,12:05:21,
SCPA00019570,SCPA00019570,SIC0004005,PA00000001,2022-01-02,12:05:21,
SCPA00019571,SCPA00019571,SIC0015606,PA00000001,2022-01-02,12:05:21,
SCPA00019572,SCPA00019572,SIC0010204,PA00000001,2022-01-02,12:05:21,
SCPA00019573,SCPA00019573,SIC0011191,PA00000001,2022-01-02,12:05:21,
SCPA00019574,SCPA00019574,SIC0015057,PA00000001,2022-01-02,12:05:21,
SCPA00019575,SCPA00019575,SIC0003764,PA00000001,2022-01-02,12:05:21,
SCPA00019576,SCPA00019576,SIC0001844,PA00000001,2022-01-02,12:05:21,
SCPA00019577,SCPA00019577,SIC0003640,PA00000001,2022-01-02,12:05:21,
SCPA00019578,SCPA00019578,SIC0011763,PA00000001,2022-01-02,12:05:21,
SCPA00019579,SCPA00019579,SIC0012047,PA00000001,2022-01-02,12:05:21,
SCPA00019580,SCPA00019580,SIC0005207,PA00000001,2022-01-02,12:05:21,
SCPA00019581,SCPA00019581,SIC0008909,PA00000001,2022-01-02,12:05:21,
SCPA00019582,SCPA00019582,SIC0013382,PA00000001,2022-01-02,12:05:21,
SCPA00019583,SCPA00019583,SIC0001454,PA00000001,2022-01-02,12:05:21,
SCPA00019584,SCPA00019584,SIC0000803,PA00000001,2022-01-02,12:05:21,
SCPA00019585,SCPA00019585,SIC0002749,PA00000001,2022-01-02,12:05:21,
SCPA00019586,SCPA00019586,SIC0016635,PA00000001,2022-01-02,12:05:21,
SCPA00019587,SCPA00019587,SIC0017012,PA00000001,2022-01-02,12:05:21,
SCPA00019588,SCPA00019588,SIC0011782,PA00000001,2022-01-02,12:05:21,
SCPA00019589,SCPA00019589,SIC0001183,PA00000001,2022-01-02,12:05:21,
SCPA00019590,SCPA00019590,SIC0010775,PA00000001,2022-01-02,12:05:21,
SCPA00019591,SCPA00019591,SIC0012367,PA00000001,2022-01-02,12:05:21,
SCPA00019592,SCPA00019592,SIC0017288,PA00000001,2022-01-02,12:05:21,
SCPA00019593,SCPA00019593,SIC0003179,PA00000001,2022-01-02,12:05:21,
SCPA00019594,SCPA00019594,SIC0014777,PA00000001,2022-01-02,12:05:21,
SCPA00019595,SCPA00019595,SIC0001151,PA00000001,2022-01-02,12:05:21,
SCPA00019596,SCPA00019596,SIC0005154,PA00000001,2022-01-02,12:05:21,
SCPA00019597,SCPA00019597,SIC0013070,PA00000001,2022-01-02,12:05:21,
SCPA00019598,SCPA00019598,SIC0003914,PA00000001,2022-01-02,12:05:21,
SCPA00019599,SCPA00019599,SIC0005440,PA00000001,2022-01-02,12:05:21,
SCPA00019600,SCPA00019600,SIC0014057,PA00000001,2022-01-02,12:05:21,
SCPA00019601,SCPA00019601,SIC0004499,PA00000001,2022-01-02,12:05:21,
SCPA00019602,SCPA00019602,SIC0015001,PA00000001,2022-01-02,12:05:21,
SCPA00019603,SCPA00019603,SIC0000703,PA00000001,2022-01-02,12:05:21,
SCPA00019604,SCPA00019604,SIC0004299,PA00000001,2022-01-02,12:05:21,
SCPA00019605,SCPA00019605,SIC0017121,PA00000001,2022-01-02,12:05:21,
SCPA00019606,SCPA00019606,SIC0010178,PA00000001,2022-01-02,12:05:21,
SCPA00019607,SCPA00019607,SIC0002677,PA00000001,2022-01-02,12:05:21,
SCPA00019608,SCPA00019608,SIC0016989,PA00000001,2022-01-02,12:05:21,
SCPA00019609,SCPA00019609,SIC0013248,PA00000001,2022-01-02,12:05:21,
SCPA00019610,SCPA00019610,SIC0005355,PA00000001,2022-01-02,12:05:21,
SCPA00019611,SCPA00019611,SIC0017708,PA00000001,2022-01-02,12:05:21,
SCPA00019612,SCPA00019612,SIC0011134,PA00000001,2022-01-02,12:05:21,
SCPA00019613,SCPA00019613,SIC0005274,PA00000001,2022-01-02,12:05:21,
SCPA00019614,SCPA00019614,SIC0011035,PA00000001,2022-01-02,12:05:21,
SCPA00019615,SCPA00019615,SIC0009534,PA00000001,2022-01-02,12:05:21,
SCPA00019616,SCPA00019616,SIC0004784,PA00000001,2022-01-02,12:05:21,
SCPA00019617,SCPA00019617,SIC0010110,PA00000001,2022-01-02,12:05:21,
SCPA00019618,SCPA00019618,SIC0004228,PA00000001,2022-01-02,12:05:21,
SCPA00019619,SCPA00019619,SIC0015155,PA00000001,2022-01-02,12:05:21,
SCPA00019620,SCPA00019620,SIC0002815,PA00000001,2022-01-02,12:05:21,
SCPA00019621,SCPA00019621,SIC0008800,PA00000001,2022-01-02,12:05:21,
SCPA00019622,SCPA00019622,SIC0005144,PA00000001,2022-01-02,12:05:21,
SCPA00019623,SCPA00019623,SIC0002758,PA00000001,2022-01-02,12:05:21,
SCPA00019624,SCPA00019624,SIC0000044,PA00000001,2022-01-02,12:05:21,
SCPA00019625,SCPA00019625,SIC0012686,PA00000001,2022-01-02,12:05:21,
SCPA00019626,SCPA00019626,SIC0006111,PA00000001,2022-01-02,12:05:21,
SCPA00019627,SCPA00019627,SIC0012992,PA00000001,2022-01-02,12:05:21,
SCPA00019628,SCPA00019628,SIC0010429,PA00000001,2022-01-02,12:05:21,
SCPA00019629,SCPA00019629,SIC0009196,PA00000001,2022-01-02,12:05:21,
SCPA00019630,SCPA00019630,SIC0005146,PA00000001,2022-01-02,12:05:21,
SCPA00019631,SCPA00019631,SIC0011467,PA00000001,2022-01-02,12:05:21,
SCPA00019632,SCPA00019632,SIC0006453,PA00000001,2022-01-02,12:05:21,
SCPA00019633,SCPA00019633,SIC0012641,PA00000001,2022-01-02,12:05:21,
SCPA00019634,SCPA00019634,SIC0005181,PA00000001,2022-01-02,12:05:21,
SCPA00019635,SCPA00019635,SIC0003718,PA00000001,2022-01-02,12:05:21,
SCPA00019636,SCPA00019636,SIC0012373,PA00000001,2022-01-02,12:05:21,
SCPA00019637,SCPA00019637,SIC0011488,PA00000001,2022-01-02,12:05:21,
SCPA00019638,SCPA00019638,SIC0011452,PA00000001,2022-01-02,12:05:21,
SCPA00019639,SCPA00019639,SIC0000149,PA00000001,2022-01-02,12:05:21,
SCPA00019640,SCPA00019640,SIC0016175,PA00000001,2022-01-02,12:05:21,
SCPA00019641,SCPA00019641,SIC0010968,PA00000001,2022-01-02,12:05:21,
SCPA00019642,SCPA00019642,SIC0000632,PA00000001,2022-01-02,12:05:21,
SCPA00019643,SCPA00019643,SIC0009686,PA00000001,2022-01-02,12:05:21,
SCPA00019644,SCPA00019644,SIC0010018,PA00000001,2022-01-02,12:05:21,
SCPA00019645,SCPA00019645,SIC0014492,PA00000001,2022-01-02,12:05:21,
SCPA00019646,SCPA00019646,SIC0015892,PA00000001,2022-01-02,12:05:21,
SCPA00019647,SCPA00019647,SIC0009769,PA00000001,2022-01-02,12:05:21,
SCPA00019648,SCPA00019648,SIC0002544,PA00000001,2022-01-02,12:05:21,
SCPA00019649,SCPA00019649,SIC0002406,PA00000001,2022-01-02,12:05:21,
SCPA00019650,SCPA00019650,SIC0003106,PA00000001,2022-01-02,12:05:21,
SCPA00019651,SCPA00019651,SIC0016459,PA00000001,2022-01-02,12:05:21,
SCPA00019652,SCPA00019652,SIC0006503,PA00000001,2022-01-02,12:05:21,
SCPA00019653,SCPA00019653,SIC0002576,PA00000001,2022-01-02,12:05:21,
SCPA00019654,SCPA00019654,SIC0002784,PA00000001,2022-01-02,12:05:21,
SCPA00019655,SCPA00019655,SIC0009637,PA00000001,2022-01-02,12:05:21,
SCPA00019656,SCPA00019656,SIC0001701,PA00000001,2022-01-02,12:05:21,
SCPA00019657,SCPA00019657,SIC0005265,PA00000001,2022-01-02,12:05:21,
SCPA00019658,SCPA00019658,SIC0012602,PA00000001,2022-01-02,12:05:21,
SCPA00019659,SCPA00019659,SIC0010025,PA00000001,2022-01-02,12:05:21,
SCPA00019660,SCPA00019660,SIC0013171,PA00000001,2022-01-02,12:05:21,
SCPA00019661,SCPA00019661,SIC0003535,PA00000001,2022-01-02,12:05:21,
SCPA00019662,SCPA00019662,SIC0005444,PA00000001,2022-01-02,12:05:21,
SCPA00019663,SCPA00019663,SIC0013067,PA00000001,2022-01-02,12:05:21,
SCPA00019664,SCPA00019664,SIC0003692,PA00000001,2022-01-02,12:05:21,
SCPA00019665,SCPA00019665,SIC0011847,PA00000001,2022-01-02,12:05:21,
SCPA00019666,SCPA00019666,SIC0013797,PA00000001,2022-01-02,12:05:21,
SCPA00019667,SCPA00019667,SIC0013785,PA00000001,2022-01-02,12:05:21,
SCPA00019668,SCPA00019668,SIC0000737,PA00000001,2022-01-02,12:05:21,
SCPA00019669,SCPA00019669,SIC0012625,PA00000001,2022-01-02,12:05:21,
SCPA00019670,SCPA00019670,SIC0004508,PA00000001,2022-01-02,12:05:21,
SCPA00019671,SCPA00019671,SIC0000534,PA00000001,2022-01-02,12:05:21,
SCPA00019672,SCPA00019672,SIC0004884,PA00000001,2022-01-02,12:05:21,
SCPA00019673,SCPA00019673,SIC0015325,PA00000001,2022-01-02,12:05:21,
SCPA00019674,SCPA00019674,SIC0006085,PA00000001,2022-01-02,12:05:21,
SCPA00019675,SCPA00019675,SIC0003757,PA00000001,2022-01-02,12:05:21,
SCPA00019676,SCPA00019676,SIC0016457,PA00000001,2022-01-02,12:05:21,
SCPA00019677,SCPA00019677,SIC0010247,PA00000001,2022-01-02,12:05:21,
SCPA00019678,SCPA00019678,SIC0001932,PA00000001,2022-01-02,12:05:21,
SCPA00019679,SCPA00019679,SIC0001261,PA00000001,2022-01-02,12:05:21,
SCPA00019680,SCPA00019680,SIC0012911,PA00000001,2022-01-02,12:05:21,
SCPA00019681,SCPA00019681,SIC0003461,PA00000001,2022-01-02,12:05:21,
SCPA00019682,SCPA00019682,SIC0004773,PA00000001,2022-01-02,12:05:21,
SCPA00019683,SCPA00019683,SIC0011082,PA00000001,2022-01-02,12:05:21,
SCPA00019684,SCPA00019684,SIC0009199,PA00000001,2022-01-02,12:05:21,
SCPA00019685,SCPA00019685,SIC0009907,PA00000001,2022-01-02,12:05:21,
SCPA00019686,SCPA00019686,SIC0002118,PA00000001,2022-01-02,12:05:21,
SCPA00019687,SCPA00019687,SIC0012304,PA00000001,2022-01-02,12:05:21,
SCPA00019688,SCPA00019688,SIC0004700,PA00000001,2022-01-02,12:05:21,
SCPA00019689,SCPA00019689,SIC0011225,PA00000001,2022-01-02,12:05:21,
SCPA00019690,SCPA00019690,SIC0009673,PA00000001,2022-01-02,12:05:21,
SCPA00019691,SCPA00019691,SIC0014569,PA00000001,2022-01-02,12:05:21,
SCPA00019692,SCPA00019692,SIC0000031,PA00000001,2022-01-02,12:05:21,
SCPA00019693,SCPA00019693,SIC0016788,PA00000001,2022-01-02,12:05:21,
SCPA00019694,SCPA00019694,SIC0004132,PA00000001,2022-01-02,12:05:21,
SCPA00019695,SCPA00019695,SIC0011305,PA00000001,2022-01-02,12:05:21,
SCPA00019696,SCPA00019696,SIC0002873,PA00000001,2022-01-02,12:05:21,
SCPA00019697,SCPA00019697,SIC0015662,PA00000001,2022-01-02,12:05:21,
SCPA00019698,SCPA00019698,SIC0010928,PA00000001,2022-01-02,12:05:21,
SCPA00019699,SCPA00019699,SIC0000694,PA00000001,2022-01-02,12:05:21,
SCPA00019700,SCPA00019700,SIC0011566,PA00000001,2022-01-02,12:05:21,
SCPA00019701,SCPA00019701,SIC0012230,PA00000001,2022-01-02,12:05:21,
SCPA00019702,SCPA00019702,SIC0011227,PA00000001,2022-01-02,12:05:21,
SCPA00019703,SCPA00019703,SIC0011206,PA00000001,2022-01-02,12:05:21,
SCPA00019704,SCPA00019704,SIC0006075,PA00000001,2022-01-02,12:05:21,
SCPA00019705,SCPA00019705,SIC0010103,PA00000001,2022-01-02,12:05:21,
SCPA00019706,SCPA00019706,SIC0001905,PA00000001,2022-01-02,12:05:21,
SCPA00019707,SCPA00019707,SIC0011794,PA00000001,2022-01-02,12:05:21,
SCPA00019708,SCPA00019708,SIC0017680,PA00000001,2022-01-02,12:05:21,
SCPA00019709,SCPA00019709,SIC0002593,PA00000001,2022-01-02,12:05:21,
SCPA00019710,SCPA00019710,SIC0013739,PA00000001,2022-01-02,12:05:21,
SCPA00019711,SCPA00019711,SIC0009726,PA00000001,2022-01-02,12:05:21,
SCPA00019712,SCPA00019712,SIC0001382,PA00000001,2022-01-02,12:05:21,
SCPA00019713,SCPA00019713,SIC0013397,PA00000001,2022-01-02,12:05:21,
SCPA00019714,SCPA00019714,SIC0015482,PA00000001,2022-01-02,12:05:21,
SCPA00019715,SCPA00019715,SIC0016967,PA00000001,2022-01-02,12:05:21,
SCPA00019716,SCPA00019716,SIC0014974,PA00000001,2022-01-02,12:05:21,
SCPA00019717,SCPA00019717,SIC0006247,PA00000001,2022-01-02,12:05:21,
SCPA00019718,SCPA00019718,SIC0008591,PA00000001,2022-01-02,12:05:21,
SCPA00019719,SCPA00019719,SIC0014469,PA00000001,2022-01-02,12:05:21,
SCPA00019720,SCPA00019720,SIC0013261,PA00000001,2022-01-02,12:05:21,
SCPA00019721,SCPA00019721,SIC0017564,PA00000001,2022-01-02,12:05:21,
SCPA00019722,SCPA00019722,SIC0006465,PA00000001,2022-01-02,12:05:21,
SCPA00019723,SCPA00019723,SIC0010594,PA00000001,2022-01-02,12:05:21,
SCPA00019724,SCPA00019724,SIC0010997,PA00000001,2022-01-02,12:05:21,
SCPA00019725,SCPA00019725,SIC0002542,PA00000001,2022-01-02,12:05:21,
SCPA00019726,SCPA00019726,SIC0014282,PA00000001,2022-01-02,12:05:21,
SCPA00019727,SCPA00019727,SIC0001848,PA00000001,2022-01-02,12:05:21,
SCPA00019728,SCPA00019728,SIC0009792,PA00000001,2022-01-02,12:05:21,
SCPA00019729,SCPA00019729,SIC0017362,PA00000001,2022-01-02,12:05:21,
SCPA00019730,SCPA00019730,SIC0014650,PA00000001,2022-01-02,12:05:21,
SCPA00019731,SCPA00019731,SIC0005349,PA00000001,2022-01-02,12:05:21,
SCPA00019732,SCPA00019732,SIC0003612,PA00000001,2022-01-02,12:05:21,
SCPA00019733,SCPA00019733,SIC0013317,PA00000001,2022-01-02,12:05:21,
SCPA00019734,SCPA00019734,SIC0014633,PA00000001,2022-01-02,12:05:21,
SCPA00019735,SCPA00019735,SIC0012753,PA00000001,2022-01-02,12:05:21,
SCPA00019736,SCPA00019736,SIC0000342,PA00000001,2022-01-02,12:05:21,
SCPA00019737,SCPA00019737,SIC0013870,PA00000001,2022-01-02,12:05:21,
SCPA00019738,SCPA00019738,SIC0016727,PA00000001,2022-01-02,12:05:21,
SCPA00019739,SCPA00019739,SIC0003194,PA00000001,2022-01-02,12:05:21,
SCPA00019740,SCPA00019740,SIC0010843,PA00000001,2022-01-02,12:05:21,
SCPA00019741,SCPA00019741,SIC0002325,PA00000001,2022-01-02,12:05:21,
SCPA00019742,SCPA00019742,SIC0008722,PA00000001,2022-01-02,12:05:21,
SCPA00019743,SCPA00019743,SIC0003348,PA00000001,2022-01-02,12:05:21,
SCPA00019744,SCPA00019744,SIC0005542,PA00000001,2022-01-02,12:05:21,
SCPA00019745,SCPA00019745,SIC0003157,PA00000001,2022-01-02,12:05:21,
SCPA00019746,SCPA00019746,SIC0015364,PA00000001,2022-01-02,12:05:21,
SCPA00019747,SCPA00019747,SIC0009533,PA00000001,2022-01-02,12:05:21,
SCPA00019748,SCPA00019748,SIC0014164,PA00000001,2022-01-02,12:05:21,
SCPA00019749,SCPA00019749,SIC0008500,PA00000001,2022-01-02,12:05:21,
SCPA00019750,SCPA00019750,SIC0016608,PA00000001,2022-01-02,12:05:21,
SCPA00019751,SCPA00019751,SIC0013461,PA00000001,2022-01-02,12:05:21,
SCPA00019752,SCPA00019752,SIC0000822,PA00000001,2022-01-02,12:05:21,
SCPA00019753,SCPA00019753,SIC0002831,PA00000001,2022-01-02,12:05:21,
SCPA00019754,SCPA00019754,SIC0016737,PA00000001,2022-01-02,12:05:21,
SCPA00019755,SCPA00019755,SIC0008758,PA00000001,2022-01-02,12:05:21,
SCPA00019756,SCPA00019756,SIC0003804,PA00000001,2022-01-02,12:05:21,
SCPA00019757,SCPA00019757,SIC0001473,PA00000001,2022-01-02,12:05:21,
SCPA00019758,SCPA00019758,SIC0002053,PA00000001,2022-01-02,12:05:21,
SCPA00019759,SCPA00019759,SIC0005445,PA00000001,2022-01-02,12:05:21,
SCPA00019760,SCPA00019760,SIC0005792,PA00000001,2022-01-02,12:05:21,
SCPA00019761,SCPA00019761,SIC0009188,PA00000001,2022-01-02,12:05:21,
SCPA00019762,SCPA00019762,SIC0013342,PA00000001,2022-01-02,12:05:21,
SCPA00019763,SCPA00019763,SIC0005097,PA00000001,2022-01-02,12:05:21,
SCPA00019764,SCPA00019764,SIC0014673,PA00000001,2022-01-02,12:05:21,
SCPA00019765,SCPA00019765,SIC0005399,PA00000001,2022-01-02,12:05:21,
SCPA00019766,SCPA00019766,SIC0009204,PA00000001,2022-01-02,12:05:21,
SCPA00019767,SCPA00019767,SIC0016446,PA00000001,2022-01-02,12:05:21,
SCPA00019768,SCPA00019768,SIC0004304,PA00000001,2022-01-02,12:05:21,
SCPA00019769,SCPA00019769,SIC0003978,PA00000001,2022-01-02,12:05:21,
SCPA00019770,SCPA00019770,SIC0017388,PA00000001,2022-01-02,12:05:21,
SCPA00019771,SCPA00019771,SIC0006564,PA00000001,2022-01-02,12:05:21,
SCPA00019772,SCPA00019772,SIC0009018,PA00000001,2022-01-02,12:05:21,
SCPA00019773,SCPA00019773,SIC0011104,PA00000001,2022-01-02,12:05:21,
SCPA00019774,SCPA00019774,SIC0004704,PA00000001,2022-01-02,12:05:21,
SCPA00019775,SCPA00019775,SIC0004551,PA00000001,2022-01-02,12:05:21,
SCPA00019776,SCPA00019776,SIC0015717,PA00000001,2022-01-02,12:05:21,
SCPA00019777,SCPA00019777,SIC0011799,PA00000001,2022-01-02,12:05:21,
SCPA00019778,SCPA00019778,SIC0005921,PA00000001,2022-01-02,12:05:21,
SCPA00019779,SCPA00019779,SIC0000305,PA00000001,2022-01-02,12:05:21,
SCPA00019780,SCPA00019780,SIC0001716,PA00000001,2022-01-02,12:05:21,
SCPA00019781,SCPA00019781,SIC0013919,PA00000001,2022-01-02,12:05:21,
SCPA00019782,SCPA00019782,SIC0003350,PA00000001,2022-01-02,12:05:21,
SCPA00019783,SCPA00019783,SIC0003803,PA00000001,2022-01-02,12:05:21,
SCPA00019784,SCPA00019784,SIC0006293,PA00000001,2022-01-02,12:05:21,
SCPA00019785,SCPA00019785,SIC0012659,PA00000001,2022-01-02,12:05:21,
SCPA00019786,SCPA00019786,SIC0004800,PA00000001,2022-01-02,12:05:21,
SCPA00019787,SCPA00019787,SIC0010525,PA00000001,2022-01-02,12:05:21,
SCPA00019788,SCPA00019788,SIC0009967,PA00000001,2022-01-02,12:05:21,
SCPA00019789,SCPA00019789,SIC0009929,PA00000001,2022-01-02,12:05:21,
SCPA00019790,SCPA00019790,SIC0012025,PA00000001,2022-01-02,12:05:21,
SCPA00019791,SCPA00019791,SIC0010401,PA00000001,2022-01-02,12:05:21,
SCPA00019792,SCPA00019792,SIC0011734,PA00000001,2022-01-02,12:05:21,
SCPA00019793,SCPA00019793,SIC0011682,PA00000001,2022-01-02,12:05:21,
SCPA00019794,SCPA00019794,SIC0000338,PA00000001,2022-01-02,12:05:21,
SCPA00019795,SCPA00019795,SIC0000440,PA00000001,2022-01-02,12:05:21,
SCPA00019796,SCPA00019796,SIC0000082,PA00000001,2022-01-02,12:05:21,
SCPA00019797,SCPA00019797,SIC0015636,PA00000001,2022-01-02,12:05:21,
SCPA00019798,SCPA00019798,SIC0003206,PA00000001,2022-01-02,12:05:21,
SCPA00019799,SCPA00019799,SIC0011619,PA00000001,2022-01-02,12:05:21,
SCPA00019800,SCPA00019800,SIC0001118,PA00000001,2022-01-02,12:05:21,
SCPA00019801,SCPA00019801,SIC0013929,PA00000001,2022-01-02,12:05:21,
SCPA00019802,SCPA00019802,SIC0009924,PA00000001,2022-01-02,12:05:21,
SCPA00019803,SCPA00019803,SIC0005952,PA00000001,2022-01-02,12:05:21,
SCPA00019804,SCPA00019804,SIC0010674,PA00000001,2022-01-02,12:05:21,
SCPA00019805,SCPA00019805,SIC0008825,PA00000001,2022-01-02,12:05:21,
SCPA00019806,SCPA00019806,SIC0009493,PA00000001,2022-01-02,12:05:21,
SCPA00019807,SCPA00019807,SIC0012603,PA00000001,2022-01-02,12:05:21,
SCPA00019808,SCPA00019808,SIC0017204,PA00000001,2022-01-02,12:05:21,
SCPA00019809,SCPA00019809,SIC0004542,PA00000001,2022-01-02,12:05:21,
SCPA00019810,SCPA00019810,SIC0013957,PA00000001,2022-01-02,12:05:21,
SCPA00019811,SCPA00019811,SIC0013818,PA00000001,2022-01-02,12:05:21,
SCPA00019812,SCPA00019812,SIC0017508,PA00000001,2022-01-02,12:05:21,
SCPA00019813,SCPA00019813,SIC0004892,PA00000001,2022-01-02,12:05:21,
SCPA00019814,SCPA00019814,SIC0012942,PA00000001,2022-01-02,12:05:21,
SCPA00019815,SCPA00019815,SIC0002107,PA00000001,2022-01-02,12:05:21,
SCPA00019816,SCPA00019816,SIC0015016,PA00000001,2022-01-02,12:05:21,
SCPA00019817,SCPA00019817,SIC0012582,PA00000001,2022-01-02,12:05:21,
SCPA00019818,SCPA00019818,SIC0005643,PA00000001,2022-01-02,12:05:21,
SCPA00019819,SCPA00019819,SIC0016096,PA00000001,2022-01-02,12:05:21,
SCPA00019820,SCPA00019820,SIC0009032,PA00000001,2022-01-02,12:05:21,
SCPA00019821,SCPA00019821,SIC0014532,PA00000001,2022-01-02,12:05:21,
