Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00016612,SCPA00016612,SIC0004363,PA00000002,2022-01-02,12:05:21,
SCPA00016613,SCPA00016613,SIC0010501,PA00000002,2022-01-02,12:05:21,
SCPA00016614,SCPA00016614,SIC0014242,PA00000002,2022-01-02,12:05:21,
SCPA00016615,SCPA00016615,SIC0002956,PA00000002,2022-01-02,12:05:21,
SCPA00016616,SCPA00016616,SIC0006306,PA00000002,2022-01-02,12:05:21,
SCPA00016617,SCPA00016617,SIC0010947,PA00000002,2022-01-02,12:05:21,
SCPA00016618,SCPA00016618,SIC0001723,PA00000002,2022-01-02,12:05:21,
SCPA00016619,SCPA00016619,SIC0003748,PA00000002,2022-01-02,12:05:21,
SCPA00016620,SCPA00016620,SIC0000592,PA00000002,2022-01-02,12:05:21,
SCPA00016621,SCPA00016621,SIC0014520,PA00000002,2022-01-02,12:05:21,
SCPA00016622,SCPA00016622,SIC0013427,PA00000002,2022-01-02,12:05:21,
SCPA00016623,SCPA00016623,SIC0005360,PA00000002,2022-01-02,12:05:21,
SCPA00016624,SCPA00016624,SIC0008500,PA00000002,2022-01-02,12:05:21,
SCPA00016625,SCPA00016625,SIC0003065,PA00000002,2022-01-02,12:05:21,
SCPA00016626,SCPA00016626,SIC0012214,PA00000002,2022-01-02,12:05:21,
SCPA00016627,SCPA00016627,SIC0009461,PA00000002,2022-01-02,12:05:21,
SCPA00016628,SCPA00016628,SIC0002021,PA00000002,2022-01-02,12:05:21,
SCPA00016629,SCPA00016629,SIC0005902,PA00000002,2022-01-02,12:05:21,
SCPA00016630,SCPA00016630,SIC0002369,PA00000002,2022-01-02,12:05:21,
SCPA00016631,SCPA00016631,SIC0002988,PA00000002,2022-01-02,12:05:21,
SCPA00016632,SCPA00016632,SIC0003468,PA00000002,2022-01-02,12:05:21,
SCPA00016633,SCPA00016633,SIC0005501,PA00000002,2022-01-02,12:05:21,
SCPA00016634,SCPA00016634,SIC0005894,PA00000002,2022-01-02,12:05:21,
SCPA00016635,SCPA00016635,SIC0014419,PA00000002,2022-01-02,12:05:21,
SCPA00016636,SCPA00016636,SIC0004603,PA00000002,2022-01-02,12:05:21,
SCPA00016637,SCPA00016637,SIC0013087,PA00000002,2022-01-02,12:05:21,
SCPA00016638,SCPA00016638,SIC0002211,PA00000002,2022-01-02,12:05:21,
SCPA00016639,SCPA00016639,SIC0009559,PA00000002,2022-01-02,12:05:21,
SCPA00016640,SCPA00016640,SIC0011432,PA00000002,2022-01-02,12:05:21,
SCPA00016641,SCPA00016641,SIC0006363,PA00000002,2022-01-02,12:05:21,
SCPA00016642,SCPA00016642,SIC0011322,PA00000002,2022-01-02,12:05:21,
SCPA00016643,SCPA00016643,SIC0000527,PA00000002,2022-01-02,12:05:21,
SCPA00016644,SCPA00016644,SIC0008911,PA00000002,2022-01-02,12:05:21,
SCPA00016645,SCPA00016645,SIC0008681,PA00000002,2022-01-02,12:05:21,
SCPA00016646,SCPA00016646,SIC0006019,PA00000002,2022-01-02,12:05:21,
SCPA00016647,SCPA00016647,SIC0001282,PA00000002,2022-01-02,12:05:21,
SCPA00016648,SCPA00016648,SIC0012041,PA00000002,2022-01-02,12:05:21,
SCPA00016649,SCPA00016649,SIC0010228,PA00000002,2022-01-02,12:05:21,
SCPA00016650,SCPA00016650,SIC0011708,PA00000002,2022-01-02,12:05:21,
SCPA00016651,SCPA00016651,SIC0001644,PA00000002,2022-01-02,12:05:21,
SCPA00016652,SCPA00016652,SIC0001724,PA00000002,2022-01-02,12:05:21,
SCPA00016653,SCPA00016653,SIC0001184,PA00000002,2022-01-02,12:05:21,
SCPA00016654,SCPA00016654,SIC0014328,PA00000002,2022-01-02,12:05:21,
SCPA00016655,SCPA00016655,SIC0016547,PA00000002,2022-01-02,12:05:21,
SCPA00016656,SCPA00016656,SIC0017145,PA00000002,2022-01-02,12:05:21,
SCPA00016657,SCPA00016657,SIC0009850,PA00000002,2022-01-02,12:05:21,
SCPA00016658,SCPA00016658,SIC0016101,PA00000002,2022-01-02,12:05:21,
SCPA00016659,SCPA00016659,SIC0017107,PA00000002,2022-01-02,12:05:21,
SCPA00016660,SCPA00016660,SIC0002362,PA00000002,2022-01-02,12:05:21,
SCPA00016661,SCPA00016661,SIC0004301,PA00000002,2022-01-02,12:05:21,
SCPA00016662,SCPA00016662,SIC0002506,PA00000002,2022-01-02,12:05:21,
SCPA00016663,SCPA00016663,SIC0003453,PA00000002,2022-01-02,12:05:21,
SCPA00016664,SCPA00016664,SIC0012529,PA00000002,2022-01-02,12:05:21,
SCPA00016665,SCPA00016665,SIC0010939,PA00000002,2022-01-02,12:05:21,
SCPA00016666,SCPA00016666,SIC0001235,PA00000002,2022-01-02,12:05:21,
SCPA00016667,SCPA00016667,SIC0011544,PA00000002,2022-01-02,12:05:21,
SCPA00016668,SCPA00016668,SIC0002288,PA00000002,2022-01-02,12:05:21,
SCPA00016669,SCPA00016669,SIC0015292,PA00000002,2022-01-02,12:05:21,
SCPA00016670,SCPA00016670,SIC0003651,PA00000002,2022-01-02,12:05:21,
SCPA00016671,SCPA00016671,SIC0002759,PA00000002,2022-01-02,12:05:21,
SCPA00016672,SCPA00016672,SIC0009215,PA00000002,2022-01-02,12:05:21,
SCPA00016673,SCPA00016673,SIC0013285,PA00000002,2022-01-02,12:05:21,
SCPA00016674,SCPA00016674,SIC0010531,PA00000002,2022-01-02,12:05:21,
SCPA00016675,SCPA00016675,SIC0006420,PA00000002,2022-01-02,12:05:21,
SCPA00016676,SCPA00016676,SIC0001827,PA00000002,2022-01-02,12:05:21,
SCPA00016677,SCPA00016677,SIC0006478,PA00000002,2022-01-02,12:05:21,
SCPA00016678,SCPA00016678,SIC0011615,PA00000002,2022-01-02,12:05:21,
SCPA00016679,SCPA00016679,SIC0016970,PA00000002,2022-01-02,12:05:21,
SCPA00016680,SCPA00016680,SIC0002214,PA00000002,2022-01-02,12:05:21,
SCPA00016681,SCPA00016681,SIC0004609,PA00000002,2022-01-02,12:05:21,
SCPA00016682,SCPA00016682,SIC0011422,PA00000002,2022-01-02,12:05:21,
SCPA00016683,SCPA00016683,SIC0017679,PA00000002,2022-01-02,12:05:21,
SCPA00016684,SCPA00016684,SIC0003786,PA00000002,2022-01-02,12:05:21,
SCPA00016685,SCPA00016685,SIC0001316,PA00000002,2022-01-02,12:05:21,
SCPA00016686,SCPA00016686,SIC0012623,PA00000002,2022-01-02,12:05:21,
SCPA00016687,SCPA00016687,SIC0009579,PA00000002,2022-01-02,12:05:21,
SCPA00016688,SCPA00016688,SIC0006506,PA00000002,2022-01-02,12:05:21,
SCPA00016689,SCPA00016689,SIC0012471,PA00000002,2022-01-02,12:05:21,
SCPA00016690,SCPA00016690,SIC0009723,PA00000002,2022-01-02,12:05:21,
SCPA00016691,SCPA00016691,SIC0004743,PA00000002,2022-01-02,12:05:21,
SCPA00016692,SCPA00016692,SIC0004370,PA00000002,2022-01-02,12:05:21,
SCPA00016693,SCPA00016693,SIC0009702,PA00000002,2022-01-02,12:05:21,
SCPA00016694,SCPA00016694,SIC0000430,PA00000002,2022-01-02,12:05:21,
SCPA00016695,SCPA00016695,SIC0011140,PA00000002,2022-01-02,12:05:21,
SCPA00016696,SCPA00016696,SIC0000417,PA00000002,2022-01-02,12:05:21,
SCPA00016697,SCPA00016697,SIC0005130,PA00000002,2022-01-02,12:05:21,
SCPA00016698,SCPA00016698,SIC0008935,PA00000002,2022-01-02,12:05:21,
SCPA00016699,SCPA00016699,SIC0010566,PA00000002,2022-01-02,12:05:21,
SCPA00016700,SCPA00016700,SIC0012039,PA00000002,2022-01-02,12:05:21,
SCPA00016701,SCPA00016701,SIC0005594,PA00000002,2022-01-02,12:05:21,
SCPA00016702,SCPA00016702,SIC0013090,PA00000002,2022-01-02,12:05:21,
SCPA00016703,SCPA00016703,SIC0000654,PA00000002,2022-01-02,12:05:21,
SCPA00016704,SCPA00016704,SIC0002632,PA00000002,2022-01-02,12:05:21,
SCPA00016705,SCPA00016705,SIC0013432,PA00000002,2022-01-02,12:05:21,
SCPA00016706,SCPA00016706,SIC0011678,PA00000002,2022-01-02,12:05:21,
SCPA00016707,SCPA00016707,SIC0004710,PA00000002,2022-01-02,12:05:21,
SCPA00016708,SCPA00016708,SIC0001868,PA00000002,2022-01-02,12:05:21,
SCPA00016709,SCPA00016709,SIC0002284,PA00000002,2022-01-02,12:05:21,
SCPA00016710,SCPA00016710,SIC0016144,PA00000002,2022-01-02,12:05:21,
SCPA00016711,SCPA00016711,SIC0008568,PA00000002,2022-01-02,12:05:21,
SCPA00016712,SCPA00016712,SIC0004667,PA00000002,2022-01-02,12:05:21,
SCPA00016713,SCPA00016713,SIC0002944,PA00000002,2022-01-02,12:05:21,
SCPA00016714,SCPA00016714,SIC0010685,PA00000002,2022-01-02,12:05:21,
SCPA00016715,SCPA00016715,SIC0016198,PA00000002,2022-01-02,12:05:21,
SCPA00016716,SCPA00016716,SIC0004094,PA00000002,2022-01-02,12:05:21,
SCPA00016717,SCPA00016717,SIC0003815,PA00000002,2022-01-02,12:05:21,
SCPA00016718,SCPA00016718,SIC0005506,PA00000002,2022-01-02,12:05:21,
SCPA00016719,SCPA00016719,SIC0001884,PA00000002,2022-01-02,12:05:21,
SCPA00016720,SCPA00016720,SIC0005721,PA00000002,2022-01-02,12:05:21,
SCPA00016721,SCPA00016721,SIC0002874,PA00000002,2022-01-02,12:05:21,
SCPA00016722,SCPA00016722,SIC0001514,PA00000002,2022-01-02,12:05:21,
SCPA00016723,SCPA00016723,SIC0016331,PA00000002,2022-01-02,12:05:21,
SCPA00016724,SCPA00016724,SIC0015175,PA00000002,2022-01-02,12:05:21,
SCPA00016725,SCPA00016725,SIC0016276,PA00000002,2022-01-02,12:05:21,
SCPA00016726,SCPA00016726,SIC0001091,PA00000002,2022-01-02,12:05:21,
SCPA00016727,SCPA00016727,SIC0010994,PA00000002,2022-01-02,12:05:21,
SCPA00016728,SCPA00016728,SIC0001017,PA00000002,2022-01-02,12:05:21,
SCPA00016729,SCPA00016729,SIC0003186,PA00000002,2022-01-02,12:05:21,
SCPA00016730,SCPA00016730,SIC0002139,PA00000002,2022-01-02,12:05:21,
SCPA00016731,SCPA00016731,SIC0009528,PA00000002,2022-01-02,12:05:21,
SCPA00016732,SCPA00016732,SIC0016453,PA00000002,2022-01-02,12:05:21,
SCPA00016733,SCPA00016733,SIC0012161,PA00000002,2022-01-02,12:05:21,
SCPA00016734,SCPA00016734,SIC0011933,PA00000002,2022-01-02,12:05:21,
SCPA00016735,SCPA00016735,SIC0009631,PA00000002,2022-01-02,12:05:21,
SCPA00016736,SCPA00016736,SIC0014773,PA00000002,2022-01-02,12:05:21,
SCPA00016737,SCPA00016737,SIC0012647,PA00000002,2022-01-02,12:05:21,
SCPA00016738,SCPA00016738,SIC0001587,PA00000002,2022-01-02,12:05:21,
SCPA00016739,SCPA00016739,SIC0013675,PA00000002,2022-01-02,12:05:21,
SCPA00016740,SCPA00016740,SIC0017132,PA00000002,2022-01-02,12:05:21,
SCPA00016741,SCPA00016741,SIC0011361,PA00000002,2022-01-02,12:05:21,
SCPA00016742,SCPA00016742,SIC0013684,PA00000002,2022-01-02,12:05:21,
SCPA00016743,SCPA00016743,SIC0010062,PA00000002,2022-01-02,12:05:21,
SCPA00016744,SCPA00016744,SIC0010458,PA00000002,2022-01-02,12:05:21,
SCPA00016745,SCPA00016745,SIC0002712,PA00000002,2022-01-02,12:05:21,
SCPA00016746,SCPA00016746,SIC0004713,PA00000002,2022-01-02,12:05:21,
SCPA00016747,SCPA00016747,SIC0006235,PA00000002,2022-01-02,12:05:21,
SCPA00016748,SCPA00016748,SIC0013394,PA00000002,2022-01-02,12:05:21,
SCPA00016749,SCPA00016749,SIC0012974,PA00000002,2022-01-02,12:05:21,
SCPA00016750,SCPA00016750,SIC0011814,PA00000002,2022-01-02,12:05:21,
SCPA00016751,SCPA00016751,SIC0014689,PA00000002,2022-01-02,12:05:21,
SCPA00016752,SCPA00016752,SIC0000517,PA00000002,2022-01-02,12:05:21,
SCPA00016753,SCPA00016753,SIC0008832,PA00000002,2022-01-02,12:05:21,
SCPA00016754,SCPA00016754,SIC0002348,PA00000002,2022-01-02,12:05:21,
SCPA00016755,SCPA00016755,SIC0003351,PA00000002,2022-01-02,12:05:21,
SCPA00016756,SCPA00016756,SIC0001918,PA00000002,2022-01-02,12:05:21,
SCPA00016757,SCPA00016757,SIC0002789,PA00000002,2022-01-02,12:05:21,
SCPA00016758,SCPA00016758,SIC0006451,PA00000002,2022-01-02,12:05:21,
SCPA00016759,SCPA00016759,SIC0015365,PA00000002,2022-01-02,12:05:21,
SCPA00016760,SCPA00016760,SIC0017291,PA00000002,2022-01-02,12:05:21,
SCPA00016761,SCPA00016761,SIC0002107,PA00000002,2022-01-02,12:05:21,
SCPA00016762,SCPA00016762,SIC0011944,PA00000002,2022-01-02,12:05:21,
SCPA00016763,SCPA00016763,SIC0006183,PA00000002,2022-01-02,12:05:21,
SCPA00016764,SCPA00016764,SIC0002463,PA00000002,2022-01-02,12:05:21,
SCPA00016765,SCPA00016765,SIC0001394,PA00000002,2022-01-02,12:05:21,
SCPA00016766,SCPA00016766,SIC0006421,PA00000002,2022-01-02,12:05:21,
SCPA00016767,SCPA00016767,SIC0011476,PA00000002,2022-01-02,12:05:21,
SCPA00016768,SCPA00016768,SIC0016689,PA00000002,2022-01-02,12:05:21,
SCPA00016769,SCPA00016769,SIC0009534,PA00000002,2022-01-02,12:05:21,
SCPA00016770,SCPA00016770,SIC0014467,PA00000002,2022-01-02,12:05:21,
SCPA00016771,SCPA00016771,SIC0010800,PA00000002,2022-01-02,12:05:21,
SCPA00016772,SCPA00016772,SIC0004289,PA00000002,2022-01-02,12:05:21,
SCPA00016773,SCPA00016773,SIC0001832,PA00000002,2022-01-02,12:05:21,
SCPA00016774,SCPA00016774,SIC0012002,PA00000002,2022-01-02,12:05:21,
SCPA00016775,SCPA00016775,SIC0012148,PA00000002,2022-01-02,12:05:21,
SCPA00016776,SCPA00016776,SIC0009765,PA00000002,2022-01-02,12:05:21,
SCPA00016777,SCPA00016777,SIC0000235,PA00000002,2022-01-02,12:05:21,
SCPA00016778,SCPA00016778,SIC0017342,PA00000002,2022-01-02,12:05:21,
SCPA00016779,SCPA00016779,SIC0001872,PA00000002,2022-01-02,12:05:21,
SCPA00016780,SCPA00016780,SIC0017752,PA00000002,2022-01-02,12:05:21,
SCPA00016781,SCPA00016781,SIC0000228,PA00000002,2022-01-02,12:05:21,
SCPA00016782,SCPA00016782,SIC0012237,PA00000002,2022-01-02,12:05:21,
SCPA00016783,SCPA00016783,SIC0016499,PA00000002,2022-01-02,12:05:21,
SCPA00016784,SCPA00016784,SIC0002383,PA00000002,2022-01-02,12:05:21,
SCPA00016785,SCPA00016785,SIC0015442,PA00000002,2022-01-02,12:05:21,
SCPA00016786,SCPA00016786,SIC0004000,PA00000002,2022-01-02,12:05:21,
SCPA00016787,SCPA00016787,SIC0004911,PA00000002,2022-01-02,12:05:21,
SCPA00016788,SCPA00016788,SIC0005385,PA00000002,2022-01-02,12:05:21,
SCPA00016789,SCPA00016789,SIC0016323,PA00000002,2022-01-02,12:05:21,
SCPA00016790,SCPA00016790,SIC0000067,PA00000002,2022-01-02,12:05:21,
SCPA00016791,SCPA00016791,SIC0013857,PA00000002,2022-01-02,12:05:21,
SCPA00016792,SCPA00016792,SIC0012466,PA00000002,2022-01-02,12:05:21,
SCPA00016793,SCPA00016793,SIC0009682,PA00000002,2022-01-02,12:05:21,
SCPA00016794,SCPA00016794,SIC0006097,PA00000002,2022-01-02,12:05:21,
SCPA00016795,SCPA00016795,SIC0001517,PA00000002,2022-01-02,12:05:21,
SCPA00016796,SCPA00016796,SIC0009623,PA00000002,2022-01-02,12:05:21,
SCPA00016797,SCPA00016797,SIC0005940,PA00000002,2022-01-02,12:05:21,
SCPA00016798,SCPA00016798,SIC0012012,PA00000002,2022-01-02,12:05:21,
SCPA00016799,SCPA00016799,SIC0004597,PA00000002,2022-01-02,12:05:21,
SCPA00016800,SCPA00016800,SIC0009645,PA00000002,2022-01-02,12:05:21,
SCPA00016801,SCPA00016801,SIC0011659,PA00000002,2022-01-02,12:05:21,
SCPA00016802,SCPA00016802,SIC0012429,PA00000002,2022-01-02,12:05:21,
SCPA00016803,SCPA00016803,SIC0000481,PA00000002,2022-01-02,12:05:21,
SCPA00016804,SCPA00016804,SIC0016083,PA00000002,2022-01-02,12:05:21,
SCPA00016805,SCPA00016805,SIC0010870,PA00000002,2022-01-02,12:05:21,
SCPA00016806,SCPA00016806,SIC0016089,PA00000002,2022-01-02,12:05:21,
SCPA00016807,SCPA00016807,SIC0012197,PA00000002,2022-01-02,12:05:21,
SCPA00016808,SCPA00016808,SIC0001020,PA00000002,2022-01-02,12:05:21,
SCPA00016809,SCPA00016809,SIC0000596,PA00000002,2022-01-02,12:05:21,
SCPA00016810,SCPA00016810,SIC0013663,PA00000002,2022-01-02,12:05:21,
SCPA00016811,SCPA00016811,SIC0014963,PA00000002,2022-01-02,12:05:21,
SCPA00016812,SCPA00016812,SIC0003711,PA00000002,2022-01-02,12:05:21,
SCPA00016813,SCPA00016813,SIC0017332,PA00000002,2022-01-02,12:05:21,
SCPA00016814,SCPA00016814,SIC0017624,PA00000002,2022-01-02,12:05:21,
SCPA00016815,SCPA00016815,SIC0006433,PA00000002,2022-01-02,12:05:21,
SCPA00016816,SCPA00016816,SIC0010418,PA00000002,2022-01-02,12:05:21,
SCPA00016817,SCPA00016817,SIC0015161,PA00000002,2022-01-02,12:05:21,
SCPA00016818,SCPA00016818,SIC0014254,PA00000002,2022-01-02,12:05:21,
SCPA00016819,SCPA00016819,SIC0001854,PA00000002,2022-01-02,12:05:21,
SCPA00016820,SCPA00016820,SIC0012787,PA00000002,2022-01-02,12:05:21,
SCPA00016821,SCPA00016821,SIC0016180,PA00000002,2022-01-02,12:05:21,
