Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00001531,SCPA00001531,SIC0009857,PA00000004,2022-01-02,12:05:21,
SCPA00001532,SCPA00001532,SIC0016690,PA00000004,2022-01-02,12:05:21,
SCPA00001533,SCPA00001533,SIC0005521,PA00000004,2022-01-02,12:05:21,
SCPA00001534,SCPA00001534,SIC0005109,PA00000004,2022-01-02,12:05:21,
SCPA00001535,SCPA00001535,SIC0013017,PA00000004,2022-01-02,12:05:21,
SCPA00001536,SCPA00001536,SIC0014257,PA00000004,2022-01-02,12:05:21,
SCPA00001537,SCPA00001537,SIC0001709,PA00000004,2022-01-02,12:05:21,
SCPA00001538,SCPA00001538,SIC0013614,PA00000004,2022-01-02,12:05:21,
SCPA00001539,SCPA00001539,SIC0011040,PA00000004,2022-01-02,12:05:21,
SCPA00001540,SCPA00001540,SIC0014272,PA00000004,2022-01-02,12:05:21,
SCPA00001541,SCPA00001541,SIC0009367,PA00000004,2022-01-02,12:05:21,
SCPA00001542,SCPA00001542,SIC0012371,PA00000004,2022-01-02,12:05:21,
SCPA00001543,SCPA00001543,SIC0017264,PA00000004,2022-01-02,12:05:21,
SCPA00001544,SCPA00001544,SIC0015175,PA00000004,2022-01-02,12:05:21,
SCPA00001545,SCPA00001545,SIC0011965,PA00000004,2022-01-02,12:05:21,
SCPA00001546,SCPA00001546,SIC0002933,PA00000004,2022-01-02,12:05:21,
SCPA00001547,SCPA00001547,SIC0003044,PA00000004,2022-01-02,12:05:21,
SCPA00001548,SCPA00001548,SIC0008507,PA00000004,2022-01-02,12:05:21,
SCPA00001549,SCPA00001549,SIC0004881,PA00000004,2022-01-02,12:05:21,
SCPA00001550,SCPA00001550,SIC0006236,PA00000004,2022-01-02,12:05:21,
SCPA00001551,SCPA00001551,SIC0009007,PA00000004,2022-01-02,12:05:21,
SCPA00001552,SCPA00001552,SIC0011904,PA00000004,2022-01-02,12:05:21,
SCPA00001553,SCPA00001553,SIC0011364,PA00000004,2022-01-02,12:05:21,
SCPA00001554,SCPA00001554,SIC0008668,PA00000004,2022-01-02,12:05:21,
SCPA00001555,SCPA00001555,SIC0001525,PA00000004,2022-01-02,12:05:21,
SCPA00001556,SCPA00001556,SIC0009936,PA00000004,2022-01-02,12:05:21,
SCPA00001557,SCPA00001557,SIC0014365,PA00000004,2022-01-02,12:05:21,
SCPA00001558,SCPA00001558,SIC0010878,PA00000004,2022-01-02,12:05:21,
SCPA00001559,SCPA00001559,SIC0011966,PA00000004,2022-01-02,12:05:21,
SCPA00001560,SCPA00001560,SIC0017268,PA00000004,2022-01-02,12:05:21,
SCPA00001561,SCPA00001561,SIC0003698,PA00000004,2022-01-02,12:05:21,
SCPA00001562,SCPA00001562,SIC0015368,PA00000004,2022-01-02,12:05:21,
SCPA00001563,SCPA00001563,SIC0014079,PA00000004,2022-01-02,12:05:21,
SCPA00001564,SCPA00001564,SIC0011969,PA00000004,2022-01-02,12:05:21,
SCPA00001565,SCPA00001565,SIC0015003,PA00000004,2022-01-02,12:05:21,
SCPA00001566,SCPA00001566,SIC0011116,PA00000004,2022-01-02,12:05:21,
SCPA00001567,SCPA00001567,SIC0005123,PA00000004,2022-01-02,12:05:21,
SCPA00001568,SCPA00001568,SIC0010422,PA00000004,2022-01-02,12:05:21,
SCPA00001569,SCPA00001569,SIC0013734,PA00000004,2022-01-02,12:05:21,
SCPA00001570,SCPA00001570,SIC0015612,PA00000004,2022-01-02,12:05:21,
SCPA00001571,SCPA00001571,SIC0000047,PA00000004,2022-01-02,12:05:21,
SCPA00001572,SCPA00001572,SIC0011488,PA00000004,2022-01-02,12:05:21,
SCPA00001573,SCPA00001573,SIC0016791,PA00000004,2022-01-02,12:05:21,
SCPA00001574,SCPA00001574,SIC0006471,PA00000004,2022-01-02,12:05:21,
SCPA00001575,SCPA00001575,SIC0006459,PA00000004,2022-01-02,12:05:21,
SCPA00001576,SCPA00001576,SIC0017424,PA00000004,2022-01-02,12:05:21,
SCPA00001577,SCPA00001577,SIC0013716,PA00000004,2022-01-02,12:05:21,
SCPA00001578,SCPA00001578,SIC0016523,PA00000004,2022-01-02,12:05:21,
SCPA00001579,SCPA00001579,SIC0017300,PA00000004,2022-01-02,12:05:21,
SCPA00001580,SCPA00001580,SIC0013564,PA00000004,2022-01-02,12:05:21,
SCPA00001581,SCPA00001581,SIC0000393,PA00000004,2022-01-02,12:05:21,
SCPA00001582,SCPA00001582,SIC0002351,PA00000004,2022-01-02,12:05:21,
SCPA00001583,SCPA00001583,SIC0003235,PA00000004,2022-01-02,12:05:21,
SCPA00001584,SCPA00001584,SIC0002139,PA00000004,2022-01-02,12:05:21,
SCPA00001585,SCPA00001585,SIC0017224,PA00000004,2022-01-02,12:05:21,
SCPA00001586,SCPA00001586,SIC0016315,PA00000004,2022-01-02,12:05:21,
SCPA00001587,SCPA00001587,SIC0013173,PA00000004,2022-01-02,12:05:21,
SCPA00001588,SCPA00001588,SIC0001293,PA00000004,2022-01-02,12:05:21,
SCPA00001589,SCPA00001589,SIC0009307,PA00000004,2022-01-02,12:05:21,
SCPA00001590,SCPA00001590,SIC0008657,PA00000004,2022-01-02,12:05:21,
SCPA00001591,SCPA00001591,SIC0002282,PA00000004,2022-01-02,12:05:21,
SCPA00001592,SCPA00001592,SIC0015979,PA00000004,2022-01-02,12:05:21,
SCPA00001593,SCPA00001593,SIC0012326,PA00000004,2022-01-02,12:05:21,
SCPA00001594,SCPA00001594,SIC0014287,PA00000004,2022-01-02,12:05:21,
SCPA00001595,SCPA00001595,SIC0016664,PA00000004,2022-01-02,12:05:21,
SCPA00001596,SCPA00001596,SIC0012577,PA00000004,2022-01-02,12:05:21,
SCPA00001597,SCPA00001597,SIC0009724,PA00000004,2022-01-02,12:05:21,
SCPA00001598,SCPA00001598,SIC0010249,PA00000004,2022-01-02,12:05:21,
SCPA00001599,SCPA00001599,SIC0013821,PA00000004,2022-01-02,12:05:21,
SCPA00001600,SCPA00001600,SIC0000214,PA00000004,2022-01-02,12:05:21,
SCPA00001601,SCPA00001601,SIC0002776,PA00000004,2022-01-02,12:05:21,
SCPA00001602,SCPA00001602,SIC0005254,PA00000004,2022-01-02,12:05:21,
SCPA00001603,SCPA00001603,SIC0002894,PA00000004,2022-01-02,12:05:21,
SCPA00001604,SCPA00001604,SIC0006557,PA00000004,2022-01-02,12:05:21,
SCPA00001605,SCPA00001605,SIC0008531,PA00000004,2022-01-02,12:05:21,
SCPA00001606,SCPA00001606,SIC0016950,PA00000004,2022-01-02,12:05:21,
SCPA00001607,SCPA00001607,SIC0009682,PA00000004,2022-01-02,12:05:21,
SCPA00001608,SCPA00001608,SIC0006231,PA00000004,2022-01-02,12:05:21,
SCPA00001609,SCPA00001609,SIC0012712,PA00000004,2022-01-02,12:05:21,
SCPA00001610,SCPA00001610,SIC0001339,PA00000004,2022-01-02,12:05:21,
SCPA00001611,SCPA00001611,SIC0004889,PA00000004,2022-01-02,12:05:21,
SCPA00001612,SCPA00001612,SIC0014223,PA00000004,2022-01-02,12:05:21,
SCPA00001613,SCPA00001613,SIC0004318,PA00000004,2022-01-02,12:05:21,
SCPA00001614,SCPA00001614,SIC0015718,PA00000004,2022-01-02,12:05:21,
SCPA00001615,SCPA00001615,SIC0012537,PA00000004,2022-01-02,12:05:21,
SCPA00001616,SCPA00001616,SIC0001485,PA00000004,2022-01-02,12:05:21,
SCPA00001617,SCPA00001617,SIC0005420,PA00000004,2022-01-02,12:05:21,
SCPA00001618,SCPA00001618,SIC0015551,PA00000004,2022-01-02,12:05:21,
SCPA00001619,SCPA00001619,SIC0002769,PA00000004,2022-01-02,12:05:21,
SCPA00001620,SCPA00001620,SIC0016412,PA00000004,2022-01-02,12:05:21,
SCPA00001621,SCPA00001621,SIC0000517,PA00000004,2022-01-02,12:05:21,
SCPA00001622,SCPA00001622,SIC0015414,PA00000004,2022-01-02,12:05:21,
SCPA00001623,SCPA00001623,SIC0004750,PA00000004,2022-01-02,12:05:21,
SCPA00001624,SCPA00001624,SIC0002289,PA00000004,2022-01-02,12:05:21,
SCPA00001625,SCPA00001625,SIC0016197,PA00000004,2022-01-02,12:05:21,
SCPA00001626,SCPA00001626,SIC0015791,PA00000004,2022-01-02,12:05:21,
SCPA00001627,SCPA00001627,SIC0005882,PA00000004,2022-01-02,12:05:21,
SCPA00001628,SCPA00001628,SIC0005359,PA00000004,2022-01-02,12:05:21,
SCPA00001629,SCPA00001629,SIC0012188,PA00000004,2022-01-02,12:05:21,
SCPA00001630,SCPA00001630,SIC0001744,PA00000004,2022-01-02,12:05:21,
SCPA00001631,SCPA00001631,SIC0004629,PA00000004,2022-01-02,12:05:21,
SCPA00001632,SCPA00001632,SIC0014808,PA00000004,2022-01-02,12:05:21,
SCPA00001633,SCPA00001633,SIC0003831,PA00000004,2022-01-02,12:05:21,
SCPA00001634,SCPA00001634,SIC0000356,PA00000004,2022-01-02,12:05:21,
SCPA00001635,SCPA00001635,SIC0015951,PA00000004,2022-01-02,12:05:21,
SCPA00001636,SCPA00001636,SIC0016448,PA00000004,2022-01-02,12:05:21,
SCPA00001637,SCPA00001637,SIC0003012,PA00000004,2022-01-02,12:05:21,
SCPA00001638,SCPA00001638,SIC0002567,PA00000004,2022-01-02,12:05:21,
SCPA00001639,SCPA00001639,SIC0001228,PA00000004,2022-01-02,12:05:21,
SCPA00001640,SCPA00001640,SIC0005987,PA00000004,2022-01-02,12:05:21,
SCPA00001641,SCPA00001641,SIC0008913,PA00000004,2022-01-02,12:05:21,
SCPA00001642,SCPA00001642,SIC0016293,PA00000004,2022-01-02,12:05:21,
SCPA00001643,SCPA00001643,SIC0002774,PA00000004,2022-01-02,12:05:21,
SCPA00001644,SCPA00001644,SIC0004450,PA00000004,2022-01-02,12:05:21,
SCPA00001645,SCPA00001645,SIC0017719,PA00000004,2022-01-02,12:05:21,
SCPA00001646,SCPA00001646,SIC0015195,PA00000004,2022-01-02,12:05:21,
SCPA00001647,SCPA00001647,SIC0012412,PA00000004,2022-01-02,12:05:21,
SCPA00001648,SCPA00001648,SIC0002052,PA00000004,2022-01-02,12:05:21,
SCPA00001649,SCPA00001649,SIC0013137,PA00000004,2022-01-02,12:05:21,
SCPA00001650,SCPA00001650,SIC0017605,PA00000004,2022-01-02,12:05:21,
SCPA00001651,SCPA00001651,SIC0017241,PA00000004,2022-01-02,12:05:21,
SCPA00001652,SCPA00001652,SIC0016025,PA00000004,2022-01-02,12:05:21,
SCPA00001653,SCPA00001653,SIC0016479,PA00000004,2022-01-02,12:05:21,
SCPA00001654,SCPA00001654,SIC0005146,PA00000004,2022-01-02,12:05:21,
SCPA00001655,SCPA00001655,SIC0015462,PA00000004,2022-01-02,12:05:21,
SCPA00001656,SCPA00001656,SIC0015691,PA00000004,2022-01-02,12:05:21,
SCPA00001657,SCPA00001657,SIC0012737,PA00000004,2022-01-02,12:05:21,
SCPA00001658,SCPA00001658,SIC0012878,PA00000004,2022-01-02,12:05:21,
SCPA00001659,SCPA00001659,SIC0011190,PA00000004,2022-01-02,12:05:21,
SCPA00001660,SCPA00001660,SIC0003869,PA00000004,2022-01-02,12:05:21,
SCPA00001661,SCPA00001661,SIC0014902,PA00000004,2022-01-02,12:05:21,
SCPA00001662,SCPA00001662,SIC0001139,PA00000004,2022-01-02,12:05:21,
SCPA00001663,SCPA00001663,SIC0014665,PA00000004,2022-01-02,12:05:21,
SCPA00001664,SCPA00001664,SIC0014632,PA00000004,2022-01-02,12:05:21,
SCPA00001665,SCPA00001665,SIC0009316,PA00000004,2022-01-02,12:05:21,
SCPA00001666,SCPA00001666,SIC0009174,PA00000004,2022-01-02,12:05:21,
SCPA00001667,SCPA00001667,SIC0000685,PA00000004,2022-01-02,12:05:21,
SCPA00001668,SCPA00001668,SIC0009496,PA00000004,2022-01-02,12:05:21,
SCPA00001669,SCPA00001669,SIC0004389,PA00000004,2022-01-02,12:05:21,
SCPA00001670,SCPA00001670,SIC0002871,PA00000004,2022-01-02,12:05:21,
SCPA00001671,SCPA00001671,SIC0003811,PA00000004,2022-01-02,12:05:21,
SCPA00001672,SCPA00001672,SIC0014115,PA00000004,2022-01-02,12:05:21,
SCPA00001673,SCPA00001673,SIC0016527,PA00000004,2022-01-02,12:05:21,
SCPA00001674,SCPA00001674,SIC0017252,PA00000004,2022-01-02,12:05:21,
SCPA00001675,SCPA00001675,SIC0009287,PA00000004,2022-01-02,12:05:21,
SCPA00001676,SCPA00001676,SIC0005015,PA00000004,2022-01-02,12:05:21,
SCPA00001677,SCPA00001677,SIC0005174,PA00000004,2022-01-02,12:05:21,
SCPA00001678,SCPA00001678,SIC0011113,PA00000004,2022-01-02,12:05:21,
SCPA00001679,SCPA00001679,SIC0004885,PA00000004,2022-01-02,12:05:21,
SCPA00001680,SCPA00001680,SIC0001128,PA00000004,2022-01-02,12:05:21,
SCPA00001681,SCPA00001681,SIC0003999,PA00000004,2022-01-02,12:05:21,
SCPA00001682,SCPA00001682,SIC0001486,PA00000004,2022-01-02,12:05:21,
SCPA00001683,SCPA00001683,SIC0012460,PA00000004,2022-01-02,12:05:21,
SCPA00001684,SCPA00001684,SIC0014093,PA00000004,2022-01-02,12:05:21,
SCPA00001685,SCPA00001685,SIC0002543,PA00000004,2022-01-02,12:05:21,
SCPA00001686,SCPA00001686,SIC0003112,PA00000004,2022-01-02,12:05:21,
SCPA00001687,SCPA00001687,SIC0016357,PA00000004,2022-01-02,12:05:21,
SCPA00001688,SCPA00001688,SIC0009041,PA00000004,2022-01-02,12:05:21,
SCPA00001689,SCPA00001689,SIC0003223,PA00000004,2022-01-02,12:05:21,
SCPA00001690,SCPA00001690,SIC0010513,PA00000004,2022-01-02,12:05:21,
SCPA00001691,SCPA00001691,SIC0016800,PA00000004,2022-01-02,12:05:21,
SCPA00001692,SCPA00001692,SIC0005236,PA00000004,2022-01-02,12:05:21,
SCPA00001693,SCPA00001693,SIC0006223,PA00000004,2022-01-02,12:05:21,
SCPA00001694,SCPA00001694,SIC0004829,PA00000004,2022-01-02,12:05:21,
SCPA00001695,SCPA00001695,SIC0004506,PA00000004,2022-01-02,12:05:21,
SCPA00001696,SCPA00001696,SIC0005634,PA00000004,2022-01-02,12:05:21,
SCPA00001697,SCPA00001697,SIC0003992,PA00000004,2022-01-02,12:05:21,
SCPA00001698,SCPA00001698,SIC0013722,PA00000004,2022-01-02,12:05:21,
SCPA00001699,SCPA00001699,SIC0011330,PA00000004,2022-01-02,12:05:21,
SCPA00001700,SCPA00001700,SIC0004716,PA00000004,2022-01-02,12:05:21,
SCPA00001701,SCPA00001701,SIC0012309,PA00000004,2022-01-02,12:05:21,
SCPA00001702,SCPA00001702,SIC0001772,PA00000004,2022-01-02,12:05:21,
SCPA00001703,SCPA00001703,SIC0001177,PA00000004,2022-01-02,12:05:21,
SCPA00001704,SCPA00001704,SIC0012592,PA00000004,2022-01-02,12:05:21,
SCPA00001705,SCPA00001705,SIC0011192,PA00000004,2022-01-02,12:05:21,
SCPA00001706,SCPA00001706,SIC0003874,PA00000004,2022-01-02,12:05:21,
SCPA00001707,SCPA00001707,SIC0013200,PA00000004,2022-01-02,12:05:21,
SCPA00001708,SCPA00001708,SIC0017764,PA00000004,2022-01-02,12:05:21,
SCPA00001709,SCPA00001709,SIC0000528,PA00000004,2022-01-02,12:05:21,
SCPA00001710,SCPA00001710,SIC0004525,PA00000004,2022-01-02,12:05:21,
SCPA00001711,SCPA00001711,SIC0003224,PA00000004,2022-01-02,12:05:21,
SCPA00001712,SCPA00001712,SIC0016877,PA00000004,2022-01-02,12:05:21,
SCPA00001713,SCPA00001713,SIC0014077,PA00000004,2022-01-02,12:05:21,
SCPA00001714,SCPA00001714,SIC0009562,PA00000004,2022-01-02,12:05:21,
SCPA00001715,SCPA00001715,SIC0006627,PA00000004,2022-01-02,12:05:21,
SCPA00001716,SCPA00001716,SIC0011696,PA00000004,2022-01-02,12:05:21,
SCPA00001717,SCPA00001717,SIC0006436,PA00000004,2022-01-02,12:05:21,
SCPA00001718,SCPA00001718,SIC0012587,PA00000004,2022-01-02,12:05:21,
SCPA00001719,SCPA00001719,SIC0005725,PA00000004,2022-01-02,12:05:21,
SCPA00001720,SCPA00001720,SIC0001655,PA00000004,2022-01-02,12:05:21,
SCPA00001721,SCPA00001721,SIC0002806,PA00000004,2022-01-02,12:05:21,
SCPA00001722,SCPA00001722,SIC0009803,PA00000004,2022-01-02,12:05:21,
SCPA00001723,SCPA00001723,SIC0006028,PA00000004,2022-01-02,12:05:21,
SCPA00001724,SCPA00001724,SIC0011834,PA00000004,2022-01-02,12:05:21,
SCPA00001725,SCPA00001725,SIC0000903,PA00000004,2022-01-02,12:05:21,
SCPA00001726,SCPA00001726,SIC0002101,PA00000004,2022-01-02,12:05:21,
SCPA00001727,SCPA00001727,SIC0016400,PA00000004,2022-01-02,12:05:21,
SCPA00001728,SCPA00001728,SIC0005800,PA00000004,2022-01-02,12:05:21,
SCPA00001729,SCPA00001729,SIC0004536,PA00000004,2022-01-02,12:05:21,
SCPA00001730,SCPA00001730,SIC0011115,PA00000004,2022-01-02,12:05:21,
SCPA00001731,SCPA00001731,SIC0016918,PA00000004,2022-01-02,12:05:21,
SCPA00001732,SCPA00001732,SIC0005377,PA00000004,2022-01-02,12:05:21,
SCPA00001733,SCPA00001733,SIC0006200,PA00000004,2022-01-02,12:05:21,
SCPA00001734,SCPA00001734,SIC0002507,PA00000004,2022-01-02,12:05:21,
SCPA00001735,SCPA00001735,SIC0002404,PA00000004,2022-01-02,12:05:21,
SCPA00001736,SCPA00001736,SIC0011611,PA00000004,2022-01-02,12:05:21,
SCPA00001737,SCPA00001737,SIC0010251,PA00000004,2022-01-02,12:05:21,
SCPA00001738,SCPA00001738,SIC0015942,PA00000004,2022-01-02,12:05:21,
SCPA00001739,SCPA00001739,SIC0009623,PA00000004,2022-01-02,12:05:21,
SCPA00001740,SCPA00001740,SIC0001254,PA00000004,2022-01-02,12:05:21,
SCPA00001741,SCPA00001741,SIC0000133,PA00000004,2022-01-02,12:05:21,
SCPA00001742,SCPA00001742,SIC0005242,PA00000004,2022-01-02,12:05:21,
SCPA00001743,SCPA00001743,SIC0000143,PA00000004,2022-01-02,12:05:21,
SCPA00001744,SCPA00001744,SIC0015984,PA00000004,2022-01-02,12:05:21,
SCPA00001745,SCPA00001745,SIC0015319,PA00000004,2022-01-02,12:05:21,
SCPA00001746,SCPA00001746,SIC0004495,PA00000004,2022-01-02,12:05:21,
SCPA00001747,SCPA00001747,SIC0013080,PA00000004,2022-01-02,12:05:21,
SCPA00001748,SCPA00001748,SIC0011938,PA00000004,2022-01-02,12:05:21,
SCPA00001749,SCPA00001749,SIC0002685,PA00000004,2022-01-02,12:05:21,
SCPA00001750,SCPA00001750,SIC0009009,PA00000004,2022-01-02,12:05:21,
SCPA00001751,SCPA00001751,SIC0004853,PA00000004,2022-01-02,12:05:21,
SCPA00001752,SCPA00001752,SIC0016436,PA00000004,2022-01-02,12:05:21,
SCPA00001753,SCPA00001753,SIC0015660,PA00000004,2022-01-02,12:05:21,
SCPA00001754,SCPA00001754,SIC0008964,PA00000004,2022-01-02,12:05:21,
SCPA00001755,SCPA00001755,SIC0010252,PA00000004,2022-01-02,12:05:21,
SCPA00001756,SCPA00001756,SIC0014968,PA00000004,2022-01-02,12:05:21,
SCPA00001757,SCPA00001757,SIC0017641,PA00000004,2022-01-02,12:05:21,
SCPA00001758,SCPA00001758,SIC0014784,PA00000004,2022-01-02,12:05:21,
SCPA00001759,SCPA00001759,SIC0014259,PA00000004,2022-01-02,12:05:21,
SCPA00001760,SCPA00001760,SIC0014355,PA00000004,2022-01-02,12:05:21,
SCPA00001761,SCPA00001761,SIC0006349,PA00000004,2022-01-02,12:05:21,
SCPA00001762,SCPA00001762,SIC0014116,PA00000004,2022-01-02,12:05:21,
SCPA00001763,SCPA00001763,SIC0016785,PA00000004,2022-01-02,12:05:21,
SCPA00001764,SCPA00001764,SIC0014477,PA00000004,2022-01-02,12:05:21,
SCPA00001765,SCPA00001765,SIC0001985,PA00000004,2022-01-02,12:05:21,
SCPA00001766,SCPA00001766,SIC0014131,PA00000004,2022-01-02,12:05:21,
SCPA00001767,SCPA00001767,SIC0012674,PA00000004,2022-01-02,12:05:21,
SCPA00001768,SCPA00001768,SIC0012403,PA00000004,2022-01-02,12:05:21,
SCPA00001769,SCPA00001769,SIC0015280,PA00000004,2022-01-02,12:05:21,
SCPA00001770,SCPA00001770,SIC0016770,PA00000004,2022-01-02,12:05:21,
SCPA00001771,SCPA00001771,SIC0006250,PA00000004,2022-01-02,12:05:21,
SCPA00001772,SCPA00001772,SIC0003792,PA00000004,2022-01-02,12:05:21,
SCPA00001773,SCPA00001773,SIC0000692,PA00000004,2022-01-02,12:05:21,
SCPA00001774,SCPA00001774,SIC0009756,PA00000004,2022-01-02,12:05:21,
SCPA00001775,SCPA00001775,SIC0003940,PA00000004,2022-01-02,12:05:21,
SCPA00001776,SCPA00001776,SIC0004102,PA00000004,2022-01-02,12:05:21,
SCPA00001777,SCPA00001777,SIC0008692,PA00000004,2022-01-02,12:05:21,
SCPA00001778,SCPA00001778,SIC0001708,PA00000004,2022-01-02,12:05:21,
SCPA00001779,SCPA00001779,SIC0009079,PA00000004,2022-01-02,12:05:21,
SCPA00001780,SCPA00001780,SIC0016073,PA00000004,2022-01-02,12:05:21,
SCPA00001781,SCPA00001781,SIC0002408,PA00000004,2022-01-02,12:05:21,
SCPA00001782,SCPA00001782,SIC0000030,PA00000004,2022-01-02,12:05:21,
SCPA00001783,SCPA00001783,SIC0001402,PA00000004,2022-01-02,12:05:21,
SCPA00001784,SCPA00001784,SIC0017091,PA00000004,2022-01-02,12:05:21,
SCPA00001785,SCPA00001785,SIC0015305,PA00000004,2022-01-02,12:05:21,
SCPA00001786,SCPA00001786,SIC0003719,PA00000004,2022-01-02,12:05:21,
SCPA00001787,SCPA00001787,SIC0010997,PA00000004,2022-01-02,12:05:21,
SCPA00001788,SCPA00001788,SIC0009536,PA00000004,2022-01-02,12:05:21,
SCPA00001789,SCPA00001789,SIC0009835,PA00000004,2022-01-02,12:05:21,
SCPA00001790,SCPA00001790,SIC0013924,PA00000004,2022-01-02,12:05:21,
SCPA00001791,SCPA00001791,SIC0003850,PA00000004,2022-01-02,12:05:21,
SCPA00001792,SCPA00001792,SIC0009153,PA00000004,2022-01-02,12:05:21,
SCPA00001793,SCPA00001793,SIC0005300,PA00000004,2022-01-02,12:05:21,
SCPA00001794,SCPA00001794,SIC0011612,PA00000004,2022-01-02,12:05:21,
SCPA00001795,SCPA00001795,SIC0003448,PA00000004,2022-01-02,12:05:21,
SCPA00001796,SCPA00001796,SIC0010966,PA00000004,2022-01-02,12:05:21,
SCPA00001797,SCPA00001797,SIC0015336,PA00000004,2022-01-02,12:05:21,
SCPA00001798,SCPA00001798,SIC0006560,PA00000004,2022-01-02,12:05:21,
SCPA00001799,SCPA00001799,SIC0001336,PA00000004,2022-01-02,12:05:21,
SCPA00001800,SCPA00001800,SIC0000918,PA00000004,2022-01-02,12:05:21,
SCPA00001801,SCPA00001801,SIC0014620,PA00000004,2022-01-02,12:05:21,
SCPA00001802,SCPA00001802,SIC0013541,PA00000004,2022-01-02,12:05:21,
SCPA00001803,SCPA00001803,SIC0011277,PA00000004,2022-01-02,12:05:21,
SCPA00001804,SCPA00001804,SIC0005656,PA00000004,2022-01-02,12:05:21,
SCPA00001805,SCPA00001805,SIC0013130,PA00000004,2022-01-02,12:05:21,
SCPA00001806,SCPA00001806,SIC0011983,PA00000004,2022-01-02,12:05:21,
SCPA00001807,SCPA00001807,SIC0010793,PA00000004,2022-01-02,12:05:21,
SCPA00001808,SCPA00001808,SIC0009492,PA00000004,2022-01-02,12:05:21,
SCPA00001809,SCPA00001809,SIC0003984,PA00000004,2022-01-02,12:05:21,
SCPA00001810,SCPA00001810,SIC0009056,PA00000004,2022-01-02,12:05:21,
SCPA00001811,SCPA00001811,SIC0017757,PA00000004,2022-01-02,12:05:21,
SCPA00001812,SCPA00001812,SIC0003651,PA00000004,2022-01-02,12:05:21,
SCPA00001813,SCPA00001813,SIC0006407,PA00000004,2022-01-02,12:05:21,
SCPA00001814,SCPA00001814,SIC0012968,PA00000004,2022-01-02,12:05:21,
SCPA00001815,SCPA00001815,SIC0014035,PA00000004,2022-01-02,12:05:21,
SCPA00001816,SCPA00001816,SIC0011271,PA00000004,2022-01-02,12:05:21,
SCPA00001817,SCPA00001817,SIC0017402,PA00000004,2022-01-02,12:05:21,
SCPA00001818,SCPA00001818,SIC0009752,PA00000004,2022-01-02,12:05:21,
SCPA00001819,SCPA00001819,SIC0017755,PA00000004,2022-01-02,12:05:21,
SCPA00001820,SCPA00001820,SIC0015672,PA00000004,2022-01-02,12:05:21,
SCPA00001821,SCPA00001821,SIC0001836,PA00000004,2022-01-02,12:05:21,
