Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00021034,SCPA00021034,SIC0005439,PA00000001,2022-01-02,12:05:21,
SCPA00021035,SCPA00021035,SIC0000968,PA00000001,2022-01-02,12:05:21,
SCPA00021036,SCPA00021036,SIC0017187,PA00000001,2022-01-02,12:05:21,
SCPA00021037,SCPA00021037,SIC0002704,PA00000001,2022-01-02,12:05:21,
SCPA00021038,SCPA00021038,SIC0000009,PA00000001,2022-01-02,12:05:21,
SCPA00021039,SCPA00021039,SIC0012286,PA00000001,2022-01-02,12:05:21,
SCPA00021040,SCPA00021040,SIC0002644,PA00000001,2022-01-02,12:05:21,
SCPA00021041,SCPA00021041,SIC0009914,PA00000001,2022-01-02,12:05:21,
SCPA00021042,SCPA00021042,SIC0012303,PA00000001,2022-01-02,12:05:21,
SCPA00021043,SCPA00021043,SIC0011325,PA00000001,2022-01-02,12:05:21,
SCPA00021044,SCPA00021044,SIC0004030,PA00000001,2022-01-02,12:05:21,
SCPA00021045,SCPA00021045,SIC0012835,PA00000001,2022-01-02,12:05:21,
SCPA00021046,SCPA00021046,SIC0015196,PA00000001,2022-01-02,12:05:21,
SCPA00021047,SCPA00021047,SIC0010867,PA00000001,2022-01-02,12:05:21,
SCPA00021048,SCPA00021048,SIC0001349,PA00000001,2022-01-02,12:05:21,
SCPA00021049,SCPA00021049,SIC0010443,PA00000001,2022-01-02,12:05:21,
SCPA00021050,SCPA00021050,SIC0003886,PA00000001,2022-01-02,12:05:21,
SCPA00021051,SCPA00021051,SIC0004660,PA00000001,2022-01-02,12:05:21,
SCPA00021052,SCPA00021052,SIC0016138,PA00000001,2022-01-02,12:05:21,
SCPA00021053,SCPA00021053,SIC0012357,PA00000001,2022-01-02,12:05:21,
SCPA00021054,SCPA00021054,SIC0014911,PA00000001,2022-01-02,12:05:21,
SCPA00021055,SCPA00021055,SIC0010119,PA00000001,2022-01-02,12:05:21,
SCPA00021056,SCPA00021056,SIC0001251,PA00000001,2022-01-02,12:05:21,
SCPA00021057,SCPA00021057,SIC0013770,PA00000001,2022-01-02,12:05:21,
SCPA00021058,SCPA00021058,SIC0000784,PA00000001,2022-01-02,12:05:21,
SCPA00021059,SCPA00021059,SIC0010107,PA00000001,2022-01-02,12:05:21,
SCPA00021060,SCPA00021060,SIC0015684,PA00000001,2022-01-02,12:05:21,
SCPA00021061,SCPA00021061,SIC0004752,PA00000001,2022-01-02,12:05:21,
SCPA00021062,SCPA00021062,SIC0001847,PA00000001,2022-01-02,12:05:21,
SCPA00021063,SCPA00021063,SIC0015053,PA00000001,2022-01-02,12:05:21,
SCPA00021064,SCPA00021064,SIC0009940,PA00000001,2022-01-02,12:05:21,
SCPA00021065,SCPA00021065,SIC0017060,PA00000001,2022-01-02,12:05:21,
SCPA00021066,SCPA00021066,SIC0016771,PA00000001,2022-01-02,12:05:21,
SCPA00021067,SCPA00021067,SIC0000646,PA00000001,2022-01-02,12:05:21,
SCPA00021068,SCPA00021068,SIC0001493,PA00000001,2022-01-02,12:05:21,
SCPA00021069,SCPA00021069,SIC0006307,PA00000001,2022-01-02,12:05:21,
SCPA00021070,SCPA00021070,SIC0009639,PA00000001,2022-01-02,12:05:21,
SCPA00021071,SCPA00021071,SIC0010309,PA00000001,2022-01-02,12:05:21,
SCPA00021072,SCPA00021072,SIC0012719,PA00000001,2022-01-02,12:05:21,
SCPA00021073,SCPA00021073,SIC0010258,PA00000001,2022-01-02,12:05:21,
SCPA00021074,SCPA00021074,SIC0004290,PA00000001,2022-01-02,12:05:21,
SCPA00021075,SCPA00021075,SIC0013185,PA00000001,2022-01-02,12:05:21,
SCPA00021076,SCPA00021076,SIC0010762,PA00000001,2022-01-02,12:05:21,
SCPA00021077,SCPA00021077,SIC0011183,PA00000001,2022-01-02,12:05:21,
SCPA00021078,SCPA00021078,SIC0012411,PA00000001,2022-01-02,12:05:21,
SCPA00021079,SCPA00021079,SIC0009814,PA00000001,2022-01-02,12:05:21,
SCPA00021080,SCPA00021080,SIC0010876,PA00000001,2022-01-02,12:05:21,
SCPA00021081,SCPA00021081,SIC0002742,PA00000001,2022-01-02,12:05:21,
SCPA00021082,SCPA00021082,SIC0014929,PA00000001,2022-01-02,12:05:21,
SCPA00021083,SCPA00021083,SIC0003055,PA00000001,2022-01-02,12:05:21,
SCPA00021084,SCPA00021084,SIC0016206,PA00000001,2022-01-02,12:05:21,
SCPA00021085,SCPA00021085,SIC0000103,PA00000001,2022-01-02,12:05:21,
SCPA00021086,SCPA00021086,SIC0006437,PA00000001,2022-01-02,12:05:21,
SCPA00021087,SCPA00021087,SIC0017226,PA00000001,2022-01-02,12:05:21,
SCPA00021088,SCPA00021088,SIC0003500,PA00000001,2022-01-02,12:05:21,
SCPA00021089,SCPA00021089,SIC0002702,PA00000001,2022-01-02,12:05:21,
SCPA00021090,SCPA00021090,SIC0008991,PA00000001,2022-01-02,12:05:21,
SCPA00021091,SCPA00021091,SIC0016413,PA00000001,2022-01-02,12:05:21,
SCPA00021092,SCPA00021092,SIC0009920,PA00000001,2022-01-02,12:05:21,
SCPA00021093,SCPA00021093,SIC0012550,PA00000001,2022-01-02,12:05:21,
SCPA00021094,SCPA00021094,SIC0012947,PA00000001,2022-01-02,12:05:21,
SCPA00021095,SCPA00021095,SIC0001894,PA00000001,2022-01-02,12:05:21,
SCPA00021096,SCPA00021096,SIC0000143,PA00000001,2022-01-02,12:05:21,
SCPA00021097,SCPA00021097,SIC0016230,PA00000001,2022-01-02,12:05:21,
SCPA00021098,SCPA00021098,SIC0002886,PA00000001,2022-01-02,12:05:21,
SCPA00021099,SCPA00021099,SIC0014386,PA00000001,2022-01-02,12:05:21,
SCPA00021100,SCPA00021100,SIC0006399,PA00000001,2022-01-02,12:05:21,
SCPA00021101,SCPA00021101,SIC0001753,PA00000001,2022-01-02,12:05:21,
SCPA00021102,SCPA00021102,SIC0005597,PA00000001,2022-01-02,12:05:21,
SCPA00021103,SCPA00021103,SIC0017476,PA00000001,2022-01-02,12:05:21,
SCPA00021104,SCPA00021104,SIC0017655,PA00000001,2022-01-02,12:05:21,
SCPA00021105,SCPA00021105,SIC0012358,PA00000001,2022-01-02,12:05:21,
SCPA00021106,SCPA00021106,SIC0016724,PA00000001,2022-01-02,12:05:21,
SCPA00021107,SCPA00021107,SIC0012096,PA00000001,2022-01-02,12:05:21,
SCPA00021108,SCPA00021108,SIC0014017,PA00000001,2022-01-02,12:05:21,
SCPA00021109,SCPA00021109,SIC0004405,PA00000001,2022-01-02,12:05:21,
SCPA00021110,SCPA00021110,SIC0009858,PA00000001,2022-01-02,12:05:21,
SCPA00021111,SCPA00021111,SIC0001325,PA00000001,2022-01-02,12:05:21,
SCPA00021112,SCPA00021112,SIC0010227,PA00000001,2022-01-02,12:05:21,
SCPA00021113,SCPA00021113,SIC0013095,PA00000001,2022-01-02,12:05:21,
SCPA00021114,SCPA00021114,SIC0004046,PA00000001,2022-01-02,12:05:21,
SCPA00021115,SCPA00021115,SIC0011946,PA00000001,2022-01-02,12:05:21,
SCPA00021116,SCPA00021116,SIC0016923,PA00000001,2022-01-02,12:05:21,
SCPA00021117,SCPA00021117,SIC0014753,PA00000001,2022-01-02,12:05:21,
SCPA00021118,SCPA00021118,SIC0000146,PA00000001,2022-01-02,12:05:21,
SCPA00021119,SCPA00021119,SIC0001074,PA00000001,2022-01-02,12:05:21,
SCPA00021120,SCPA00021120,SIC0001201,PA00000001,2022-01-02,12:05:21,
SCPA00021121,SCPA00021121,SIC0016622,PA00000001,2022-01-02,12:05:21,
SCPA00021122,SCPA00021122,SIC0012763,PA00000001,2022-01-02,12:05:21,
SCPA00021123,SCPA00021123,SIC0015792,PA00000001,2022-01-02,12:05:21,
SCPA00021124,SCPA00021124,SIC0008790,PA00000001,2022-01-02,12:05:21,
SCPA00021125,SCPA00021125,SIC0004759,PA00000001,2022-01-02,12:05:21,
SCPA00021126,SCPA00021126,SIC0005066,PA00000001,2022-01-02,12:05:21,
SCPA00021127,SCPA00021127,SIC0000870,PA00000001,2022-01-02,12:05:21,
SCPA00021128,SCPA00021128,SIC0001504,PA00000001,2022-01-02,12:05:21,
SCPA00021129,SCPA00021129,SIC0011036,PA00000001,2022-01-02,12:05:21,
SCPA00021130,SCPA00021130,SIC0002875,PA00000001,2022-01-02,12:05:21,
SCPA00021131,SCPA00021131,SIC0016822,PA00000001,2022-01-02,12:05:21,
SCPA00021132,SCPA00021132,SIC0002271,PA00000001,2022-01-02,12:05:21,
SCPA00021133,SCPA00021133,SIC0004121,PA00000001,2022-01-02,12:05:21,
SCPA00021134,SCPA00021134,SIC0015811,PA00000001,2022-01-02,12:05:21,
SCPA00021135,SCPA00021135,SIC0011481,PA00000001,2022-01-02,12:05:21,
SCPA00021136,SCPA00021136,SIC0011098,PA00000001,2022-01-02,12:05:21,
SCPA00021137,SCPA00021137,SIC0009316,PA00000001,2022-01-02,12:05:21,
SCPA00021138,SCPA00021138,SIC0014236,PA00000001,2022-01-02,12:05:21,
SCPA00021139,SCPA00021139,SIC0009185,PA00000001,2022-01-02,12:05:21,
SCPA00021140,SCPA00021140,SIC0017408,PA00000001,2022-01-02,12:05:21,
SCPA00021141,SCPA00021141,SIC0005143,PA00000001,2022-01-02,12:05:21,
SCPA00021142,SCPA00021142,SIC0013650,PA00000001,2022-01-02,12:05:21,
SCPA00021143,SCPA00021143,SIC0014781,PA00000001,2022-01-02,12:05:21,
SCPA00021144,SCPA00021144,SIC0005288,PA00000001,2022-01-02,12:05:21,
SCPA00021145,SCPA00021145,SIC0012973,PA00000001,2022-01-02,12:05:21,
SCPA00021146,SCPA00021146,SIC0015471,PA00000001,2022-01-02,12:05:21,
SCPA00021147,SCPA00021147,SIC0005266,PA00000001,2022-01-02,12:05:21,
SCPA00021148,SCPA00021148,SIC0012765,PA00000001,2022-01-02,12:05:21,
SCPA00021149,SCPA00021149,SIC0015739,PA00000001,2022-01-02,12:05:21,
SCPA00021150,SCPA00021150,SIC0012086,PA00000001,2022-01-02,12:05:21,
SCPA00021151,SCPA00021151,SIC0016305,PA00000001,2022-01-02,12:05:21,
SCPA00021152,SCPA00021152,SIC0005978,PA00000001,2022-01-02,12:05:21,
SCPA00021153,SCPA00021153,SIC0011393,PA00000001,2022-01-02,12:05:21,
SCPA00021154,SCPA00021154,SIC0000060,PA00000001,2022-01-02,12:05:21,
SCPA00021155,SCPA00021155,SIC0011706,PA00000001,2022-01-02,12:05:21,
SCPA00021156,SCPA00021156,SIC0003209,PA00000001,2022-01-02,12:05:21,
SCPA00021157,SCPA00021157,SIC0006254,PA00000001,2022-01-02,12:05:21,
SCPA00021158,SCPA00021158,SIC0002258,PA00000001,2022-01-02,12:05:21,
SCPA00021159,SCPA00021159,SIC0014592,PA00000001,2022-01-02,12:05:21,
SCPA00021160,SCPA00021160,SIC0000522,PA00000001,2022-01-02,12:05:21,
SCPA00021161,SCPA00021161,SIC0009058,PA00000001,2022-01-02,12:05:21,
SCPA00021162,SCPA00021162,SIC0008662,PA00000001,2022-01-02,12:05:21,
SCPA00021163,SCPA00021163,SIC0009871,PA00000001,2022-01-02,12:05:21,
SCPA00021164,SCPA00021164,SIC0010225,PA00000001,2022-01-02,12:05:21,
SCPA00021165,SCPA00021165,SIC0016988,PA00000001,2022-01-02,12:05:21,
SCPA00021166,SCPA00021166,SIC0011304,PA00000001,2022-01-02,12:05:21,
SCPA00021167,SCPA00021167,SIC0005140,PA00000001,2022-01-02,12:05:21,
SCPA00021168,SCPA00021168,SIC0005301,PA00000001,2022-01-02,12:05:21,
SCPA00021169,SCPA00021169,SIC0014482,PA00000001,2022-01-02,12:05:21,
SCPA00021170,SCPA00021170,SIC0001431,PA00000001,2022-01-02,12:05:21,
SCPA00021171,SCPA00021171,SIC0014686,PA00000001,2022-01-02,12:05:21,
SCPA00021172,SCPA00021172,SIC0000399,PA00000001,2022-01-02,12:05:21,
SCPA00021173,SCPA00021173,SIC0017026,PA00000001,2022-01-02,12:05:21,
SCPA00021174,SCPA00021174,SIC0006551,PA00000001,2022-01-02,12:05:21,
SCPA00021175,SCPA00021175,SIC0017098,PA00000001,2022-01-02,12:05:21,
SCPA00021176,SCPA00021176,SIC0000210,PA00000001,2022-01-02,12:05:21,
SCPA00021177,SCPA00021177,SIC0008948,PA00000001,2022-01-02,12:05:21,
SCPA00021178,SCPA00021178,SIC0008795,PA00000001,2022-01-02,12:05:21,
SCPA00021179,SCPA00021179,SIC0005063,PA00000001,2022-01-02,12:05:21,
SCPA00021180,SCPA00021180,SIC0002989,PA00000001,2022-01-02,12:05:21,
SCPA00021181,SCPA00021181,SIC0003339,PA00000001,2022-01-02,12:05:21,
SCPA00021182,SCPA00021182,SIC0012273,PA00000001,2022-01-02,12:05:21,
SCPA00021183,SCPA00021183,SIC0000232,PA00000001,2022-01-02,12:05:21,
SCPA00021184,SCPA00021184,SIC0015854,PA00000001,2022-01-02,12:05:21,
SCPA00021185,SCPA00021185,SIC0000705,PA00000001,2022-01-02,12:05:21,
SCPA00021186,SCPA00021186,SIC0016554,PA00000001,2022-01-02,12:05:21,
SCPA00021187,SCPA00021187,SIC0014627,PA00000001,2022-01-02,12:05:21,
SCPA00021188,SCPA00021188,SIC0001598,PA00000001,2022-01-02,12:05:21,
SCPA00021189,SCPA00021189,SIC0009177,PA00000001,2022-01-02,12:05:21,
SCPA00021190,SCPA00021190,SIC0004282,PA00000001,2022-01-02,12:05:21,
SCPA00021191,SCPA00021191,SIC0014707,PA00000001,2022-01-02,12:05:21,
SCPA00021192,SCPA00021192,SIC0001053,PA00000001,2022-01-02,12:05:21,
SCPA00021193,SCPA00021193,SIC0006393,PA00000001,2022-01-02,12:05:21,
SCPA00021194,SCPA00021194,SIC0009077,PA00000001,2022-01-02,12:05:21,
SCPA00021195,SCPA00021195,SIC0013838,PA00000001,2022-01-02,12:05:21,
SCPA00021196,SCPA00021196,SIC0001381,PA00000001,2022-01-02,12:05:21,
SCPA00021197,SCPA00021197,SIC0004792,PA00000001,2022-01-02,12:05:21,
SCPA00021198,SCPA00021198,SIC0002746,PA00000001,2022-01-02,12:05:21,
SCPA00021199,SCPA00021199,SIC0002128,PA00000001,2022-01-02,12:05:21,
SCPA00021200,SCPA00021200,SIC0015309,PA00000001,2022-01-02,12:05:21,
SCPA00021201,SCPA00021201,SIC0017625,PA00000001,2022-01-02,12:05:21,
SCPA00021202,SCPA00021202,SIC0014940,PA00000001,2022-01-02,12:05:21,
SCPA00021203,SCPA00021203,SIC0003841,PA00000001,2022-01-02,12:05:21,
SCPA00021204,SCPA00021204,SIC0000642,PA00000001,2022-01-02,12:05:21,
SCPA00021205,SCPA00021205,SIC0003336,PA00000001,2022-01-02,12:05:21,
SCPA00021206,SCPA00021206,SIC0017151,PA00000001,2022-01-02,12:05:21,
SCPA00021207,SCPA00021207,SIC0017277,PA00000001,2022-01-02,12:05:21,
SCPA00021208,SCPA00021208,SIC0012914,PA00000001,2022-01-02,12:05:21,
SCPA00021209,SCPA00021209,SIC0014800,PA00000001,2022-01-02,12:05:21,
SCPA00021210,SCPA00021210,SIC0010885,PA00000001,2022-01-02,12:05:21,
SCPA00021211,SCPA00021211,SIC0005060,PA00000001,2022-01-02,12:05:21,
SCPA00021212,SCPA00021212,SIC0011984,PA00000001,2022-01-02,12:05:21,
SCPA00021213,SCPA00021213,SIC0006629,PA00000001,2022-01-02,12:05:21,
SCPA00021214,SCPA00021214,SIC0009846,PA00000001,2022-01-02,12:05:21,
SCPA00021215,SCPA00021215,SIC0016080,PA00000001,2022-01-02,12:05:21,
SCPA00021216,SCPA00021216,SIC0005101,PA00000001,2022-01-02,12:05:21,
SCPA00021217,SCPA00021217,SIC0004783,PA00000001,2022-01-02,12:05:21,
SCPA00021218,SCPA00021218,SIC0012894,PA00000001,2022-01-02,12:05:21,
SCPA00021219,SCPA00021219,SIC0003039,PA00000001,2022-01-02,12:05:21,
SCPA00021220,SCPA00021220,SIC0013651,PA00000001,2022-01-02,12:05:21,
SCPA00021221,SCPA00021221,SIC0003932,PA00000001,2022-01-02,12:05:21,
SCPA00021222,SCPA00021222,SIC0001673,PA00000001,2022-01-02,12:05:21,
SCPA00021223,SCPA00021223,SIC0011956,PA00000001,2022-01-02,12:05:21,
SCPA00021224,SCPA00021224,SIC0003481,PA00000001,2022-01-02,12:05:21,
SCPA00021225,SCPA00021225,SIC0009358,PA00000001,2022-01-02,12:05:21,
SCPA00021226,SCPA00021226,SIC0002662,PA00000001,2022-01-02,12:05:21,
SCPA00021227,SCPA00021227,SIC0000806,PA00000001,2022-01-02,12:05:21,
SCPA00021228,SCPA00021228,SIC0011062,PA00000001,2022-01-02,12:05:21,
SCPA00021229,SCPA00021229,SIC0001466,PA00000001,2022-01-02,12:05:21,
SCPA00021230,SCPA00021230,SIC0011383,PA00000001,2022-01-02,12:05:21,
SCPA00021231,SCPA00021231,SIC0014147,PA00000001,2022-01-02,12:05:21,
SCPA00021232,SCPA00021232,SIC0009959,PA00000001,2022-01-02,12:05:21,
SCPA00021233,SCPA00021233,SIC0013866,PA00000001,2022-01-02,12:05:21,
SCPA00021234,SCPA00021234,SIC0004460,PA00000001,2022-01-02,12:05:21,
SCPA00021235,SCPA00021235,SIC0013711,PA00000001,2022-01-02,12:05:21,
SCPA00021236,SCPA00021236,SIC0017652,PA00000001,2022-01-02,12:05:21,
SCPA00021237,SCPA00021237,SIC0011465,PA00000001,2022-01-02,12:05:21,
SCPA00021238,SCPA00021238,SIC0013888,PA00000001,2022-01-02,12:05:21,
SCPA00021239,SCPA00021239,SIC0001724,PA00000001,2022-01-02,12:05:21,
SCPA00021240,SCPA00021240,SIC0003733,PA00000001,2022-01-02,12:05:21,
SCPA00021241,SCPA00021241,SIC0008514,PA00000001,2022-01-02,12:05:21,
SCPA00021242,SCPA00021242,SIC0006394,PA00000001,2022-01-02,12:05:21,
SCPA00021243,SCPA00021243,SIC0012593,PA00000001,2022-01-02,12:05:21,
SCPA00021244,SCPA00021244,SIC0013761,PA00000001,2022-01-02,12:05:21,
SCPA00021245,SCPA00021245,SIC0004308,PA00000001,2022-01-02,12:05:21,
SCPA00021246,SCPA00021246,SIC0013863,PA00000001,2022-01-02,12:05:21,
SCPA00021247,SCPA00021247,SIC0014984,PA00000001,2022-01-02,12:05:21,
SCPA00021248,SCPA00021248,SIC0001558,PA00000001,2022-01-02,12:05:21,
SCPA00021249,SCPA00021249,SIC0002888,PA00000001,2022-01-02,12:05:21,
SCPA00021250,SCPA00021250,SIC0017366,PA00000001,2022-01-02,12:05:21,
SCPA00021251,SCPA00021251,SIC0000496,PA00000001,2022-01-02,12:05:21,
SCPA00021252,SCPA00021252,SIC0016112,PA00000001,2022-01-02,12:05:21,
SCPA00021253,SCPA00021253,SIC0001540,PA00000001,2022-01-02,12:05:21,
SCPA00021254,SCPA00021254,SIC0006149,PA00000001,2022-01-02,12:05:21,
SCPA00021255,SCPA00021255,SIC0005928,PA00000001,2022-01-02,12:05:21,
SCPA00021256,SCPA00021256,SIC0010533,PA00000001,2022-01-02,12:05:21,
SCPA00021257,SCPA00021257,SIC0014491,PA00000001,2022-01-02,12:05:21,
SCPA00021258,SCPA00021258,SIC0009342,PA00000001,2022-01-02,12:05:21,
SCPA00021259,SCPA00021259,SIC0012203,PA00000001,2022-01-02,12:05:21,
SCPA00021260,SCPA00021260,SIC0012677,PA00000001,2022-01-02,12:05:21,
SCPA00021261,SCPA00021261,SIC0002781,PA00000001,2022-01-02,12:05:21,
SCPA00021262,SCPA00021262,SIC0003506,PA00000001,2022-01-02,12:05:21,
SCPA00021263,SCPA00021263,SIC0006382,PA00000001,2022-01-02,12:05:21,
SCPA00021264,SCPA00021264,SIC0014446,PA00000001,2022-01-02,12:05:21,
SCPA00021265,SCPA00021265,SIC0009827,PA00000001,2022-01-02,12:05:21,
SCPA00021266,SCPA00021266,SIC0003192,PA00000001,2022-01-02,12:05:21,
SCPA00021267,SCPA00021267,SIC0005051,PA00000001,2022-01-02,12:05:21,
SCPA00021268,SCPA00021268,SIC0001488,PA00000001,2022-01-02,12:05:21,
SCPA00021269,SCPA00021269,SIC0000238,PA00000001,2022-01-02,12:05:21,
SCPA00021270,SCPA00021270,SIC0017623,PA00000001,2022-01-02,12:05:21,
SCPA00021271,SCPA00021271,SIC0003414,PA00000001,2022-01-02,12:05:21,
SCPA00021272,SCPA00021272,SIC0004513,PA00000001,2022-01-02,12:05:21,
SCPA00021273,SCPA00021273,SIC0005126,PA00000001,2022-01-02,12:05:21,
SCPA00021274,SCPA00021274,SIC0009856,PA00000001,2022-01-02,12:05:21,
SCPA00021275,SCPA00021275,SIC0013423,PA00000001,2022-01-02,12:05:21,
SCPA00021276,SCPA00021276,SIC0009878,PA00000001,2022-01-02,12:05:21,
SCPA00021277,SCPA00021277,SIC0012013,PA00000001,2022-01-02,12:05:21,
SCPA00021278,SCPA00021278,SIC0012996,PA00000001,2022-01-02,12:05:21,
SCPA00021279,SCPA00021279,SIC0008525,PA00000001,2022-01-02,12:05:21,
SCPA00021280,SCPA00021280,SIC0016192,PA00000001,2022-01-02,12:05:21,
SCPA00021281,SCPA00021281,SIC0003467,PA00000001,2022-01-02,12:05:21,
SCPA00021282,SCPA00021282,SIC0010561,PA00000001,2022-01-02,12:05:21,
SCPA00021283,SCPA00021283,SIC0016589,PA00000001,2022-01-02,12:05:21,
SCPA00021284,SCPA00021284,SIC0001317,PA00000001,2022-01-02,12:05:21,
SCPA00021285,SCPA00021285,SIC0006389,PA00000001,2022-01-02,12:05:21,
SCPA00021286,SCPA00021286,SIC0003956,PA00000001,2022-01-02,12:05:21,
SCPA00021287,SCPA00021287,SIC0004028,PA00000001,2022-01-02,12:05:21,
SCPA00021288,SCPA00021288,SIC0003139,PA00000001,2022-01-02,12:05:21,
SCPA00021289,SCPA00021289,SIC0002917,PA00000001,2022-01-02,12:05:21,
SCPA00021290,SCPA00021290,SIC0009046,PA00000001,2022-01-02,12:05:21,
SCPA00021291,SCPA00021291,SIC0000920,PA00000001,2022-01-02,12:05:21,
SCPA00021292,SCPA00021292,SIC0010102,PA00000001,2022-01-02,12:05:21,
SCPA00021293,SCPA00021293,SIC0016473,PA00000001,2022-01-02,12:05:21,
SCPA00021294,SCPA00021294,SIC0003372,PA00000001,2022-01-02,12:05:21,
SCPA00021295,SCPA00021295,SIC0008774,PA00000001,2022-01-02,12:05:21,
SCPA00021296,SCPA00021296,SIC0003171,PA00000001,2022-01-02,12:05:21,
SCPA00021297,SCPA00021297,SIC0006126,PA00000001,2022-01-02,12:05:21,
SCPA00021298,SCPA00021298,SIC0011345,PA00000001,2022-01-02,12:05:21,
SCPA00021299,SCPA00021299,SIC0015834,PA00000001,2022-01-02,12:05:21,
SCPA00021300,SCPA00021300,SIC0000588,PA00000001,2022-01-02,12:05:21,
SCPA00021301,SCPA00021301,SIC0014733,PA00000001,2022-01-02,12:05:21,
SCPA00021302,SCPA00021302,SIC0005198,PA00000001,2022-01-02,12:05:21,
SCPA00021303,SCPA00021303,SIC0015191,PA00000001,2022-01-02,12:05:21,
SCPA00021304,SCPA00021304,SIC0010537,PA00000001,2022-01-02,12:05:21,
SCPA00021305,SCPA00021305,SIC0005900,PA00000001,2022-01-02,12:05:21,
SCPA00021306,SCPA00021306,SIC0003052,PA00000001,2022-01-02,12:05:21,
SCPA00021307,SCPA00021307,SIC0009452,PA00000001,2022-01-02,12:05:21,
SCPA00021308,SCPA00021308,SIC0012018,PA00000001,2022-01-02,12:05:21,
SCPA00021309,SCPA00021309,SIC0016868,PA00000001,2022-01-02,12:05:21,
SCPA00021310,SCPA00021310,SIC0000934,PA00000001,2022-01-02,12:05:21,
SCPA00021311,SCPA00021311,SIC0003342,PA00000001,2022-01-02,12:05:21,
SCPA00021312,SCPA00021312,SIC0006386,PA00000001,2022-01-02,12:05:21,
SCPA00021313,SCPA00021313,SIC0005579,PA00000001,2022-01-02,12:05:21,
SCPA00021314,SCPA00021314,SIC0004649,PA00000001,2022-01-02,12:05:21,
SCPA00021315,SCPA00021315,SIC0012658,PA00000001,2022-01-02,12:05:21,
SCPA00021316,SCPA00021316,SIC0015413,PA00000001,2022-01-02,12:05:21,
SCPA00021317,SCPA00021317,SIC0000904,PA00000001,2022-01-02,12:05:21,
SCPA00021318,SCPA00021318,SIC0005761,PA00000001,2022-01-02,12:05:21,
SCPA00021319,SCPA00021319,SIC0005446,PA00000001,2022-01-02,12:05:21,
SCPA00021320,SCPA00021320,SIC0015978,PA00000001,2022-01-02,12:05:21,
SCPA00021321,SCPA00021321,SIC0010554,PA00000001,2022-01-02,12:05:21,
