Clave,Folio,Clave Ciudadano,Clave Programa Apoyo,Fecha,Hora,Observaciones
SCPA00022589,SCPA00022589,SIC0014058,PA00000001,2022-01-02,12:05:21,
SCPA00022590,SCPA00022590,SIC0001124,PA00000001,2022-01-02,12:05:21,
SCPA00022591,SCPA00022591,SIC0011332,PA00000001,2022-01-02,12:05:21,
SCPA00022592,SCPA00022592,SIC0015525,PA00000001,2022-01-02,12:05:21,
SCPA00022593,SCPA00022593,SIC0006284,PA00000001,2022-01-02,12:05:21,
SCPA00022594,SCPA00022594,SIC0012404,PA00000001,2022-01-02,12:05:21,
SCPA00022595,SCPA00022595,SIC0014455,PA00000001,2022-01-02,12:05:21,
SCPA00022596,SCPA00022596,SIC0006166,PA00000001,2022-01-02,12:05:21,
SCPA00022597,SCPA00022597,SIC0003703,PA00000001,2022-01-02,12:05:21,
SCPA00022598,SCPA00022598,SIC0014092,PA00000001,2022-01-02,12:05:21,
SCPA00022599,SCPA00022599,SIC0010357,PA00000001,2022-01-02,12:05:21,
SCPA00022600,SCPA00022600,SIC0013505,PA00000001,2022-01-02,12:05:21,
SCPA00022601,SCPA00022601,SIC0012687,PA00000001,2022-01-02,12:05:21,
SCPA00022602,SCPA00022602,SIC0011226,PA00000001,2022-01-02,12:05:21,
SCPA00022603,SCPA00022603,SIC0010058,PA00000001,2022-01-02,12:05:21,
SCPA00022604,SCPA00022604,SIC0003844,PA00000001,2022-01-02,12:05:21,
SCPA00022605,SCPA00022605,SIC0016577,PA00000001,2022-01-02,12:05:21,
SCPA00022606,SCPA00022606,SIC0010137,PA00000001,2022-01-02,12:05:21,
SCPA00022607,SCPA00022607,SIC0008920,PA00000001,2022-01-02,12:05:21,
SCPA00022608,SCPA00022608,SIC0011661,PA00000001,2022-01-02,12:05:21,
SCPA00022609,SCPA00022609,SIC0002543,PA00000001,2022-01-02,12:05:21,
SCPA00022610,SCPA00022610,SIC0003962,PA00000001,2022-01-02,12:05:21,
SCPA00022611,SCPA00022611,SIC0017593,PA00000001,2022-01-02,12:05:21,
SCPA00022612,SCPA00022612,SIC0004973,PA00000001,2022-01-02,12:05:21,
SCPA00022613,SCPA00022613,SIC0000247,PA00000001,2022-01-02,12:05:21,
SCPA00022614,SCPA00022614,SIC0011861,PA00000001,2022-01-02,12:05:21,
SCPA00022615,SCPA00022615,SIC0009053,PA00000001,2022-01-02,12:05:21,
SCPA00022616,SCPA00022616,SIC0011152,PA00000001,2022-01-02,12:05:21,
SCPA00022617,SCPA00022617,SIC0017772,PA00000001,2022-01-02,12:05:21,
SCPA00022618,SCPA00022618,SIC0015315,PA00000001,2022-01-02,12:05:21,
SCPA00022619,SCPA00022619,SIC0017152,PA00000001,2022-01-02,12:05:21,
SCPA00022620,SCPA00022620,SIC0015120,PA00000001,2022-01-02,12:05:21,
SCPA00022621,SCPA00022621,SIC0015730,PA00000001,2022-01-02,12:05:21,
SCPA00022622,SCPA00022622,SIC0003677,PA00000001,2022-01-02,12:05:21,
SCPA00022623,SCPA00022623,SIC0013807,PA00000001,2022-01-02,12:05:21,
SCPA00022624,SCPA00022624,SIC0015434,PA00000001,2022-01-02,12:05:21,
SCPA00022625,SCPA00022625,SIC0009017,PA00000001,2022-01-02,12:05:21,
SCPA00022626,SCPA00022626,SIC0010210,PA00000001,2022-01-02,12:05:21,
SCPA00022627,SCPA00022627,SIC0015472,PA00000001,2022-01-02,12:05:21,
SCPA00022628,SCPA00022628,SIC0004393,PA00000001,2022-01-02,12:05:21,
SCPA00022629,SCPA00022629,SIC0003349,PA00000001,2022-01-02,12:05:21,
SCPA00022630,SCPA00022630,SIC0001936,PA00000001,2022-01-02,12:05:21,
SCPA00022631,SCPA00022631,SIC0004701,PA00000001,2022-01-02,12:05:21,
SCPA00022632,SCPA00022632,SIC0001757,PA00000001,2022-01-02,12:05:21,
SCPA00022633,SCPA00022633,SIC0005648,PA00000001,2022-01-02,12:05:21,
SCPA00022634,SCPA00022634,SIC0013978,PA00000001,2022-01-02,12:05:21,
SCPA00022635,SCPA00022635,SIC0005185,PA00000001,2022-01-02,12:05:21,
SCPA00022636,SCPA00022636,SIC0010491,PA00000001,2022-01-02,12:05:21,
SCPA00022637,SCPA00022637,SIC0013136,PA00000001,2022-01-02,12:05:21,
SCPA00022638,SCPA00022638,SIC0011980,PA00000001,2022-01-02,12:05:21,
SCPA00022639,SCPA00022639,SIC0012508,PA00000001,2022-01-02,12:05:21,
SCPA00022640,SCPA00022640,SIC0014966,PA00000001,2022-01-02,12:05:21,
SCPA00022641,SCPA00022641,SIC0012696,PA00000001,2022-01-02,12:05:21,
SCPA00022642,SCPA00022642,SIC0003023,PA00000001,2022-01-02,12:05:21,
SCPA00022643,SCPA00022643,SIC0010490,PA00000001,2022-01-02,12:05:21,
SCPA00022644,SCPA00022644,SIC0010146,PA00000001,2022-01-02,12:05:21,
SCPA00022645,SCPA00022645,SIC0011867,PA00000001,2022-01-02,12:05:21,
SCPA00022646,SCPA00022646,SIC0013027,PA00000001,2022-01-02,12:05:21,
SCPA00022647,SCPA00022647,SIC0017147,PA00000001,2022-01-02,12:05:21,
SCPA00022648,SCPA00022648,SIC0011821,PA00000001,2022-01-02,12:05:21,
SCPA00022649,SCPA00022649,SIC0011346,PA00000001,2022-01-02,12:05:21,
SCPA00022650,SCPA00022650,SIC0005549,PA00000001,2022-01-02,12:05:21,
SCPA00022651,SCPA00022651,SIC0003955,PA00000001,2022-01-02,12:05:21,
SCPA00022652,SCPA00022652,SIC0012576,PA00000001,2022-01-02,12:05:21,
SCPA00022653,SCPA00022653,SIC0011594,PA00000001,2022-01-02,12:05:21,
SCPA00022654,SCPA00022654,SIC0004962,PA00000001,2022-01-02,12:05:21,
SCPA00022655,SCPA00022655,SIC0016116,PA00000001,2022-01-02,12:05:21,
SCPA00022656,SCPA00022656,SIC0003204,PA00000001,2022-01-02,12:05:21,
SCPA00022657,SCPA00022657,SIC0010996,PA00000001,2022-01-02,12:05:21,
SCPA00022658,SCPA00022658,SIC0003233,PA00000001,2022-01-02,12:05:21,
SCPA00022659,SCPA00022659,SIC0003176,PA00000001,2022-01-02,12:05:21,
SCPA00022660,SCPA00022660,SIC0017175,PA00000001,2022-01-02,12:05:21,
SCPA00022661,SCPA00022661,SIC0012863,PA00000001,2022-01-02,12:05:21,
SCPA00022662,SCPA00022662,SIC0012919,PA00000001,2022-01-02,12:05:21,
SCPA00022663,SCPA00022663,SIC0005763,PA00000001,2022-01-02,12:05:21,
SCPA00022664,SCPA00022664,SIC0004526,PA00000001,2022-01-02,12:05:21,
SCPA00022665,SCPA00022665,SIC0015297,PA00000001,2022-01-02,12:05:21,
SCPA00022666,SCPA00022666,SIC0006358,PA00000001,2022-01-02,12:05:21,
SCPA00022667,SCPA00022667,SIC0014843,PA00000001,2022-01-02,12:05:21,
SCPA00022668,SCPA00022668,SIC0000372,PA00000001,2022-01-02,12:05:21,
SCPA00022669,SCPA00022669,SIC0014358,PA00000001,2022-01-02,12:05:21,
SCPA00022670,SCPA00022670,SIC0000158,PA00000001,2022-01-02,12:05:21,
SCPA00022671,SCPA00022671,SIC0011028,PA00000001,2022-01-02,12:05:21,
SCPA00022672,SCPA00022672,SIC0012232,PA00000001,2022-01-02,12:05:21,
SCPA00022673,SCPA00022673,SIC0016665,PA00000001,2022-01-02,12:05:21,
SCPA00022674,SCPA00022674,SIC0004946,PA00000001,2022-01-02,12:05:21,
SCPA00022675,SCPA00022675,SIC0012865,PA00000001,2022-01-02,12:05:21,
SCPA00022676,SCPA00022676,SIC0016861,PA00000001,2022-01-02,12:05:21,
SCPA00022677,SCPA00022677,SIC0001034,PA00000001,2022-01-02,12:05:21,
SCPA00022678,SCPA00022678,SIC0004781,PA00000001,2022-01-02,12:05:21,
SCPA00022679,SCPA00022679,SIC0003407,PA00000001,2022-01-02,12:05:21,
SCPA00022680,SCPA00022680,SIC0002916,PA00000001,2022-01-02,12:05:21,
SCPA00022681,SCPA00022681,SIC0005131,PA00000001,2022-01-02,12:05:21,
SCPA00022682,SCPA00022682,SIC0014153,PA00000001,2022-01-02,12:05:21,
SCPA00022683,SCPA00022683,SIC0012774,PA00000001,2022-01-02,12:05:21,
SCPA00022684,SCPA00022684,SIC0011850,PA00000001,2022-01-02,12:05:21,
SCPA00022685,SCPA00022685,SIC0000869,PA00000001,2022-01-02,12:05:21,
SCPA00022686,SCPA00022686,SIC0001404,PA00000001,2022-01-02,12:05:21,
SCPA00022687,SCPA00022687,SIC0005324,PA00000001,2022-01-02,12:05:21,
SCPA00022688,SCPA00022688,SIC0005323,PA00000001,2022-01-02,12:05:21,
SCPA00022689,SCPA00022689,SIC0009212,PA00000001,2022-01-02,12:05:21,
SCPA00022690,SCPA00022690,SIC0001577,PA00000001,2022-01-02,12:05:21,
SCPA00022691,SCPA00022691,SIC0014975,PA00000001,2022-01-02,12:05:21,
SCPA00022692,SCPA00022692,SIC0012418,PA00000001,2022-01-02,12:05:21,
SCPA00022693,SCPA00022693,SIC0009015,PA00000001,2022-01-02,12:05:21,
SCPA00022694,SCPA00022694,SIC0009759,PA00000001,2022-01-02,12:05:21,
SCPA00022695,SCPA00022695,SIC0002000,PA00000001,2022-01-02,12:05:21,
SCPA00022696,SCPA00022696,SIC0000744,PA00000001,2022-01-02,12:05:21,
SCPA00022697,SCPA00022697,SIC0012248,PA00000001,2022-01-02,12:05:21,
SCPA00022698,SCPA00022698,SIC0011869,PA00000001,2022-01-02,12:05:21,
SCPA00022699,SCPA00022699,SIC0003391,PA00000001,2022-01-02,12:05:21,
SCPA00022700,SCPA00022700,SIC0012296,PA00000001,2022-01-02,12:05:21,
SCPA00022701,SCPA00022701,SIC0006129,PA00000001,2022-01-02,12:05:21,
SCPA00022702,SCPA00022702,SIC0003654,PA00000001,2022-01-02,12:05:21,
SCPA00022703,SCPA00022703,SIC0009495,PA00000001,2022-01-02,12:05:21,
SCPA00022704,SCPA00022704,SIC0013499,PA00000001,2022-01-02,12:05:21,
SCPA00022705,SCPA00022705,SIC0014972,PA00000001,2022-01-02,12:05:21,
SCPA00022706,SCPA00022706,SIC0015395,PA00000001,2022-01-02,12:05:21,
SCPA00022707,SCPA00022707,SIC0012034,PA00000001,2022-01-02,12:05:21,
SCPA00022708,SCPA00022708,SIC0013265,PA00000001,2022-01-02,12:05:21,
SCPA00022709,SCPA00022709,SIC0014105,PA00000001,2022-01-02,12:05:21,
SCPA00022710,SCPA00022710,SIC0001260,PA00000001,2022-01-02,12:05:21,
SCPA00022711,SCPA00022711,SIC0002953,PA00000001,2022-01-02,12:05:21,
SCPA00022712,SCPA00022712,SIC0001042,PA00000001,2022-01-02,12:05:21,
SCPA00022713,SCPA00022713,SIC0004809,PA00000001,2022-01-02,12:05:21,
SCPA00022714,SCPA00022714,SIC0015437,PA00000001,2022-01-02,12:05:21,
SCPA00022715,SCPA00022715,SIC0010747,PA00000001,2022-01-02,12:05:21,
SCPA00022716,SCPA00022716,SIC0001278,PA00000001,2022-01-02,12:05:21,
SCPA00022717,SCPA00022717,SIC0013004,PA00000001,2022-01-02,12:05:21,
SCPA00022718,SCPA00022718,SIC0013191,PA00000001,2022-01-02,12:05:21,
SCPA00022719,SCPA00022719,SIC0015244,PA00000001,2022-01-02,12:05:21,
SCPA00022720,SCPA00022720,SIC0000233,PA00000001,2022-01-02,12:05:21,
SCPA00022721,SCPA00022721,SIC0008751,PA00000001,2022-01-02,12:05:21,
SCPA00022722,SCPA00022722,SIC0001202,PA00000001,2022-01-02,12:05:21,
SCPA00022723,SCPA00022723,SIC0010621,PA00000001,2022-01-02,12:05:21,
SCPA00022724,SCPA00022724,SIC0010219,PA00000001,2022-01-02,12:05:21,
SCPA00022725,SCPA00022725,SIC0008959,PA00000001,2022-01-02,12:05:21,
SCPA00022726,SCPA00022726,SIC0010837,PA00000001,2022-01-02,12:05:21,
SCPA00022727,SCPA00022727,SIC0005737,PA00000001,2022-01-02,12:05:21,
SCPA00022728,SCPA00022728,SIC0013882,PA00000001,2022-01-02,12:05:21,
SCPA00022729,SCPA00022729,SIC0005646,PA00000001,2022-01-02,12:05:21,
SCPA00022730,SCPA00022730,SIC0016215,PA00000001,2022-01-02,12:05:21,
SCPA00022731,SCPA00022731,SIC0001209,PA00000001,2022-01-02,12:05:21,
SCPA00022732,SCPA00022732,SIC0014099,PA00000001,2022-01-02,12:05:21,
SCPA00022733,SCPA00022733,SIC0013875,PA00000001,2022-01-02,12:05:21,
SCPA00022734,SCPA00022734,SIC0003034,PA00000001,2022-01-02,12:05:21,
SCPA00022735,SCPA00022735,SIC0000885,PA00000001,2022-01-02,12:05:21,
SCPA00022736,SCPA00022736,SIC0016813,PA00000001,2022-01-02,12:05:21,
SCPA00022737,SCPA00022737,SIC0014490,PA00000001,2022-01-02,12:05:21,
SCPA00022738,SCPA00022738,SIC0015711,PA00000001,2022-01-02,12:05:21,
SCPA00022739,SCPA00022739,SIC0011730,PA00000001,2022-01-02,12:05:21,
SCPA00022740,SCPA00022740,SIC0017619,PA00000001,2022-01-02,12:05:21,
SCPA00022741,SCPA00022741,SIC0004869,PA00000001,2022-01-02,12:05:21,
SCPA00022742,SCPA00022742,SIC0011906,PA00000001,2022-01-02,12:05:21,
SCPA00022743,SCPA00022743,SIC0000722,PA00000001,2022-01-02,12:05:21,
SCPA00022744,SCPA00022744,SIC0015054,PA00000001,2022-01-02,12:05:21,
SCPA00022745,SCPA00022745,SIC0010270,PA00000001,2022-01-02,12:05:21,
SCPA00022746,SCPA00022746,SIC0013719,PA00000001,2022-01-02,12:05:21,
SCPA00022747,SCPA00022747,SIC0011727,PA00000001,2022-01-02,12:05:21,
SCPA00022748,SCPA00022748,SIC0016896,PA00000001,2022-01-02,12:05:21,
SCPA00022749,SCPA00022749,SIC0008663,PA00000001,2022-01-02,12:05:21,
SCPA00022750,SCPA00022750,SIC0008634,PA00000001,2022-01-02,12:05:21,
SCPA00022751,SCPA00022751,SIC0006192,PA00000001,2022-01-02,12:05:21,
SCPA00022752,SCPA00022752,SIC0003428,PA00000001,2022-01-02,12:05:21,
SCPA00022753,SCPA00022753,SIC0008929,PA00000001,2022-01-02,12:05:21,
SCPA00022754,SCPA00022754,SIC0014311,PA00000001,2022-01-02,12:05:21,
SCPA00022755,SCPA00022755,SIC0011849,PA00000001,2022-01-02,12:05:21,
SCPA00022756,SCPA00022756,SIC0017765,PA00000001,2022-01-02,12:05:21,
SCPA00022757,SCPA00022757,SIC0013032,PA00000001,2022-01-02,12:05:21,
SCPA00022758,SCPA00022758,SIC0015732,PA00000001,2022-01-02,12:05:21,
SCPA00022759,SCPA00022759,SIC0012852,PA00000001,2022-01-02,12:05:21,
SCPA00022760,SCPA00022760,SIC0004683,PA00000001,2022-01-02,12:05:21,
SCPA00022761,SCPA00022761,SIC0002540,PA00000001,2022-01-02,12:05:21,
SCPA00022762,SCPA00022762,SIC0004081,PA00000001,2022-01-02,12:05:21,
SCPA00022763,SCPA00022763,SIC0011402,PA00000001,2022-01-02,12:05:21,
SCPA00022764,SCPA00022764,SIC0005121,PA00000001,2022-01-02,12:05:21,
SCPA00022765,SCPA00022765,SIC0015474,PA00000001,2022-01-02,12:05:21,
SCPA00022766,SCPA00022766,SIC0001852,PA00000001,2022-01-02,12:05:21,
SCPA00022767,SCPA00022767,SIC0002091,PA00000001,2022-01-02,12:05:21,
SCPA00022768,SCPA00022768,SIC0012264,PA00000001,2022-01-02,12:05:21,
SCPA00022769,SCPA00022769,SIC0009630,PA00000001,2022-01-02,12:05:21,
SCPA00022770,SCPA00022770,SIC0015109,PA00000001,2022-01-02,12:05:21,
SCPA00022771,SCPA00022771,SIC0012571,PA00000001,2022-01-02,12:05:21,
SCPA00022772,SCPA00022772,SIC0001510,PA00000001,2022-01-02,12:05:21,
SCPA00022773,SCPA00022773,SIC0008727,PA00000001,2022-01-02,12:05:21,
SCPA00022774,SCPA00022774,SIC0004818,PA00000001,2022-01-02,12:05:21,
SCPA00022775,SCPA00022775,SIC0012306,PA00000001,2022-01-02,12:05:21,
SCPA00022776,SCPA00022776,SIC0002342,PA00000001,2022-01-02,12:05:21,
SCPA00022777,SCPA00022777,SIC0010101,PA00000001,2022-01-02,12:05:21,
SCPA00022778,SCPA00022778,SIC0005431,PA00000001,2022-01-02,12:05:21,
SCPA00022779,SCPA00022779,SIC0006162,PA00000001,2022-01-02,12:05:21,
SCPA00022780,SCPA00022780,SIC0017282,PA00000001,2022-01-02,12:05:21,
SCPA00022781,SCPA00022781,SIC0013539,PA00000001,2022-01-02,12:05:21,
SCPA00022782,SCPA00022782,SIC0004457,PA00000001,2022-01-02,12:05:21,
SCPA00022783,SCPA00022783,SIC0005941,PA00000001,2022-01-02,12:05:21,
SCPA00022784,SCPA00022784,SIC0008589,PA00000001,2022-01-02,12:05:21,
SCPA00022785,SCPA00022785,SIC0013600,PA00000001,2022-01-02,12:05:21,
SCPA00022786,SCPA00022786,SIC0010994,PA00000001,2022-01-02,12:05:21,
SCPA00022787,SCPA00022787,SIC0013021,PA00000001,2022-01-02,12:05:21,
SCPA00022788,SCPA00022788,SIC0012618,PA00000001,2022-01-02,12:05:21,
SCPA00022789,SCPA00022789,SIC0016278,PA00000001,2022-01-02,12:05:21,
SCPA00022790,SCPA00022790,SIC0004314,PA00000001,2022-01-02,12:05:21,
SCPA00022791,SCPA00022791,SIC0003814,PA00000001,2022-01-02,12:05:21,
SCPA00022792,SCPA00022792,SIC0015187,PA00000001,2022-01-02,12:05:21,
SCPA00022793,SCPA00022793,SIC0003751,PA00000001,2022-01-02,12:05:21,
SCPA00022794,SCPA00022794,SIC0000901,PA00000001,2022-01-02,12:05:21,
SCPA00022795,SCPA00022795,SIC0013907,PA00000001,2022-01-02,12:05:21,
SCPA00022796,SCPA00022796,SIC0006591,PA00000001,2022-01-02,12:05:21,
SCPA00022797,SCPA00022797,SIC0012657,PA00000001,2022-01-02,12:05:21,
SCPA00022798,SCPA00022798,SIC0011528,PA00000001,2022-01-02,12:05:21,
SCPA00022799,SCPA00022799,SIC0010214,PA00000001,2022-01-02,12:05:21,
SCPA00022800,SCPA00022800,SIC0014845,PA00000001,2022-01-02,12:05:21,
SCPA00022801,SCPA00022801,SIC0016420,PA00000001,2022-01-02,12:05:21,
SCPA00022802,SCPA00022802,SIC0001028,PA00000001,2022-01-02,12:05:21,
SCPA00022803,SCPA00022803,SIC0012460,PA00000001,2022-01-02,12:05:21,
SCPA00022804,SCPA00022804,SIC0012503,PA00000001,2022-01-02,12:05:21,
SCPA00022805,SCPA00022805,SIC0002585,PA00000001,2022-01-02,12:05:21,
SCPA00022806,SCPA00022806,SIC0010143,PA00000001,2022-01-02,12:05:21,
SCPA00022807,SCPA00022807,SIC0004345,PA00000001,2022-01-02,12:05:21,
SCPA00022808,SCPA00022808,SIC0004330,PA00000001,2022-01-02,12:05:21,
SCPA00022809,SCPA00022809,SIC0002221,PA00000001,2022-01-02,12:05:21,
SCPA00022810,SCPA00022810,SIC0002424,PA00000001,2022-01-02,12:05:21,
SCPA00022811,SCPA00022811,SIC0004795,PA00000001,2022-01-02,12:05:21,
SCPA00022812,SCPA00022812,SIC0017761,PA00000001,2022-01-02,12:05:21,
SCPA00022813,SCPA00022813,SIC0014820,PA00000001,2022-01-02,12:05:21,
SCPA00022814,SCPA00022814,SIC0016068,PA00000001,2022-01-02,12:05:21,
SCPA00022815,SCPA00022815,SIC0001922,PA00000001,2022-01-02,12:05:21,
SCPA00022816,SCPA00022816,SIC0001629,PA00000001,2022-01-02,12:05:21,
SCPA00022817,SCPA00022817,SIC0015845,PA00000001,2022-01-02,12:05:21,
SCPA00022818,SCPA00022818,SIC0002292,PA00000001,2022-01-02,12:05:21,
SCPA00022819,SCPA00022819,SIC0013813,PA00000001,2022-01-02,12:05:21,
SCPA00022820,SCPA00022820,SIC0010161,PA00000001,2022-01-02,12:05:21,
SCPA00022821,SCPA00022821,SIC0002193,PA00000001,2022-01-02,12:05:21,
